用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
小文同学每天都要开心	7269058375	Jf0Vdrprx	#李现 我都累了你还不累吗#哥哥别气，空调房里吃西瓜他不香嘛，少往外跑，累的慌，吃冰棒追哥的剧，绝了啊。至于代拍们，这么喜欢我现哥，两个月追着不放，我们很开心，谢谢你两个月的爱啊，我觉着亲近他的作品更是爱他，在家追剧多舒服，出门跟两个月你不热吗哈哈 ​	2020年08月08日 23:00		评论		https://weibo.com/7269058375/Jf0Vdrprx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vdrprx?uid=7269058375&rl=1
酷酷酷哒现girl	7287896423	Jf0Vdo5NF	#李现 我都累了你还不累吗#李现的人生若如初见正在拍摄呢，这糊照有什么好看的，等戏播出了不就能看了，还是高清的(图源见cr) ​	2020年08月08日 23:00		评论		https://weibo.com/7287896423/Jf0Vdo5NF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vdo5NF?uid=7287896423&rl=1
半糖加冰呀ing	6405899331	Jf0Vd4k4L	#李现 我都累了你还不累吗# 现哥累了 我们天现宝宝可不累 爱现哥可以爱一辈子 多看看帅哥不香吗 ​	2020年08月08日 22:59			1	https://weibo.com/6405899331/Jf0Vd4k4L?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vd4k4L?uid=6405899331&rl=1
cherrykwokmh	1733813580	Jf0VcfuGv	#李现 我都累了你还不累吗#放过李现吧 ​	2020年08月08日 22:59		评论		https://weibo.com/1733813580/Jf0VcfuGv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0VcfuGv?uid=1733813580&rl=1
LR-局外人	5470622629	Jf0VbDP8S	#李现 我都累了你还不累吗#知道我家哥哥红，你也很用心，但是能不能给艺人一点私人空间呢？尊重一下艺人和剧组好吧，跟了两个月还死不要脸的就有点过分了 ​	2020年08月08日 22:59		1	19	https://weibo.com/5470622629/Jf0VbDP8S?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0VbDP8S?uid=5470622629&rl=1
画不完了·	6615878142	Jf0VbnmpQ	#李现 我都累了你还不累吗#朋友们！这种糊的图看也看不清楚对吧！！要看就要看高清的！😘 😘 这些图我能看一辈子！！还有期待李现新作品偶！！！ ​	2020年08月08日 22:59			2	https://weibo.com/6615878142/Jf0VbnmpQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0VbnmpQ?uid=6615878142&rl=1
浅笑嫣然68772	5949063275	Jf0Vb1iL4	#李现 我都累了你还不累吗#狗仔们你们不累吗，我们都累了 ​	2020年08月08日 22:59		评论		https://weibo.com/5949063275/Jf0Vb1iL4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vb1iL4?uid=5949063275&rl=1
情情寶貝兒	1870609331	Jf0Vb4Dri	#李现 我都累了你还不累吗#模糊的照片有啥好看的還不如看看生圖超能打的我哥高清帥照他不香嗎？ ​	2020年08月08日 22:59			14	https://weibo.com/1870609331/Jf0Vb4Dri?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vb4Dri?uid=1870609331&rl=1
洱63353	5502527577	Jf0Vb0fDV	#李现 我都累了你还不累吗#哈哈哈李现累了李现粉丝还不累，粉丝都在期待哥哥的新剧。 ​	2020年08月08日 22:59		评论		https://weibo.com/5502527577/Jf0Vb0fDV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0Vb0fDV?uid=5502527577&rl=1
L相思入骨君可知X	3988949433	Jf0VaoBui	#李现 我都累了你还不累吗# 李现粉丝坚决抵制代拍，请尊重演员，期待李现新剧 人生若如初见 早日在荧幕与大家相见@李现ing ​	2020年08月08日 22:59			2	https://weibo.com/3988949433/Jf0VaoBui?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf0VaoBui?uid=3988949433&rl=1
