用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
海的寻觅	5979051652	JkUCJDupD	#蓬佩奥称越来越多国家支持美方世界观#蓬佩奥真不要脸，不坦然面对事实，天天想方设法给中国抹黑 ​	2020年09月16日 17:59			1	https://weibo.com/5979051652/JkUCJDupD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUCJDupD?uid=5979051652&rl=1
CNR国防时空	1357093700	JkUCvrsB9	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:59		1	7	https://weibo.com/1357093700/JkUCvrsB9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUCvrsB9?uid=1357093700&rl=1
霍邱手机台	6054822301	JkUCmfIzs	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:58		评论		https://weibo.com/6054822301/JkUCmfIzs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUCmfIzs?uid=6054822301&rl=1
吉林出入境	2642745360	JkUC3oj27	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:58		评论		https://weibo.com/2642745360/JkUC3oj27?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUC3oj27?uid=2642745360&rl=1
飞行行天下	2072929837	JkUBGh1Jk	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:57	1	评论		https://weibo.com/2072929837/JkUBGh1Jk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBGh1Jk?uid=2072929837&rl=1
青春九龙坡	2129230920	JkUBFFoQt	#蓬佩奥称越来越多国家支持美方世界观#，对此外交部表示：与蓬佩奥的说法相反，多个报告显示，美国的领导力在世界继续不受欢迎，欧洲盟友对其支持率最低。（央视网快看） L重庆共青团的微博视频 ​​​	2020年09月16日 17:57		评论		https://weibo.com/2129230920/JkUBFFoQt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBFFoQt?uid=2129230920&rl=1
西安检察	5878527193	JkUByzV8v	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:56	1	11	9	https://weibo.com/5878527193/JkUByzV8v?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUByzV8v?uid=5878527193&rl=1
在北巷的蓝猫	5154353504	JkUBy2Ts5	#蓬佩奥称越来越多国家支持美方世界观#你永远不可能叫醒一个、甚至是一群装睡的人！对于这样厚颜无耻、下贱的人，我真心祝福他能早日走地狱路！他值得！ ​	2020年09月16日 17:56		评论		https://weibo.com/5154353504/JkUBy2Ts5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBy2Ts5?uid=5154353504&rl=1
陇原政法	6892712944	JkUBrvx2s	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国 ​  展开全文c	2020年09月16日 17:56	3	6	5	https://weibo.com/6892712944/JkUBrvx2s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBrvx2s?uid=6892712944&rl=1
WEMONEY研究室	7198360608	JkUBc8Fg7	【外交部：#报告显示美国家形象愈加不受欢迎#】近日，美国务卿#蓬佩奥称越来越多国家支持美方世界观#。对此，中国外交部发言人汪文斌表示：与蓬佩奥的说法相反，多份调查报告显示，美国家形象愈加不受欢迎。欧洲对外关系委员会的调查报告显示，欧洲多国民众对美国的信任正在消失；2020年“最佳国家”报 ​  展开全文c	2020年09月16日 17:56			5	https://weibo.com/7198360608/JkUBc8Fg7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBc8Fg7?uid=7198360608&rl=1
