用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
羽生希希子	5099053733	JicTwkz2V	#陈学冬感谢杜华不签之恩#这期快本好精彩啊 哈哈哈哈哈哈哈陈学冬快要笑死我了 也太敢说了 不过我也要谢杜华不签之恩哈哈哈哈哈哈哈 保护我方陈学冬！ ​	2020年08月29日 22:59		评论		https://weibo.com/5099053733/JicTwkz2V?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTwkz2V?uid=5099053733&rl=1
瑞丽网	1649151203	JicTuy5CG	#rayli星闻#【#陈学冬感谢杜华不签之恩#】大本营的互怼环节，杜华怼陈学冬 上来就开大招“我不要你加入尤尼扣”，陈学冬回应“还好没签，不然要被分到荡斯组”，还发博回应“感谢不签之恩” ​	2020年08月29日 22:59	270	25	156	https://weibo.com/1649151203/JicTuy5CG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTuy5CG?uid=1649151203&rl=1
请你吃一颗甜莓	5924048163	JicTntHuL	#陈学冬感谢杜华不签之恩#不签就✅了 帅哥适合演戏 ​	2020年08月29日 22:59		评论		https://weibo.com/5924048163/JicTntHuL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTntHuL?uid=5924048163&rl=1
葱小娱	2547569135	JicTlbjOk	#陈学冬感谢杜华不签之恩#今晚快本陈学冬和杜华的放狠话是真的狠杜华：陈学冬拍的小时代压根就是个PPT（郭敬明怎么办）陈学冬：幸好十年前没有签乐华，不然现在在舞蹈组杜华：十年前我就把你淘汰了，因为我不要你加入UNIQ#陈学冬#发文解释十年前，自己想拍戏，杜华想让他唱歌跳舞，所 ​  展开全文c	2020年08月29日 22:59		1		https://weibo.com/2547569135/JicTlbjOk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTlbjOk?uid=2547569135&rl=1
突然就想换个名字了	6374111686	JicTkjbGQ	#陈学冬感谢杜华不签之恩#哈哈哈哈哈哈哈哈，冬哥真的好好笑 ​	2020年08月29日 22:59		评论		https://weibo.com/6374111686/JicTkjbGQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTkjbGQ?uid=6374111686&rl=1
卿海洳陌	3939714067	JicTk1CDR	#陈学冬感谢杜华不签之恩#PPT入坑的我，感谢不签之恩我的白月光啊，我的周崇光啊 ​	2020年08月29日 22:59		3	3	https://weibo.com/3939714067/JicTk1CDR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTk1CDR?uid=3939714067&rl=1
黎初是个小朋友	5601887000	JicTfyixb	#陈学冬感谢杜华不签之恩#谢谢华华子不签之恩周崇光是一辈子的白月光 ​	2020年08月29日 22:59			1	https://weibo.com/5601887000/JicTfyixb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTfyixb?uid=5601887000&rl=1
INSTIk	7266891978	JicTbDmwA	#陈学冬感谢杜华不签之恩#哈哈哈哈 比较惊讶的是还有人不知道陈学冬曾是方块的练习生吗？而且还是某已出道男团的候选？ ​	2020年08月29日 22:58		4	6	https://weibo.com/7266891978/JicTbDmwA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicTbDmwA?uid=7266891978&rl=1
缝花血悦悦悦悦	5178901275	JicSWAkpR	#陈学冬感谢杜华不签之恩#幸好没签，不然就是林崇光了。冬冬子，互联网大真话家。 ​	2020年08月29日 22:58		评论		https://weibo.com/5178901275/JicSWAkpR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicSWAkpR?uid=5178901275&rl=1
也只是大雾起了_	6159483446	JicSWn6eU	#陈学冬感谢杜华不签之恩#哈哈哈陈学冬跑快点，我怕杜华追上你，这期快本也太精彩，好怕陈学冬被杜华打啊哈哈，杜华不愧是你 ​	2020年08月29日 22:58		评论		https://weibo.com/6159483446/JicSWn6eU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JicSWn6eU?uid=6159483446&rl=1
