用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
河北长城网	1936119834	Jche6oJVl	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:59			2	https://weibo.com/1936119834/Jche6oJVl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jche6oJVl?uid=1936119834&rl=1
郝吉林	1192230491	JchdJlT3e	我看大多数人外出后，口罩并未弃用，而是继续使用。在高风险区域，或许有弃用的想法和行动。#乘公共交通戴口罩旅行结束后及时弃用# ​	2020年07月21日 22:58		1	2	https://weibo.com/1192230491/JchdJlT3e?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JchdJlT3e?uid=1192230491&rl=1
重庆巴南法院	3929121882	JchcLDfek	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:56	7	3	7	https://weibo.com/3929121882/JchcLDfek?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JchcLDfek?uid=3929121882&rl=1
天津地铁运营	2490830195	JchcproIW	#乘公共交通戴口罩旅行结束后及时弃用#你现在会戴口罩吗？ 你现在出门会带口罩吗？ ​	2020年07月21日 22:55	1		342	https://weibo.com/2490830195/JchcproIW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JchcproIW?uid=2490830195&rl=1
安徽反邪教	5964184998	JchcgCMQl	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:55	58	61	62	https://weibo.com/5964184998/JchcgCMQl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JchcgCMQl?uid=5964184998&rl=1
无忧求职锦囊	1502583411	JchaP1rYZ	#乘公共交通戴口罩旅行结束后及时弃用#口罩产量大，没必要像以前那样省着用了吧 你近期一个口罩用多久？ ​	2020年07月21日 22:51			18	https://weibo.com/1502583411/JchaP1rYZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JchaP1rYZ?uid=1502583411&rl=1
公益时报	1881124713	Jch9YtP53	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:49		1	2	https://weibo.com/1881124713/Jch9YtP53?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jch9YtP53?uid=1881124713&rl=1
重庆检察	5915215161	Jch8ZApBP	【#公共交通出现新冠病例乘客不得私自离开#】7月21日，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好个人防 ​  展开全文c	2020年07月21日 22:46	6	9	3	https://weibo.com/5915215161/Jch8ZApBP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jch8ZApBP?uid=5915215161&rl=1
Fjh83	6328741819	Jch8Y4GRM	#乘公共交通戴口罩旅行结束后及时弃用#还是得注意，保护好自己啊#拆时间的墙-池约翰# ​	2020年07月21日 22:46		评论		https://weibo.com/6328741819/Jch8Y4GRM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jch8Y4GRM?uid=6328741819&rl=1
内江中区公安	5787481830	Jch8g7nLp	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:45	1		9	https://weibo.com/5787481830/Jch8g7nLp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jch8g7nLp?uid=5787481830&rl=1
TOP趣旅行	2272603077	Jch8e17hU	【转发周知！#公共交通出现新冠病例乘客不得私自离开#】今天，国家卫健委发布6项卫生行业标准通告。其中要求：乘公共交通工具时，①#乘公共交通戴口罩旅行结束后及时弃用#；②应注意与他人保持距离，有条件时，相互间距保持1米以上；③当有疑似、确诊病例或无症状感染者出现时，听从工作人员指令，做好 ​  展开全文c	2020年07月21日 22:45		评论		https://weibo.com/2272603077/Jch8e17hU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jch8e17hU?uid=2272603077&rl=1
