用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
成都高新	2055576275	JdN6KjOaV	【#三部门颁布4个国家职业技能标准#】三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。（人民网）O三部门联合颁布钳工等4个国家职业技能标准 ​	2020年07月31日 21:59	1	2	1	https://weibo.com/2055576275/JdN6KjOaV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdN6KjOaV?uid=2055576275&rl=1
金融投资报	1878561790	JdN3G6w4u	【#三部门颁布4个国家职业技能标准#】#钳工国家职业技能标准#三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。（人民网） ​	2020年07月31日 21:52			1	https://weibo.com/1878561790/JdN3G6w4u?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdN3G6w4u?uid=1878561790&rl=1
南丰蜜桔赵志刚	1116062844	JdN15jkRs	#三部门颁布4个国家职业技能标准#工业机器人系统运维员，这个应该是香饽饽的职业 ​	2020年07月31日 21:45		4	3	https://weibo.com/1116062844/JdN15jkRs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdN15jkRs?uid=1116062844&rl=1
不吃米饭	6275721617	JdN0oed79	#三部门颁布4个国家职业技能标准#工业机器人挤压了低技能劳动者的就业空间，而创造这个新岗位“工业机器人系统运维员”，恐怕又是他们不能胜任的。 ​	2020年07月31日 21:43			4	https://weibo.com/6275721617/JdN0oed79?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdN0oed79?uid=6275721617&rl=1
公益时报	1881124713	JdMZeBXyC	【#三部门颁布4个国家职业技能标准#】#钳工国家职业技能标准#三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。（人民网社会频道） ​  展开全文c	2020年07月31日 21:41		评论		https://weibo.com/1881124713/JdMZeBXyC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMZeBXyC?uid=1881124713&rl=1
小懶潴51530	5472549762	JdMYB2r74	#三部门颁布4个国家职业技能标准# ​	2020年07月31日 21:39		评论		https://weibo.com/5472549762/JdMYB2r74?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMYB2r74?uid=5472549762&rl=1
青春湖北	2321615032	JdMYaw6fR	【#三部门颁布4个国家职业技能标准#】三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。#青春为家乡代言# ​	2020年07月31日 21:38	1	2	2	https://weibo.com/2321615032/JdMYaw6fR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMYaw6fR?uid=2321615032&rl=1
張魚Octopus	2020764283	JdMXFaKDt	#三部门颁布4个国家职业技能标准# 三部门颁布钳工等4个国家职业技能标准,  O三部门颁布钳工等4个国家职业技能标准 ​	2020年07月31日 21:37	1	评论		https://weibo.com/2020764283/JdMXFaKDt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMXFaKDt?uid=2020764283&rl=1
正义南康	2414369130	JdMXwjRs6	【#三部门颁布4个国家职业技能标准#】#钳工国家职业技能标准#三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。详情>> ​  展开全文c	2020年07月31日 21:36	3	10	29	https://weibo.com/2414369130/JdMXwjRs6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMXwjRs6?uid=2414369130&rl=1
新浪财经	1638782947	JdMXkaOf0	【#三部门颁布4个国家职业技能标准#】#钳工国家职业技能标准#三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。详情>> ​  展开全文c	2020年07月31日 21:36	5	9	15	https://weibo.com/1638782947/JdMXkaOf0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMXkaOf0?uid=1638782947&rl=1
大学生求职bot	6078297049	JdMWSDwdb	【#三部门颁布4个国家职业技能标准#】#钳工国家职业技能标准#三部门联合颁布助听器验配师、口腔修复体制作工、工业机器人系统运维员、钳工等4个国家职业技能标准。预测到2025年，高档数控机床和机器人有关领域人才缺口将达450万；预计未来五年对钳工技能人才的需求量将达100万以上。（人民网社会频道） ​	2020年07月31日 21:35			3	https://weibo.com/6078297049/JdMWSDwdb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdMWSDwdb?uid=6078297049&rl=1
