用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
C石墨烯N	2163257565	JkkSzk5aO	#别说再见好吗 自己转身走吧#这个节目陪我走过了这个美好的夏天 ​	2020年09月12日 22:59			3	https://weibo.com/2163257565/JkkSzk5aO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSzk5aO?uid=2163257565&rl=1
2021减肥到120斤	6311665972	JkkSyrXKE	#别说再见好吗 自己转身走吧#好 ​	2020年09月12日 22:59		评论		https://weibo.com/6311665972/JkkSyrXKE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSyrXKE?uid=6311665972&rl=1
之涅LION	5062802773	JkkSynwTY	#别说再见好吗 自己转身走吧#别每次都明1咋了咋了兄弟情咋了咋了，好好发展顶峰再见不好嘛！每次都兄弟情真好，老卖情怀真的都逆反了知道不，各自独美好不啦 ​	2020年09月12日 22:59		10	2	https://weibo.com/5062802773/JkkSynwTY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSynwTY?uid=5062802773&rl=1
注意事项尚不明确	5407218767	JkkSy5WMG	#别说再见好吗 自己转身走吧#这首歌真的好戳我！ ​	2020年09月12日 22:59		评论		https://weibo.com/5407218767/JkkSy5WMG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSy5WMG?uid=5407218767&rl=1
奶茶要加冰-_-	7200382571	JkkSvd15e	#别说再见好吗 自己转身走吧#我又想起了那个夏天 我的明一啊啊啊啊啊流泪了 ​	2020年09月12日 22:59		3	6	https://weibo.com/7200382571/JkkSvd15e?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSvd15e?uid=7200382571&rl=1
-whitewood-	2936759187	JkkStDK9N	#别说再见好吗 自己转身走吧# ​	2020年09月12日 22:59		评论		https://weibo.com/2936759187/JkkStDK9N?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkStDK9N?uid=2936759187&rl=1
小红帽的秘密基地啊	5242792165	JkkSssTqj	#别说再见好吗 自己转身走吧#17年夏天至2020年夏天至未来的每天廖俊涛还是廖俊涛这次旅途载着点点星光到站虽然遗憾，但这次似乎是真的出发午睡留声机，永远不停机@廖俊涛是铁头 ​	2020年09月12日 22:59			5	https://weibo.com/5242792165/JkkSssTqj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSssTqj?uid=5242792165&rl=1
今年要好运爆棚喔	3508640372	JkkSssW3A	#别说再见好吗 自己转身走吧#午睡留声机 永远不停机 廖俊涛毕业快乐廖俊涛给我风生水起 你真的值得真的好幸福今年夏天遇见廖俊涛L纯享：午睡留声机《I Will Miss You》 ​	2020年09月12日 22:59		1	4	https://weibo.com/3508640372/JkkSssW3A?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSssW3A?uid=3508640372&rl=1
远道X廖小朋友	6524259718	JkkSsv7is	#别说再见好吗 自己转身走吧#别说再见好吗 自己转身走吧这个夏天 廖俊涛主唱兼吉他 感谢 ​	2020年09月12日 22:59			3	https://weibo.com/6524259718/JkkSsv7is?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSsv7is?uid=6524259718&rl=1
Libra舒也	6085388585	JkkSr2EGq	#别说再见好吗 自己转身走吧#别说再见好吗，自己转身走吧 ​​​	2020年09月12日 22:59			2	https://weibo.com/6085388585/JkkSr2EGq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkkSr2EGq?uid=6085388585&rl=1
