用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
淡夏丶记	6467904507	JdWVo8Ets	#今年4号台风黑格比#七月没有台风，但是就怕八月的台风恐怖 ​	2020年08月01日 22:59		评论		https://weibo.com/6467904507/JdWVo8Ets?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWVo8Ets?uid=6467904507&rl=1
神农架探秘	5531528928	JdWV6s1N2	#今年4号台风黑格比##今年4号台风黑格比#8月才出现姗姗来迟的台风，听这台风的名字就觉得不一般，2020也不一般 ​​​	2020年08月01日 22:58			1	https://weibo.com/5531528928/JdWV6s1N2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWV6s1N2?uid=5531528928&rl=1
现在wo在ing	5573748179	JdWUKA11B	#今年4号台风黑格比#广东终于从昨天开始下雨了，之前🥵到爆 ​	2020年08月01日 22:57			6	https://weibo.com/5573748179/JdWUKA11B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWUKA11B?uid=5573748179&rl=1
泉州气象	1058664381	JdWTE45l8	【罕见：七月空台，八月第一天1234】1天之内2个台风先后生成3号台风“森拉克”4号台风“黑格比”【台湾岛东南洋面热带低压已于今晚加强为今年第#4号台风黑格比#预计将于3日夜间在浙江中部到福建北部一带登陆。（#今年4号台风黑格比# 英文名称：Hagupit；名字来源：菲律宾；名字意义：鞭子） ​	2020年08月01日 22:54		6	13	https://weibo.com/1058664381/JdWTE45l8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWTE45l8?uid=1058664381&rl=1
中国气象局	2117508734	JdWTb3gEf	#今年4号台风黑格比# #夏看流云# 今日份彩虹送给你们via：@戈V葛 黄昕） ​	2020年08月01日 22:53	9	36	137	https://weibo.com/2117508734/JdWTb3gEf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWTb3gEf?uid=2117508734&rl=1
姐姐永远zici你	6991715668	JdWT34xSn	#今年4号台风黑格比#轻轻的来吧 求求你了 ​	2020年08月01日 22:53		评论		https://weibo.com/6991715668/JdWT34xSn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWT34xSn?uid=6991715668&rl=1
Red超爱LYNing	2516878694	JdWSBDT1R	#今年4号台风黑格比#感谢这场台风，让广州下了雨，终于不用活在火炉边 ​	2020年08月01日 22:52		1	3	https://weibo.com/2516878694/JdWSBDT1R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWSBDT1R?uid=2516878694&rl=1
miss未来无限可能	6142369067	JdWSpvUBB	#今年4号台风黑格比#台风天气真的很讨厌，对海陆空都很受阻碍。赵粤台风天就在上海呆着别出去啊。出门也请记得绑个大石头。 ​	2020年08月01日 22:51		2		https://weibo.com/6142369067/JdWSpvUBB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWSpvUBB?uid=6142369067&rl=1
广州日报	1887790981	JdWQ4DYrr	【第4号#台风黑格比#生成，预计3日晚登陆】中央气象台监测显示，#今年4号台风黑格比#已于今天（8月1日）晚上生成，晚上8点钟，其中心位于浙江苍南县东南方约950公里的洋面上，中心附近最大风力有8级。预计“黑格比”将向西北方向移动，强度逐渐增强，将于3日夜间在浙江中部到福建北部一带沿海登陆。（ ​  展开全文c	2020年08月01日 22:46	121	366	2592	https://weibo.com/1887790981/JdWQ4DYrr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWQ4DYrr?uid=1887790981&rl=1
松岛井井子	5663960561	JdWPxmbWG	#今年4号台风黑格比#要开始凉快了吗 ​	2020年08月01日 22:44		评论		https://weibo.com/5663960561/JdWPxmbWG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdWPxmbWG?uid=5663960561&rl=1
