用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
啾咪啾咪lively	6499149657	JhAoUBDOJ	#北京人艺回应宋丹丹退休#昨天以为爷青结了没想到今天就“爷青回”太好了退休不等于退出舞台不等于不再出现在荧幕前宋老师应该也是闲不住的那就继续保持期待！真正热爱的事应该是不会轻易放下的我家曾可妮@曾可妮Jenny-Z 也说，她想一直跳舞跳到跳不动为止 ​	2020年08月25日 20:59			3	https://weibo.com/6499149657/JhAoUBDOJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAoUBDOJ?uid=6499149657&rl=1
是便当嗎	5902883601	JhAoP6A4R	#北京人艺回应宋丹丹退休#宋丹丹老师真的带给了我们很多快乐，有很多很多优秀的作品。现在可以先好好休息一下啦，照顾好身体，我们静待下一次的作品退休快乐，宋丹丹老师。 ​	2020年08月25日 20:59			1	https://weibo.com/5902883601/JhAoP6A4R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAoP6A4R?uid=5902883601&rl=1
钟情于ACE凯	5185214001	JhAoN0ixj	#北京人艺回应宋丹丹退休#我就想知道刘梅阿姨的肉饼是有多好吃，小雨一个我一个，小雪一个我一个。 ​	2020年08月25日 20:59		评论		https://weibo.com/5185214001/JhAoN0ixj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAoN0ixj?uid=5185214001&rl=1
皮皮龙在渡劫	5350029270	JhAoKCa6e	#北京人艺回应宋丹丹退休#那就期待宋丹丹老师之后的表演吧 ​	2020年08月25日 20:59		评论		https://weibo.com/5350029270/JhAoKCa6e?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAoKCa6e?uid=5350029270&rl=1
中国播音主持网	1895622611	JhAowaJKA	#北京人艺回应宋丹丹退休# 据中新网，记者从北京人民艺术剧院获悉，今天是@宋丹丹 60周岁的生日，按照正常的人事变动，她从今日起就正式退休了。剧院回应表示，退休并不意味着不演出了，该演出还会演出，不过目前还没有明确的安排。今年年初，宋丹丹在接受采访时表示，今年将是最后一次登上春晚舞台。 ​	2020年08月25日 20:58		2	18	https://weibo.com/1895622611/JhAowaJKA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAowaJKA?uid=1895622611&rl=1
小瑶今天困了嘛	6802056694	JhAouFSPI	#北京人艺回应宋丹丹退休#恭喜退休 忙忙碌碌一生 是该休息一下了 ​	2020年08月25日 20:58		评论		https://weibo.com/6802056694/JhAouFSPI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAouFSPI?uid=6802056694&rl=1
环月漫游手记	5146927868	JhAon1aJi	#北京人艺回应宋丹丹退休#恭喜退休呀这么多年给我们带来快乐辛苦啦还好不是不演出了真的喜欢丹丹老师的演出白云黑土每次放我都能看的津津有味家有儿女也是从小看到大谢谢带来这么多好作品。@硬糖少女303-赵粤 赵粤，喜欢丹丹老师的作品吗 ​​​	2020年08月25日 20:58			2	https://weibo.com/5146927868/JhAon1aJi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAon1aJi?uid=5146927868&rl=1
甜啵家的鸭梨_	5701808876	JhAokD50J	#北京人艺回应宋丹丹退休#谢谢老师带给我们的快乐 ​	2020年08月25日 20:58		评论		https://weibo.com/5701808876/JhAokD50J?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAokD50J?uid=5701808876&rl=1
有只nt糖妹	5883909431	JhAokiczr	#北京人艺回应宋丹丹退休#期待宋丹丹老师在春晚上表演，白云黑土 ​	2020年08月25日 20:58		评论		https://weibo.com/5883909431/JhAokiczr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAokiczr?uid=5883909431&rl=1
橘猫_001	7008541463	JhAog8XFf	#北京人艺回应宋丹丹退休#只是身份不一样了，并不是退圈了，是这样吧 ​	2020年08月25日 20:58		评论		https://weibo.com/7008541463/JhAog8XFf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAog8XFf?uid=7008541463&rl=1
·头给你锤通·	6483829883	JhAoeqP9J	#北京人艺回应宋丹丹退休#宋丹丹老师给我们带来了很多欢乐，忙忙碌碌一生，是该休息下了 ​	2020年08月25日 20:58		评论		https://weibo.com/6483829883/JhAoeqP9J?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAoeqP9J?uid=6483829883&rl=1
hjgcjhk	2709315624	JhAnZAXsE	#北京人艺回应宋丹丹退休#恭喜退休呀这么多年给我们带来快乐辛苦啦还好不是不演出了真的喜欢丹丹老师的演出白云黑土每次放我都能看的津津有味家有儿女也是从小看到大谢谢带来这么多好作品。@硬糖少女303-赵粤 赵粤，喜欢丹丹老师的作品吗 ​	2020年08月25日 20:57			3	https://weibo.com/2709315624/JhAnZAXsE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnZAXsE?uid=2709315624&rl=1
郑宇绅	2328526064	JhAnQvOSu	#北京人艺回应宋丹丹退休#太好了昨天以为爷青结了没想到今天就“爷青回”退休不等于退出舞台不等于不再出现在荧幕前还是希望能在舞台上看见宋丹丹老师那就继续保持期待！真正热爱的事应该是不会轻易放下的我家曾可妮@曾可妮Jenny-Z 也说，她想一直跳舞跳到跳不动为止 ​	2020年08月25日 20:57			3	https://weibo.com/2328526064/JhAnQvOSu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnQvOSu?uid=2328526064&rl=1
草莓酷果strawberry	7019999809	JhAnJFMru	宋丹丹老师和本山大叔的白云黑土真的是留下了太多太丰富的印象了 但是近几年的小品 看了根本不会乐 不知道抖的什么包袱 不排斥新人喜剧演员 排斥的是偶像和明星带着包袱演小品 娱乐的可能大概只有他们自己 而不是千千万万个观众#北京人艺回应宋丹丹退休# ​	2020年08月25日 20:57			1	https://weibo.com/7019999809/JhAnJFMru?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnJFMru?uid=7019999809&rl=1
十三页情书	6936728865	JhAnHztjj	#北京人艺回应宋丹丹退休#宋丹丹老师过去给我们带来了很多欢乐接下来就开开心心快快乐乐享受退休生活吧 ​	2020年08月25日 20:56		评论		https://weibo.com/6936728865/JhAnHztjj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnHztjj?uid=6936728865&rl=1
还我肉末土豆泥加黑胡椒	7444927191	JhAnDtxJd	#北京人艺回应宋丹丹退休#希望还能看到宋丹丹的舞台表演 ​	2020年08月25日 20:56		评论		https://weibo.com/7444927191/JhAnDtxJd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnDtxJd?uid=7444927191&rl=1
Flucitine_DL	5343752804	JhAnycKWW	#北京人艺回应宋丹丹退休#宋丹丹老师过去给我们带来了很多欢乐接下来就开开心心快快乐乐享受退休生活吧 ​​​	2020年08月25日 20:56		评论		https://weibo.com/5343752804/JhAnycKWW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JhAnycKWW?uid=5343752804&rl=1
