用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
叶晨叶	7413861880	JjyyLvRp1	#乐视退被证监会罚款2.4亿元#这对乐视来说，可能是责多无忧、虱多不痒了吧，希望他能渡过难关，让那些股民可以省心些。 L黑镜下的苍穹的微博视频 ​	2020年09月07日 19:59	7	10	22	https://weibo.com/7413861880/JjyyLvRp1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjyyLvRp1?uid=7413861880&rl=1
金刀王	1203091483	JjyxAbK6N	#乐视退被证监会罚款2.4亿元#贾会计也是债多了不愁，你尽管罚款反正我没钱交罚款，明天回国，明日复明日，明日何其多？你觉得贾会计还有机会吗？ 你觉得还有机会吗？ ​	2020年09月07日 19:56		2	28	https://weibo.com/1203091483/JjyxAbK6N?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjyxAbK6N?uid=1203091483&rl=1
黄子韬一你是我的王	5892972185	Jjywg7qvU	#乐视退被证监会罚款2.4亿元#一直以为乐视都倒闭了 ​	2020年09月07日 19:53		评论		https://weibo.com/5892972185/Jjywg7qvU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjywg7qvU?uid=5892972185&rl=1
搞机爵士	6468573320	JjywehE73	#乐视退被证监会罚款2.4亿元#乐视还存在着？这还有钱罚么 ​	2020年09月07日 19:53	10	125	223	https://weibo.com/6468573320/JjywehE73?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjywehE73?uid=6468573320&rl=1
芒果音娱时尚	5500956124	JjyvojseC	【#乐视退被证监会罚款2.4亿元#】乐视退：证监会对公司涉嫌欺诈发行案调查完毕，对公司责令改正，给予警告并处以60万元罚款；责处以募集资金百分之五即2.4亿元罚款。#闲言碎语# O乐视退：证监会对公司涉嫌欺诈发行案调查完毕 责处2.4亿元罚款 ​	2020年09月07日 19:50		评论		https://weibo.com/5500956124/JjyvojseC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjyvojseC?uid=5500956124&rl=1
淮南治安在线	5031370492	Jjyvf6AfF	#乐视退被证监会罚款2.4亿元# 乐视退新三板公告称，证监会对公司涉嫌欺诈发行案调查完毕，对公司责令改正，给予警告并处以60万元罚款；责处以募集资金百分之五即2.4亿元罚款。（cr.头条看点） L热门资讯第一线的微博视频 ​​​	2020年09月07日 19:50		评论		https://weibo.com/5031370492/Jjyvf6AfF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjyvf6AfF?uid=5031370492&rl=1
七分甜西柚_	1825783860	Jjyvd4HHk	#乐视退被证监会罚款2.4亿元# 乐视还有钱吗 是不是要破产 ​	2020年09月07日 19:50		评论		https://weibo.com/1825783860/Jjyvd4HHk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjyvd4HHk?uid=1825783860&rl=1
热门资讯第一线	6367852368	Jjyv0DOIH	#乐视退被证监会罚款2.4亿元# 乐视退新三板公告称，证监会对公司涉嫌欺诈发行案调查完毕，对公司责令改正，给予警告并处以60万元罚款；责处以募集资金百分之五即2.4亿元罚款。（cr.头条看点） L热门资讯第一线的微博视频 ​	2020年09月07日 19:50			1	https://weibo.com/6367852368/Jjyv0DOIH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjyv0DOIH?uid=6367852368&rl=1
重庆江津法院	3918556037	Jjyuk5UCv	#津法君播报# 【#乐视退被证监会罚款2.4亿元#】乐视退：证监会对公司涉嫌欺诈发行案调查完毕，对公司责令改正，给予警告并处以60万元罚款；责处以募集资金百分之五即2.4亿元罚款。O乐视退：证监会对公司涉嫌欺诈发行案调查完毕 责处2.4亿元罚款 ​	2020年09月07日 19:48		5	1	https://weibo.com/3918556037/Jjyuk5UCv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjyuk5UCv?uid=3918556037&rl=1
清风一笑9816	2480498337	Jjysu07IT	信 披违 法、欺 诈发 行 案调 查完毕 ，#乐视退被证监会罚款2.4亿元#。 ​	2020年09月07日 19:43		11	4	https://weibo.com/2480498337/Jjysu07IT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jjysu07IT?uid=2480498337&rl=1
