用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
影视娱乐饭	1649729793	Jd9PujBc7	#潘玮柏结婚#潘帅结婚了，恭喜恭喜！ ​	2020年07月27日 18:00			6	https://weibo.com/1649729793/Jd9PujBc7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9PujBc7?uid=1649729793&rl=1
美少女情报站	6604359273	Jd9PufcKa	#潘玮柏结婚#这个优秀的男人终于结婚了，潘玮柏的老婆真的也太漂亮了吧 ​	2020年07月27日 18:00	1	1	17	https://weibo.com/6604359273/Jd9PufcKa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9PufcKa?uid=6604359273&rl=1
芝芝桃桃·_·	6058421237	Jd9Pt6xI6	#潘玮柏结婚#刚还在抖音追你的剧 ​	2020年07月27日 17:59		评论		https://weibo.com/6058421237/Jd9Pt6xI6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Pt6xI6?uid=6058421237&rl=1
好家伙儿	6212722150	Jd9PsuVFE	#潘玮柏结婚#好突然啊！祝你们百年好合，要幸福 ​	2020年07月27日 17:59		评论		https://weibo.com/6212722150/Jd9PsuVFE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9PsuVFE?uid=6212722150&rl=1
热播影视安利君	1760545525	Jd9Ps9ZUm	#潘玮柏结婚# 潘玮柏官宣结婚！老婆是一位空姐！肤白貌美大长腿，非常漂亮！#潘玮柏老婆身材# ​	2020年07月27日 17:59	109	109	427	https://weibo.com/1760545525/Jd9Ps9ZUm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Ps9ZUm?uid=1760545525&rl=1
Thirteen-L	2715866253	Jd9PrAzAd	别的空姐塞饭和男神塞出了结婚证我们塞…我们塞了…我们不配拥有这款手套？？#潘玮柏##潘玮柏结婚# ​	2020年07月27日 17:59			2	https://weibo.com/2715866253/Jd9PrAzAd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9PrAzAd?uid=2715866253&rl=1
居居的妮妮呀	3832117587	Jd9Prk4iV	#潘玮柏结婚# 你也会遇到对的人 2温州 ​	2020年07月27日 17:59			1	https://weibo.com/3832117587/Jd9Prk4iV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Prk4iV?uid=3832117587&rl=1
青墨断笺清风明月	5456523536	Jd9Prk58B	#潘玮柏结婚# 果然明星都喜欢找小的！ 2福州·平潭岛 ​	2020年07月27日 17:59			1	https://weibo.com/5456523536/Jd9Prk58B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Prk58B?uid=5456523536&rl=1
造美医生陈育哲	1306008422	Jd9Pr4GCN	丰胸隆胸#潘玮柏结婚# 渐渐的，一些喜欢的明星都会回归到生活中，祝福吧，每个人都能遇到自己喜欢的。 ​	2020年07月27日 17:59			2	https://weibo.com/1306008422/Jd9Pr4GCN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Pr4GCN?uid=1306008422&rl=1
满满搜罗酱	6180243761	Jd9Pr2vbR	#潘玮柏结婚# 潘玮柏：“今天，我想与大家分享一件好事。是的，我现在很幸福，已经有了和我一起共度下半生的另一半，并正式展开我们的家庭生活了。”无尾熊CP还是be了  L满满搜罗酱的微博视频 ​	2020年07月27日 17:59			3	https://weibo.com/6180243761/Jd9Pr2vbR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jd9Pr2vbR?uid=6180243761&rl=1
