用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
青春湖北	2321615032	JkpcmqtQv	【转需！#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。#青春为家乡代言# L央视网快看的微博视频 ​	2020年09月13日 09:59	1		2	https://weibo.com/2321615032/JkpcmqtQv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpcmqtQv?uid=2321615032&rl=1
哪里有梦啊啊啊	1903722650	Jkpckj7K5	#我国现已批准上市三种流感疫苗#然而3岁以下的流感疫苗太难接种了，根本就是一直断货 ​	2020年09月13日 09:59		评论		https://weibo.com/1903722650/Jkpckj7K5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkpckj7K5?uid=1903722650&rl=1
三都检察	5639572273	Jkpcb9yGo	【转需！#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。L央视网快看的微博视频 ​ ​​​	2020年09月13日 09:59		3	1	https://weibo.com/5639572273/Jkpcb9yGo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkpcb9yGo?uid=5639572273&rl=1
宁波镇海检察	3702523900	Jkpc9lXB1	【转需！#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。L央视网快看的微博视频 ​​​	2020年09月13日 09:59		评论		https://weibo.com/3702523900/Jkpc9lXB1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkpc9lXB1?uid=3702523900&rl=1
安徽妇联	7316938534	Jkpc50CFc	【转需！#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。L央视网快看的微博视频 ​​​#徽风知事# ​	2020年09月13日 09:58		评论		https://weibo.com/7316938534/Jkpc50CFc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkpc50CFc?uid=7316938534&rl=1
濮阳日常事	5644848622	JkpbUAu2b	【转需！#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。L央视网快看的微博视频 ​​​  ​  展开全文c	2020年09月13日 09:58		评论		https://weibo.com/5644848622/JkpbUAu2b?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpbUAu2b?uid=5644848622&rl=1
电子小羊-席子	6875650187	JkpbPhvIG	#我国现已批准上市三种流感疫苗#原来是流感疫苗 差点以为是新冠的…… ​	2020年09月13日 09:58		评论		https://weibo.com/6875650187/JkpbPhvIG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpbPhvIG?uid=6875650187&rl=1
新都服务	3956561824	JkpbMBONx	#我国现已批准上市三种流感疫苗# 转需！秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。#国内新闻# 来源：L央视网快看的微博视频 ​ ​​  展开全文c	2020年09月13日 09:58		评论		https://weibo.com/3956561824/JkpbMBONx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpbMBONx?uid=3956561824&rl=1
中国路网	3267315877	JkpbMkeio	#中国路网##人间值得# 【#我国现已批准上市三种流感疫苗#】秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于6月龄及以上人群接种；三价减毒活疫苗，用于3-17岁人群；四价灭活疫苗，可用于3岁及以上人群接种。L央视网快看的微博视频 ​	2020年09月13日 09:58			1	https://weibo.com/3267315877/JkpbMkeio?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpbMkeio?uid=3267315877&rl=1
月隐寒霜	1453874424	JkpbJmTHZ	#我国现已批准上市三种流感疫苗# 秋冬季是呼吸道疾病高发季节，根据中国疾控中心最新指南，我国批准上市的流感疫苗包括三种：三价灭活疫苗，可用于六月龄及以上人群接种；三价减毒活疫苗，用于三至十七岁人群；四价灭活疫苗，可用于三岁及以上人群接种。每年秋季都会出现流感，现在还真不好说，流感病 ​  展开全文c	2020年09月13日 09:58		评论		https://weibo.com/1453874424/JkpbJmTHZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkpbJmTHZ?uid=1453874424&rl=1
