用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
兰州高新区发布	7337332345	JgnKdcqv8	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。 ​  展开全文c	2020年08月17日 22:56			2	https://weibo.com/7337332345/JgnKdcqv8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnKdcqv8?uid=7337332345&rl=1
日光冲天	5390035939	JgnIV7M5t	#泥石流暴发居民狂喊提醒路人#快跑，快跑……救命的喊声！ ​	2020年08月17日 22:53		5	4	https://weibo.com/5390035939/JgnIV7M5t?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnIV7M5t?uid=5390035939&rl=1
封面新闻	1496814565	JgnIsmo7Z	【愿平安！甘肃文县#突发泥石流楼上居民大喊快点跑#】8月17日下午，由于连续强降雨，甘肃省陇南市文县发生多起泥石流，县城韩家坝的一股泥石流将坡上停放的车辆冲到了路面上。据新华社，暴洪裹挟泥石土方冲入白水江中形成堰塞湖，水位迅速上涨。当地紧急撤离1300多名群众，堰塞湖已被冲开缺口，水位正 ​  展开全文c	2020年08月17日 22:52	78	152	477	https://weibo.com/1496814565/JgnIsmo7Z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnIsmo7Z?uid=1496814565&rl=1
葭二五020	7244989640	JgnHZbCb2	#泥石流暴发居民狂喊提醒路人#我现在就被困在家里，慌的一批 2陇南·文县 L葭二五020的微博视频 ​	2020年08月17日 22:50			1	https://weibo.com/7244989640/JgnHZbCb2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnHZbCb2?uid=7244989640&rl=1
咕噜咕噜Chris	2346002470	JgnHI2hdn	#泥石流暴发居民狂喊提醒路人# 好危险啊，希望大家平安 ​	2020年08月17日 22:50		评论		https://weibo.com/2346002470/JgnHI2hdn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnHI2hdn?uid=2346002470&rl=1
wangxiuwen95	6036570948	JgnHydO4W	#泥石流暴发居民狂喊提醒路人#众生皆苦，愿平安#酷轻松石墨烯# 2合肥 ​	2020年08月17日 22:49		评论		https://weibo.com/6036570948/JgnHydO4W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnHydO4W?uid=6036570948&rl=1
甜甜Kerrie	3478821217	JgnHqxMxK	#泥石流暴发居民狂喊提醒路人#你觉得泥石流可怕吗？ 你觉得泥石流可怕吗？ ​	2020年08月17日 22:49	9	1	166	https://weibo.com/3478821217/JgnHqxMxK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnHqxMxK?uid=3478821217&rl=1
遵义发布	5521606430	JgnG3exLq	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。 ​  展开全文c	2020年08月17日 22:46			4	https://weibo.com/5521606430/JgnG3exLq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnG3exLq?uid=5521606430&rl=1
FM937赣州新闻综合广播	7350101416	JgnowjLc6	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。L一手Video的秒拍视频 ​	2020年08月17日 22:02			1	https://weibo.com/7350101416/JgnowjLc6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnowjLc6?uid=7350101416&rl=1
晋中消防	2297859895	JgniuBjqh	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。#甘肃文县泥石流# ​  展开全文c	2020年08月17日 21:48	82	71	101	https://weibo.com/2297859895/JgniuBjqh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgniuBjqh?uid=2297859895&rl=1
无锡交通广播	1750349240	JgnionZbx	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。#甘肃文县泥石流# ​  展开全文c	2020年08月17日 21:47			2	https://weibo.com/1750349240/JgnionZbx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnionZbx?uid=1750349240&rl=1
记录者吴杰	3203014922	JgnasjZ4y	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。 L一手Video的秒拍视频 ​	2020年08月17日 21:28			2	https://weibo.com/3203014922/JgnasjZ4y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnasjZ4y?uid=3203014922&rl=1
微观食局	2288763970	Jgna01nTt	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。#甘肃文县泥石流# @一手Video ​  展开全文c	2020年08月17日 21:27	1		2	https://weibo.com/2288763970/Jgna01nTt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgna01nTt?uid=2288763970&rl=1
湛泸剑	5558990115	Jgn8UlbRn	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。#甘肃文县泥石流# @一手Video ​  展开全文c	2020年08月17日 21:24	2	2	6	https://weibo.com/5558990115/Jgn8UlbRn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgn8UlbRn?uid=5558990115&rl=1
黑龙江共青团	2645654357	Jgn3xgKt1	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】楼上居民不断大喊“快跑”，提醒路上行人。#甘肃文县泥石流#L一手Video的秒拍视频 ​	2020年08月17日 21:11			6	https://weibo.com/2645654357/Jgn3xgKt1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgn3xgKt1?uid=2645654357&rl=1
安徽交通广播	1097019341	Jgn2e4vIB	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。#甘肃文县泥石流# @一手Video ​  展开全文c	2020年08月17日 21:08			3	https://weibo.com/1097019341/Jgn2e4vIB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgn2e4vIB?uid=1097019341&rl=1
高淳法院	3949085090	Jgn1XcLWI	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。L一手Video的秒拍视频 ​​​	2020年08月17日 21:07		1		https://weibo.com/3949085090/Jgn1XcLWI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgn1XcLWI?uid=3949085090&rl=1
金牛法院	2239255854	Jgn1Fv3Mx	【#泥石流暴发居民狂喊提醒路人#：快走！要把人卷进去了】8月17日，甘肃文县。强降水引发了中小河流洪水及山洪等灾害，泥石流卷走了数辆轿车、冲垮了电线杆，变压器在雨中爆炸。楼上居民不断大喊“快跑”，提醒路上行人。文县气象局发布了暴雨红色预警，提醒居民加强防范。L一手Video的秒拍视频 ​	2020年08月17日 21:06		2	4	https://weibo.com/2239255854/Jgn1Fv3Mx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgn1Fv3Mx?uid=2239255854&rl=1
孤傲与野	5875177784	JgmQhzd3K	#泥石流暴发居民狂喊提醒路人#听到这声音，觉得心痛，更觉得无奈，愿你们平平安安！大自然给人类的警示。好好爱护环境吧 #泥石流致甘肃文县县城通信中断#L孤傲与野的微博视频 ​	2020年08月17日 20:38	54	35	158	https://weibo.com/5875177784/JgmQhzd3K?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgmQhzd3K?uid=5875177784&rl=1
