用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
今日女报	1297954675	JkLaT7XWZ	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:56			1	https://weibo.com/1297954675/JkLaT7XWZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkLaT7XWZ?uid=1297954675&rl=1
南阳车务段	2898467925	JkL6KjP1T	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:46	1	评论		https://weibo.com/2898467925/JkL6KjP1T?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL6KjP1T?uid=2898467925&rl=1
杭州特价房	1904293231	JkL5YenbO	#唐代黑石号沉船文物首次中国展出# 展品都好精美，是上海博物馆疫情之后首个国际联合展览，网友们都表示兴趣很大！你有多久没看展了呢？ ​	2020年09月15日 17:44		评论		https://weibo.com/1904293231/JkL5YenbO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL5YenbO?uid=1904293231&rl=1
娄底车务段	5983324736	JkL3HyYE2	#娄车微视角##黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续 ​  展开全文c	2020年09月15日 17:38		评论		https://weibo.com/5983324736/JkL3HyYE2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL3HyYE2?uid=5983324736&rl=1
广铁集团深圳北火车站	3978337923	JkL39fc1a	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:37			3	https://weibo.com/3978337923/JkL39fc1a?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL39fc1a?uid=3978337923&rl=1
金融投资报	1878561790	JkL2CvvOv	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:36	1	1	1	https://weibo.com/1878561790/JkL2CvvOv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL2CvvOv?uid=1878561790&rl=1
花朵财经	6399193384	JkL2areFc	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:35			1	https://weibo.com/6399193384/JkL2areFc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL2areFc?uid=6399193384&rl=1
房天下重庆	2035950914	JkL21eptP	#唐代黑石号沉船文物首次中国展出#哇塞，就感觉很厉害的样子！一起去看呀 ​	2020年09月15日 17:34		评论		https://weibo.com/2035950914/JkL21eptP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL21eptP?uid=2035950914&rl=1
950MusicRadio	1723167603	JkL14aJEE	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:32			1	https://weibo.com/1723167603/JkL14aJEE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkL14aJEE?uid=1723167603&rl=1
云图媒介	5669418590	JkKZR33Gn	#黑石号沉船文物首次中国展出#【围观珍品！#唐代黑石号沉船文物首次中国展出#】14日，唐代“黑石号沉船出水珍品展”在上海开幕。据介绍，“黑石号”沉船出水文物是目前海外发现最大体量、最精美的唐代文物收藏，而本次展览是这批收藏在中国首次公开亮相。展览于9月15日对公众开放，并持续至2021年1月10 ​  展开全文c	2020年09月15日 17:29		评论		https://weibo.com/5669418590/JkKZR33Gn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkKZR33Gn?uid=5669418590&rl=1
