用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
放开那个ID	1780957264	JkMLFbd4s	#73岁林子祥完成高难度演唱的能力#好喜欢他唱的《男儿当自强》等。已经循环好久了。 ​	2020年09月15日 21:59		评论		https://weibo.com/1780957264/JkMLFbd4s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLFbd4s?uid=1780957264&rl=1
mjxtylds	6438311665	JkMLCAZrj	#73岁林子祥完成高难度演唱的能力#Lam永远的神 ​	2020年09月15日 21:59		评论		https://weibo.com/6438311665/JkMLCAZrj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLCAZrj?uid=6438311665&rl=1
芒果捞扒妹	3916458223	JkMLB8zAC	#73岁林子祥完成高难度演唱的能力# 你大爷还是你大爷！《数字人生》这首歌本身就是超高难度， 林子祥73岁演唱和年轻时演唱做对比，竟然毫不逊色！太厉害了，华语乐坛应该没有人能超越他吧！献出我的膝盖 #娱乐影像力# L娱乐视听团的微博视频 ​	2020年09月15日 21:59			1	https://weibo.com/3916458223/JkMLB8zAC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLB8zAC?uid=3916458223&rl=1
Ruthless丶墨	5383580754	JkMLufbAj	雪日巡游记#73岁林子祥完成高难度演唱的能力# 将粤语读音之美展现得淋漓尽致的一首歌，林子祥充满力量的演唱更是锦上添花。而且找个小年轻来唱都怕一口气接不上来过去了  何况老爷子七十多了… 真的牛批 ​	2020年09月15日 21:59		4	5	https://weibo.com/5383580754/JkMLufbAj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLufbAj?uid=5383580754&rl=1
Chan陈海城	5589804597	JkMLg6rni	#73岁林子祥完成高难度演唱的能力# 林子祥还真是宝刀不老啊！！！73岁依旧有这个拼劲！！respect L麻花娱乐的微博视频 ​	2020年09月15日 21:58	1	评论		https://weibo.com/5589804597/JkMLg6rni?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLg6rni?uid=5589804597&rl=1
THE9-宇航员	7335808317	JkMLfx1hY	#73岁林子祥完成高难度演唱的能力#这个年纪能唱成这样也能说明他的身体不错，唱功一级棒 ​	2020年09月15日 21:58		评论		https://weibo.com/7335808317/JkMLfx1hY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLfx1hY?uid=7335808317&rl=1
影视综艺指南	6271018533	JkMLejYlZ	#73岁林子祥完成高难度演唱的能力#香港第一男高音这个地位是没法被超越的 L明星情感访谈的微博视频 ​	2020年09月15日 21:58	7	6	16	https://weibo.com/6271018533/JkMLejYlZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMLejYlZ?uid=6271018533&rl=1
无聊的人诶_ii	6491040169	JkMKZeH7Q	#73岁林子祥完成高难度演唱的能力#优秀 ​	2020年09月15日 21:58		评论		https://weibo.com/6491040169/JkMKZeH7Q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKZeH7Q?uid=6491040169&rl=1
娱圈三岁	2348439980	JkMKQFsfh	#73岁林子祥完成高难度演唱的能力#太厉害了，都73岁，还唱得这么好，佩服啊L耳帝的秒拍视频 ​	2020年09月15日 21:57			3	https://weibo.com/2348439980/JkMKQFsfh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKQFsfh?uid=2348439980&rl=1
戒骄戒躁o_O	6215755166	JkMKKvr2X	#73岁林子祥完成高难度演唱的能力# 这个年纪能唱成这样也能说明他的身体不错，老爷子棒棒哒，唱功也是一级棒 ​	2020年09月15日 21:57		评论		https://weibo.com/6215755166/JkMKKvr2X?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKKvr2X?uid=6215755166&rl=1
二十二日-	5100460532	JkMKK9sz9	#73岁林子祥完成高难度演唱的能力# 这个年纪能唱成这样也能说明他的身体不错，老爷子棒棒哒，唱功也是一级棒 ​ ​	2020年09月15日 21:57		评论		https://weibo.com/5100460532/JkMKK9sz9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKK9sz9?uid=5100460532&rl=1
lsqml	7383823205	JkMKHtHn5	#73岁林子祥完成高难度演唱的能力#你大爷还是你大爷！林子祥还是这么稳 厉害了 ​	2020年09月15日 21:57		评论		https://weibo.com/7383823205/JkMKHtHn5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKHtHn5?uid=7383823205&rl=1
饥饿艺术家vV	5628092956	JkMKFcrsl	#73岁林子祥完成高难度演唱的能力#稳 ​	2020年09月15日 21:57		评论		https://weibo.com/5628092956/JkMKFcrsl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkMKFcrsl?uid=5628092956&rl=1
