用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
Actually_19f	3612960522	JiEojCEns	#武汉乘地铁公放最高罚200元#公交车呢？gkd ​	2020年09月01日 20:59		评论		https://weibo.com/3612960522/JiEojCEns?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEojCEns?uid=3612960522&rl=1
糖糖爱学习ing	2239097414	JiEnUbSj3	#武汉乘地铁公放最高罚200元#什么时候我们这边也安排一下，顺便可以设置举报有奖 ​	2020年09月01日 20:58		评论		https://weibo.com/2239097414/JiEnUbSj3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEnUbSj3?uid=2239097414&rl=1
湖北发布	2607972104	JiEnDhV3Q	【#武汉乘地铁公放最高罚200元#，#武汉阻挡地铁门关闭将由公安机关查处#】10月1日起，《武汉市轨道交通管理条例》将正式施行，禁止十二类影响轨道交通运营秩序、公共场所容貌和环境卫生的行为，包括：在车厢内进食；在车站、车厢内吸烟、随地吐痰、便溺、吐口香糖、乱扔废弃物；使用电子设备外放声音、 ​  展开全文c	2020年09月01日 20:58		评论		https://weibo.com/2607972104/JiEnDhV3Q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEnDhV3Q?uid=2607972104&rl=1
21世纪经济报道	1651428902	JiEmSCHhy	【#武汉乘地铁公放最高罚200元#，#武汉阻挡地铁门关闭将由公安机关查处#】10月1日起，《武汉市轨道交通管理条例》将正式施行，禁止十二类十二类影响轨道交通运营秩序、公共场所容貌和环境卫生的行为，包括：在车厢内进食；在车站、车厢内吸烟、随地吐痰、便溺、吐口香糖、乱扔废弃物；使用电子设备外放 ​  展开全文c	2020年09月01日 20:56	10	10	33	https://weibo.com/1651428902/JiEmSCHhy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEmSCHhy?uid=1651428902&rl=1
武汉新闻广播	2286386250	JiEmFFU7V	【在武汉乘坐地铁这12项被禁止：#武汉乘地铁公放最高罚200元#，#武汉阻挡地铁门关闭将由公安机关查处#】10月1日起，《武汉市轨道交通管理条例》将正式施行，禁止十二类影响轨道交通运营秩序、公共场所容貌和环境卫生的行为，包括：在车厢内进食；在车站、车厢内吸烟、随地吐痰、便溺、吐口香糖、乱扔废 ​  展开全文c	2020年09月01日 20:55		评论		https://weibo.com/2286386250/JiEmFFU7V?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEmFFU7V?uid=2286386250&rl=1
龙叔vlog	1313840871	JiEmygDkd	#武汉乘地铁公放最高罚200元#支持！建议全国推广！ ​	2020年09月01日 20:55	1	4	14	https://weibo.com/1313840871/JiEmygDkd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEmygDkd?uid=1313840871&rl=1
看成都	7216381483	JiEmsDCDo	【#武汉乘地铁公放最高罚200元#，#武汉阻挡地铁门关闭将由公安机关查处#】10月1日起，《武汉市轨道交通管理条例》将正式施行，禁止十二类影响轨道交通运营秩序、公共场所容貌和环境卫生的行为，包括：在车厢内进食；在车站、车厢内吸烟、随地吐痰、便溺、吐口香糖、乱扔废弃物；使用电子设备外放声音、 ​  展开全文c	2020年09月01日 20:55		7	3	https://weibo.com/7216381483/JiEmsDCDo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEmsDCDo?uid=7216381483&rl=1
我看暖视频	6212580238	JiElrrPXz	#武汉乘地铁公放最高罚200元#地铁上哪些奇葩的行为让你无法接受呢？快点告诉我答案吧 地铁上哪些行为让你无法接受？ ​	2020年09月01日 20:52			12	https://weibo.com/6212580238/JiElrrPXz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiElrrPXz?uid=6212580238&rl=1
无脑屁话大王	6992867123	JiEkxwtNc	#武汉乘地铁公放最高罚200元# 真的是太好了  再也听不到dy了 ​	2020年09月01日 20:50		评论		https://weibo.com/6992867123/JiEkxwtNc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEkxwtNc?uid=6992867123&rl=1
湖北随州交警	2012215315	JiEk903MB	【这些地铁不文明现象，你碰到过几个？】乱扔垃圾、逆人流抢上车、强行占座、大声喧哗……还有哪些乘坐地铁的行为是你讨厌的？不仅仅是地铁，高铁、火车、公交车……皆是交通工具，更是公共空间！呼吁大家：公共空间，相互尊重，文明出行，安全出行！#武汉乘地铁公放最高罚200元#， ​  展开全文c	2020年09月01日 20:49	1	3	2	https://weibo.com/2012215315/JiEk903MB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiEk903MB?uid=2012215315&rl=1
