用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
成都消防	2268842982	Jil8CoFJm	#四川局地大暴雨#【一图了解雷暴天气注意事项】中央气象台发布预警，8月30日下午到8月31日，四川部分地区有大到暴雨，局地有雷暴大风等强对流天气。雷暴是发生于热带和温带地区的局地性强对流天气。雷暴发生时可伴随雷击、闪电、强风和显著的降水。如果遭遇雷暴该怎么办？不要担心，掌握好这些知识，从 ​  展开全文c	2020年08月30日 19:58	3	6	9	https://weibo.com/2268842982/Jil8CoFJm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil8CoFJm?uid=2268842982&rl=1
陕西消防	3334142714	Jil8aeT6u	#四川局地大暴雨#【暴雨来了如何防御】一场暴雨的降水量是怎样的概念？暴雨的形成需要哪些条件？生活中如遇暴雨来袭，有哪些防御要点？一起来看动画了解下吧！#应急科普##L气象知识的微博视频 ​​​	2020年08月30日 19:57	9	1	2	https://weibo.com/3334142714/Jil8aeT6u?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil8aeT6u?uid=3334142714&rl=1
王子or公主	2283004052	Jil7WpYgz	#四川局地大暴雨#长江都进入沽水期了，四川还在雷鸣电闪 ​	2020年08月30日 19:57			1	https://weibo.com/2283004052/Jil7WpYgz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil7WpYgz?uid=2283004052&rl=1
昭通消防	2498359580	Jil7M1cAj	#四川局地大暴雨#【暴雨来了如何防御】一场暴雨的降水量是怎样的概念？暴雨的形成需要哪些条件？生活中如遇暴雨来袭，有哪些防御要点？一起来看动画了解下吧！#应急科普##L气象知识的微博视频 ​​​	2020年08月30日 19:56	1	评论		https://weibo.com/2498359580/Jil7M1cAj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil7M1cAj?uid=2498359580&rl=1
成都发布	1523766213	Jil7tpaOG	【#四川#发布山洪灾害蓝色预警，都江堰、汶川等地风险高】8月30日17时30分，四川省防汛抗旱指挥部发布山洪灾害蓝色预警。8月30日20时至31日20时，绵竹、什邡、彭州、都江堰、崇州、大邑、邛崃、汶川、宝兴、芦山、名山、天全、雨城、荥经、汉源、石棉、泸定、洪雅、峨眉山、沙湾、金口河、峨边、 ​  展开全文c	2020年08月30日 19:56	8	19	20	https://weibo.com/1523766213/Jil7tpaOG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil7tpaOG?uid=1523766213&rl=1
平安温江	2313754422	Jil73Fsq3	【直播！#四川局地大暴雨#】中央气象台发布预警，今天下午到明天，四川部分地区有大到暴雨，局地有雷暴大风等强对流天气。#央视新闻正直播#在多地现场直击↓关注！ L央视新闻的微博视频 . ​	2020年08月30日 19:55		评论		https://weibo.com/2313754422/Jil73Fsq3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil73Fsq3?uid=2313754422&rl=1
被爱意包围l	6588022118	Jil62tDGs	#四川局地大暴雨#下大点 明天不要开学🙏🙏 ​	2020年08月30日 19:52		2		https://weibo.com/6588022118/Jil62tDGs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil62tDGs?uid=6588022118&rl=1
武侯发布	1964974191	Jil49rFVD	#四川局地大暴雨# 【雨天出行安全指南】在雨天，我们出行时要注意哪些安全事项呢？戳下图↓↓一起了解一下吧！ ​#大邑团团有话说# ​​​	2020年08月30日 19:47	1	1	3	https://weibo.com/1964974191/Jil49rFVD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil49rFVD?uid=1964974191&rl=1
云浮消防	2261390944	Jil2PzrvG	#四川局地大暴雨#【一图了解雷暴天气注意事项】中央气象台发布预警，8月30日下午到8月31日，四川部分地区有大到暴雨，局地有雷暴大风等强对流天气。雷暴是发生于热带和温带地区的局地性强对流天气。雷暴发生时可伴随雷击、闪电、强风和显著的降水。如果遭遇雷暴该怎么办？不要担心，掌握好这些知识，从 ​  展开全文c	2020年08月30日 19:44	1		5	https://weibo.com/2261390944/Jil2PzrvG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil2PzrvG?uid=2261390944&rl=1
丽水消防	2860793864	Jil1QdmbV	#四川局地大暴雨#【暴雨来了如何防御】一场暴雨的降水量是怎样的概念？暴雨的形成需要哪些条件？生活中如遇暴雨来袭，有哪些防御要点？一起来看动画了解下吧！#L气象知识的微博视频 ​​​	2020年08月30日 19:42		评论		https://weibo.com/2860793864/Jil1QdmbV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jil1QdmbV?uid=2860793864&rl=1
