用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
爱看头条	1892327960	JeQjc29Lo	【法国传奇哲学家斯蒂格勒去世，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年获 ​  展开全文c	2020年08月07日 19:58			1	https://weibo.com/1892327960/JeQjc29Lo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeQjc29Lo?uid=1892327960&rl=1
具身传播者	5445538234	JeQifsd6B	#法国传奇哲学家斯蒂格勒去世#这就是彪悍的人生不需要解释吧 ​	2020年08月07日 19:56			1	https://weibo.com/5445538234/JeQifsd6B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeQifsd6B?uid=5445538234&rl=1
土豆纳纳的工具人	7486173283	JeQi7uAdr	#法国传奇哲学家斯蒂格勒去世#  ​	2020年08月07日 19:56		评论		https://weibo.com/7486173283/JeQi7uAdr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeQi7uAdr?uid=7486173283&rl=1
婺源发布	5786884150	JeP7i9cuc	【#法国传奇哲学家斯蒂格勒去世#，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年 ​  展开全文c	2020年08月07日 16:56	1		2	https://weibo.com/5786884150/JeP7i9cuc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeP7i9cuc?uid=5786884150&rl=1
娱圈CJ蜀黍	3449338170	JeOPKnoB3	#法国传奇哲学家斯蒂格勒去世#别的不说，抢过银行，在狱中攻读学位，还能有这么大成就，没几个人能做到。 ​	2020年08月07日 16:13	44	33	180	https://weibo.com/3449338170/JeOPKnoB3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeOPKnoB3?uid=3449338170&rl=1
上海嘉定	2559716940	JeO7ika6U	【#法国传奇哲学家斯蒂格勒去世#，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年 ​  展开全文c	2020年08月07日 14:24			2	https://weibo.com/2559716940/JeO7ika6U?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeO7ika6U?uid=2559716940&rl=1
福布斯中文网	1765373140	JeO4ODBOp	【#法国传奇哲学家斯蒂格勒去世#，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年 ​  展开全文c	2020年08月07日 14:17	15	7	23	https://weibo.com/1765373140/JeO4ODBOp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeO4ODBOp?uid=1765373140&rl=1
网易财经	1974561081	JeNXyEOq5	【#法国传奇哲学家斯蒂格勒去世#，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年 ​  展开全文c	2020年08月07日 14:00	8	1	6	https://weibo.com/1974561081/JeNXyEOq5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeNXyEOq5?uid=1974561081&rl=1
森林之歌7	1073750931	JeNKWc81j	发人深省的演讲：你这一生属于自己的其实只有9年，请好好度过！#法国传奇哲学家斯蒂格勒去世#L环球纪录频道的微博视频 ​	2020年08月07日 13:28	11		8	https://weibo.com/1073750931/JeNKWc81j?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeNKWc81j?uid=1073750931&rl=1
董事会杂志	1668695325	JeNGsaU91	【#法国传奇哲学家斯蒂格勒去世#，曾因抢银行被捕，狱中自学】据蓬皮杜艺术中心，法国当代著名哲学家、解构主义大师德里达的弟子贝尔纳·斯蒂格勒去世。斯蒂格勒出生于1952年，1968年加入法国共产党。1978年，斯蒂格勒因抢银行被捕入狱，获刑5年。他在狱中自学哲学。出狱后，获得德里达赏识，并于1992年 ​  展开全文c	2020年08月07日 13:17	1	1	5	https://weibo.com/1668695325/JeNGsaU91?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JeNGsaU91?uid=1668695325&rl=1
