用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
青年湖南	2178873290	Jg2ynu9wR	#女性防身教学视频合集#看2遍就能学会的女子防身术！赶快和特警学起来！（视频cr.警界君）#湖南团团在你身边# L青年湖南的微博视频 ​	2020年08月15日 16:59	35	5	84	https://weibo.com/2178873290/Jg2ynu9wR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2ynu9wR?uid=2178873290&rl=1
电影迷	3515488217	Jg2xWxnZY	《唐伯虎点秋香》经典片段，四大才子酷炫出场，有点太辣眼睛了L电影天堂的微博视频 #女性防身教学视频合集# ​	2020年08月15日 16:58	550	119	973	https://weibo.com/3515488217/Jg2xWxnZY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2xWxnZY?uid=3515488217&rl=1
襄阳情报员	5247719024	Jg2xohZkZ	#女性防身教学视频合集# 你觉得女生有必要学习防身术吗？ 2襄阳 有必要吗？ ​	2020年08月15日 16:57			129	https://weibo.com/5247719024/Jg2xohZkZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2xohZkZ?uid=5247719024&rl=1
最贵阳	5050893599	Jg2xik2HQ	走在路上被人拉住怎么办？女子防身术分享给你，一定要学起来！#女性防身教学视频合集##玩在贵阳# L最贵阳的微博视频 ​	2020年08月15日 16:56	3		3	https://weibo.com/5050893599/Jg2xik2HQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2xik2HQ?uid=5050893599&rl=1
小龙爱蠢秋	2434609003	Jg2wCpKOB	#女性防身教学视频合集#不是谁会在拐角处突然摸头发 ​	2020年08月15日 16:55		评论		https://weibo.com/2434609003/Jg2wCpKOB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2wCpKOB?uid=2434609003&rl=1
史上第一最牛逼	2294871555	Jg2vu6fJW	#女性防身教学视频合集#希望用不到，但是还是看一下记一下 ​	2020年08月15日 16:52	100	46	149	https://weibo.com/2294871555/Jg2vu6fJW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2vu6fJW?uid=2294871555&rl=1
湄洲日报	3189210427	Jg2uUlYu1	#女性防身教学视频合集# 教你遇到危险时，如何保护好自己，争取出逃跑和呼救的时间！被视频里大哥的身手震惊了！原来防身术还有这么多学问！@当时我就震惊了 L当时我就震惊了的微博视频 ​	2020年08月15日 16:50			2	https://weibo.com/3189210427/Jg2uUlYu1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2uUlYu1?uid=3189210427&rl=1
毒蜘蛛_雨轩	6602457693	Jg2uiukFe	拎出开瓶盖的小女孩。#女性防身教学视频合集#人家要用小拳拳，锤你胸口嘛！ L辛选守护者_雨轩的微博视频 ​	2020年08月15日 16:49	2	19	58	https://weibo.com/6602457693/Jg2uiukFe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2uiukFe?uid=6602457693&rl=1
重庆商务职业学院团委	1984125765	Jg2qWqAgV	#女性防身教学视频合集# 由于身体上处于弱势，女生遇到不测时该如何自救？几招女子防身术↓↓万一遭遇意外，攻击对方薄弱部位，以顺利脱险。但愿用不到，但一定要知道！扩散给她！L人人视频的秒拍视频 ​	2020年08月15日 16:41			4	https://weibo.com/1984125765/Jg2qWqAgV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2qWqAgV?uid=1984125765&rl=1
城市追擊傳媒	7298488441	Jg2qSzZdm	这绝对是我看过最有用的女性防身教学视频合集！！全都是干货！！#女性防身教学视频合集# 教你遇到危险时，如何保护好自己，争取出逃跑和呼救的时间！被视频里大哥的身手震惊了！原来防身术还有这么多学问！首页的女孩子们必须看一下！！也希望你们永远都用不上！ L当时我就震惊了的微博视频 ​	2020年08月15日 16:41	5	1	10	https://weibo.com/7298488441/Jg2qSzZdm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jg2qSzZdm?uid=7298488441&rl=1
