用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
好剧音乐鉴赏	6160766122	Jgnmhua6R	#泥石流致甘肃文县县城通信中断#天啊，希望没有人员伤亡。愿所有人都平安 一定要平平安安 ​	2020年08月17日 21:57			1	https://weibo.com/6160766122/Jgnmhua6R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgnmhua6R?uid=6160766122&rl=1
愛動腦筋的呂美蒂	5992227037	Jgnly175T	#泥石流致甘肃文县县城通信中断# 请一定一定一定平安🙏🙏🙏🙏 ​	2020年08月17日 21:55		1	5	https://weibo.com/5992227037/Jgnly175T?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgnly175T?uid=5992227037&rl=1
青花女王	3893394407	Jgnl5hVxR	最新爆料#泥石流致甘肃文县县城通信中断#17日下午，由于连续强降雨，甘肃省陇南市文县发生多起泥石流，县城韩家坝的一股泥石流将坡上停放的车辆冲到了路面上。目前文县宣传部等部门手机已无法接通。具体受灾情况等待进一步更新。（央视）O甘肃文县县城发生多处泥石流 县城通信中断 L人民网的微博视频 ​​​	2020年08月17日 21:54	1		1	https://weibo.com/3893394407/Jgnl5hVxR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgnl5hVxR?uid=3893394407&rl=1
忆梦如曦30	6528025099	Jgnl0hCAZ	#泥石流致甘肃文县县城通信中断#昔日热闹非凡的江南公园，已经全部淹没，美丽的桥，也已经只剩头顶，短暂的来电，是为了告诉我们如今洪水有多大吗？现在又已经停电了 L忆梦如曦30的微博视频 ​	2020年08月17日 21:54	1		1	https://weibo.com/6528025099/Jgnl0hCAZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgnl0hCAZ?uid=6528025099&rl=1
佳加嘉666	2952597093	JgnkH38Xh	#泥石流致甘肃文县县城通信中断# 第一次见我文县上热搜，没想到是以这种方式，在这之前还没意识带严重性，可是刚才发现家里人的电话已经联系不上了，愿我大文县平平安安！天佑我大文县！！！ ​	2020年08月17日 21:53			1	https://weibo.com/2952597093/JgnkH38Xh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnkH38Xh?uid=2952597093&rl=1
遵义发布	5521606430	JgnkijdBP	【#泥石流致甘肃文县县城通信中断#】#甘肃文县泥石流#17日下午，由于连续强降雨，甘肃省陇南市文县发生多起泥石流，县城韩家坝的一股泥石流将坡上停放的车辆冲到了路面上。目前文县宣传部等部门手机已无法接通。具体受灾情况等待进一步更新。（央视）O甘肃文县县城发生多处泥石流 县城通信中断 L人民网的微博视频 ​	2020年08月17日 21:52	1	评论		https://weibo.com/5521606430/JgnkijdBP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnkijdBP?uid=5521606430&rl=1
环球旅游周刊	2109885920	JgnkfiCfL	【#泥石流致甘肃文县县城通信中断#】#甘肃文县泥石流#17日下午，由于连续强降雨，甘肃省陇南市文县发生多起泥石流，县城韩家坝的一股泥石流将坡上停放的车辆冲到了路面上。目前文县宣传部等部门手机已无法接通。具体受灾情况等待进一步更新。L人民网的微博视频 ​	2020年08月17日 21:52			1	https://weibo.com/2109885920/JgnkfiCfL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnkfiCfL?uid=2109885920&rl=1
思途曼安	5774638454	Jgniryz2B	#泥石流致甘肃文县县城通信中断#上热搜啊啊啊啊，能不能有点热度啊，这么大的事上不了热搜吗？关注一下吧大家 ​	2020年08月17日 21:47		评论		https://weibo.com/5774638454/Jgniryz2B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgniryz2B?uid=5774638454&rl=1
交通发布	3928511449	Jgni7wgYP	#甘肃# 连日强降雨致部分国省干线公路水毁严重。公路人向雨而行，鏖战水毁！（甘肃交通运输） #泥石流致甘肃文县县城通信中断# ​	2020年08月17日 21:47	1	1	4	https://weibo.com/3928511449/Jgni7wgYP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgni7wgYP?uid=3928511449&rl=1
思途曼安	5774638454	JgnhTmqrV	#泥石流致甘肃文县县城通信中断#上一下热搜吧，一直下雨，联系不上让人好担心啊关注一下吧大家 ​	2020年08月17日 21:46		评论		https://weibo.com/5774638454/JgnhTmqrV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnhTmqrV?uid=5774638454&rl=1
