用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
各界导报社官微	3804173419	Jgo9Gv3hR	【山东省机关事务管理局：#山东省公务接待实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，国内公务接待用餐应按照快捷、健康、节约的要求，积极推行简餐和标准化饮食，科学合理安排饭菜数量，原则上实行自 ​  展开全文c	2020年08月17日 23:59		评论		https://weibo.com/3804173419/Jgo9Gv3hR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgo9Gv3hR?uid=3804173419&rl=1
遵义发布	5521606430	Jgo7sjh0l	【山东省机关事务管理局：#山东省公务接待实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，国内公务接待用餐应按照快捷、健康、节约的要求，积极推行简餐和标准化饮食，科学合理安排饭菜数量，原则上实行自 ​  展开全文c	2020年08月17日 23:53	2		1	https://weibo.com/5521606430/Jgo7sjh0l?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgo7sjh0l?uid=5521606430&rl=1
新浪山东头条	1870549587	Jgo794IOY	【山东省机关事务管理局：#山东省公务接待实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，国内公务接待用餐应按照快捷、健康、节约的要求，积极推行简餐和标准化饮食，科学合理安排饭菜数量，原则上实行自 ​  展开全文c	2020年08月17日 23:52	1	评论		https://weibo.com/1870549587/Jgo794IOY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgo794IOY?uid=1870549587&rl=1
闪电视频	6166805925	JgnFz3YQq	【山东省机关事务管理局：#山东省公务接待实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，国内公务接待用餐应按照快捷、健康、节约的要求，积极推行简餐和标准化饮食，科学合理安排饭菜数量，原则上实行自 ​  展开全文c	2020年08月17日 22:44	2	1	1	https://weibo.com/6166805925/JgnFz3YQq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnFz3YQq?uid=6166805925&rl=1
沂蒙晚报	2477538737	JgnF6qfXf	#山东省公务接待实行自助餐##山东公务接待实行自助餐#【山东发通知：要求坚决制止机关食堂及公务接待用餐餐饮浪费行为】为深入贯彻习近平总书记关于制止餐饮浪费行为的重要指示精神，落实好国管局和省委省政府的安排部署，8月17日，省机关事务局制定印发了《关于深入贯彻落实习近平总书记重要指 ​  展开全文c	2020年08月17日 22:43	1		1	https://weibo.com/2477538737/JgnF6qfXf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnF6qfXf?uid=2477538737&rl=1
闪电新闻	1893761531	JgnE63ieZ	【山东省机关事务管理局：#山东省公务接待实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，国内公务接待用餐应按照快捷、健康、节约的要求，积极推行简餐和标准化饮食，科学合理安排饭菜数量，原则上实行自 ​  展开全文c	2020年08月17日 22:41	4	2	15	https://weibo.com/1893761531/JgnE63ieZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnE63ieZ?uid=1893761531&rl=1
生活日报	2011445377	JgnyEjr8Q	#山东省公务接待实行自助餐# #山东公务接待实行自助餐#【山东发通知：要求坚决制止机关食堂及公务接待用餐餐饮浪费行为】为深入贯彻习近平总书记关于制止餐饮浪费行为的重要指示精神，落实好国管局和省委省政府的安排部署，8月17日，省机关事务局制定印发了《关于深入贯彻落实习近平总书记重要指 ​  展开全文c	2020年08月17日 22:27		5	7	https://weibo.com/2011445377/JgnyEjr8Q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnyEjr8Q?uid=2011445377&rl=1
齐鲁晚报	2011075080	JgnxX6zSc	#山东省公务接待实行自助餐# #山东公务接待实行自助餐#【#山东#发通知：要求坚决制止机关食堂及公务接待用餐餐饮浪费行为】为深入贯彻习近平总书记关于制止餐饮浪费行为的重要指示精神，落实好国管局和省委省政府的安排部署，8月17日，省机关事务局制定印发了《关于深入贯彻落实习近平总书记重要指示精 ​  展开全文c	2020年08月17日 22:26	111	277	1519	https://weibo.com/2011075080/JgnxX6zSc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnxX6zSc?uid=2011075080&rl=1
每日经济新闻	1649173367	JgnoiddWf	#山东省公务接待实行自助餐#【#山东国内公务接待用餐原则上实行自助餐#】山东省机关事务管理局日前发布《通知》，全面加强山东全省党政机关食堂及公务接待用餐管理，坚决制止餐饮浪费行为。《通知》提出，山东省党政机关食堂要不断提高管理精细化、服务标准化水平，按照健康、从简原则提供饮食。要加强 ​  展开全文c	2020年08月17日 22:02	36	44	107	https://weibo.com/1649173367/JgnoiddWf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgnoiddWf?uid=1649173367&rl=1
港文罗	1033535002	JgmcQlgUj	#山东省公务接待实行自助餐#好，山东官场风气有待清爽。 ​	2020年08月17日 19:01			2	https://weibo.com/1033535002/JgmcQlgUj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgmcQlgUj?uid=1033535002&rl=1
