用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
上海微新闻	5137412184	JiBeCCRHS	#便民提示# 【牛年生肖邮票明年1月5日发行！大牛与小牛舐犊情深】牛年特种邮票的发行预告来啦！中国邮政集团有限公司说，2021年1月5日发行《辛丑年》特种邮票1套2枚，图案名称分别为：奋发图强、牛年大吉。第一枚展现了雄壮有力、一往无前的奔牛形象，第二枚表现大牛与小牛舐犊情深的温馨画面。全套邮 ​  展开全文c	2020年09月01日 12:57		评论		https://weibo.com/5137412184/JiBeCCRHS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBeCCRHS?uid=5137412184&rl=1
环翠发布	3886230775	JiBewv3aw	【#牛年生肖邮票#公布】《辛丑年》特种邮票一套两枚，分别为：奋发图强、牛年大吉。第一枚展现了雄壮有力、一往无前的奔牛形象，第二枚表现大牛与小牛舐犊情深温馨画面。全套邮票诠释了国家的期许、家庭的企盼，组合而成浓浓的新春喜庆祝福。邮票面值均为1.20元，2021年1月5日正式上市发售。爱好集邮的 ​  展开全文c	2020年09月01日 12:57	1	评论		https://weibo.com/3886230775/JiBewv3aw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBewv3aw?uid=3886230775&rl=1
淮南公安在线	1977407911	JiBesFAjq	#九月#第一天，#牛年生肖邮票#正式亮相开印。牛年将至，“金牛”奋蹄，牛起来👍 L淮南公安在线的微博视频 ​	2020年09月01日 12:57	2	2	9	https://weibo.com/1977407911/JiBesFAjq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBesFAjq?uid=1977407911&rl=1
新京报-北京知道	5907979589	JiBdNivVB	【#牛年生肖邮票# 来啦！《辛丑年》特种邮票启动印制】今天上午，《辛丑年》特种邮票印刷开机仪式在北京邮票印制局举行。《辛丑年》特种邮票一套两枚，第一枚名为“奋发图强”，描绘了雄壮有力、一往无前的奔牛形象。第二枚名为“牛年大吉”，通过大牛与小牛舐犊情深的温馨画面。邮票面值均为1.20元， ​  展开全文c	2020年09月01日 12:55	1		2	https://weibo.com/5907979589/JiBdNivVB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBdNivVB?uid=5907979589&rl=1
彭州发布	1972589043	JiBdmCi5h	【#牛年生肖邮票#公布】《辛丑年》特种邮票一套两枚，分别为：奋发图强、牛年大吉。第一枚展现了雄壮有力、一往无前的奔牛形象，第二枚表现大牛与小牛舐犊情深温馨画面。全套邮票诠释了国家的期许、家庭的企盼，组合而成浓浓的新春喜庆祝福。邮票面值均为1.20元，2021年1月5日正式上市发售。@人民网 ​  展开全文c	2020年09月01日 12:54		评论		https://weibo.com/1972589043/JiBdmCi5h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBdmCi5h?uid=1972589043&rl=1
蓝色心语-LGZ	5170748963	JiBcG9RMQ	#《辛丑年》特种邮票印刷开机仪式#2021年《辛丑年》生肖牛特种邮票正式亮相，第一枚名为“奋发图强”，第二枚名为“牛年大吉”。由著名画家姚钟华先生设计。@央视新闻 @中国邮政 @中国集邮 邮票#邮票# ​	2020年09月01日 12:52			1	https://weibo.com/5170748963/JiBcG9RMQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBcG9RMQ?uid=5170748963&rl=1
Tomoe_xz	3863027585	JiBcypuqe	#牛年生肖邮票#本命年啊…… ​	2020年09月01日 12:52			7	https://weibo.com/3863027585/JiBcypuqe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBcypuqe?uid=3863027585&rl=1
文明攀枝花	6192549805	JiBc8aX4o	【#牛年生肖邮票#公布】《辛丑年》特种邮票一套两枚，分别为：奋发图强、牛年大吉。第一枚展现了雄壮有力、一往无前的奔牛形象，第二枚表现大牛与小牛舐犊情深温馨画面。全套邮票诠释了国家的期许、家庭的企盼，组合而成浓浓的新春喜庆祝福。邮票面值均为1.20元，2021年1月5日正式上市发售。 ​	2020年09月01日 12:51		评论		https://weibo.com/6192549805/JiBc8aX4o?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBc8aX4o?uid=6192549805&rl=1
丽江青年之声	2685126671	JiBc1obNb	#丽江青年之声##丽江团市委# 【#牛年生肖邮票#公布】《辛丑年》特种邮票一套两枚，分别为：奋发图强、牛年大吉。第一枚展现了雄壮有力、一往无前的奔牛形象，第二枚表现大牛与小牛舐犊情深温馨画面。全套邮票诠释了国家的期许、家庭的企盼，组合而成浓浓的新春喜庆祝福。邮票面值均为1.20元，2021年1月 ​  展开全文c	2020年09月01日 12:51		评论		https://weibo.com/2685126671/JiBc1obNb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBc1obNb?uid=2685126671&rl=1
遂宁新闻网	1932461307	JiBbWlGS1	#牛年邮票#【#牛年生肖邮票启动印制#！转发微博，抽取300个开机纪念封】今天上午，《辛丑年》特种邮票印刷开机仪式举行。《辛丑年》特种邮票一套两枚，第一枚名为“奋发图强”，描绘雄壮有力、一往无前的奔牛形象；第二枚名为“牛年大吉”，表现大牛与小牛舐犊情深的温馨画面。邮票面值均为1.20元，将 ​  展开全文c	2020年09月01日 12:51		评论		https://weibo.com/1932461307/JiBbWlGS1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiBbWlGS1?uid=1932461307&rl=1
