用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
PP体育篮球	6814464850	Jeed6hIym	【PP体育在现场】曾令旭赛后：虽然我很想念我的家人，但是我不想明天回家，我受伤后去拍核磁检查，那个床我都上不去，我很想去帮助球队，我觉得拼一下还是值得的，就算帮助西热顶3分钟，5分钟，十分钟。现在就是还有点不舒服其他的还好。（曾令旭受伤之后给出的消息是他需要休战8周，不过2周之后的今天 ​  展开全文c	2020年08月03日 18:59	17	20	144	https://weibo.com/6814464850/Jeed6hIym?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jeed6hIym?uid=6814464850&rl=1
PP体育篮球	6814464850	Jee7nDUq5	【周琦对阵北控27+12集锦】#新疆淘汰北控# 的比赛里，@周琦_9 14投11中，拿下27分12篮板3助攻2盖帽，非常惊艳地完成了自己重返CBA的季后赛首秀。#新疆队晋级季后赛四强#（视频via@秋迪时间 ）L秋迪时间的微博视频 ​	2020年08月03日 18:45	1	4	17	https://weibo.com/6814464850/Jee7nDUq5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jee7nDUq5?uid=6814464850&rl=1
啵啵的周五光	6862715494	Jee6M8th5	#新疆队晋级季后赛四强#恭喜兰哥进入四强！善良的你总被队友爱❤    优秀的你总被我们爱❤   加油加油加油！ ​	2020年08月03日 18:43			7	https://weibo.com/6862715494/Jee6M8th5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jee6M8th5?uid=6862715494&rl=1
PP体育篮球	6814464850	JedWozAvP	【PP体育在现场】阿的江谈西热力江：西热前期需要兼顾1、2号位，对他比较挣扎，后来逐步让他更多的跟曾令旭相互照应，把他彻底拉到1号位，西热表现的很好，我是满意的。@新疆广汇篮球俱乐部 #新疆队晋级季后赛四强# #新疆淘汰北控# #西热力江7记三分# LPP体育篮球的微博视频 ​	2020年08月03日 18:18	1	3	46	https://weibo.com/6814464850/JedWozAvP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedWozAvP?uid=6814464850&rl=1
PP体育篮球	6814464850	JedTqrW8r	【PP体育在现场】阿的江谈周琦：“对阵北控的比赛，我们打法做了一些调整，希望周琦发挥能里能外，我们内线有优势，周琦今天更多的处于低位的位置上，外线有机会我们也鼓励他大胆投。”@新疆广汇篮球俱乐部 #新疆队晋级季后赛四强# #新疆淘汰北控# #西热力江7记三分#LPP体育篮球的微博视频 ​	2020年08月03日 18:11	2	1	33	https://weibo.com/6814464850/JedTqrW8r?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedTqrW8r?uid=6814464850&rl=1
KDA电竞爱好者	5776627898	JedQ8kcXI	#新疆队晋级季后赛四强##cba季后赛##CBA# 恭喜新疆队晋级半决赛，目前将会等待辽宁跟稠州银行之间的胜者打半决赛，而今天周琦在内线发挥可谓是相当霸气，数据方面得到27分12篮板，而西热力江更是命中7记三分，直接杀死比赛，北控这边正如赛前分析，一旦弗格被防住，孙悦也被掐住，那么北控没有第三点， ​  展开全文c	2020年08月03日 18:02		评论		https://weibo.com/5776627898/JedQ8kcXI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedQ8kcXI?uid=5776627898&rl=1
迷失在吃货道路上的小天才	2119652247	JedH61QvR	#新疆队晋级季后赛四强#新疆劳道！ ​	2020年08月03日 17:40			7	https://weibo.com/2119652247/JedH61QvR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedH61QvR?uid=2119652247&rl=1
篮人	5631861909	JedGWAsBA	#新疆队晋级季后赛四强# #西热力江7记三分# 老炮儿！西热力江投篮18中7，砍下了21分5篮板2助攻1抢断！其中三分球16中7，下半场扔进了6记三分！帮助球队战胜北控，挺进四强，真硬气！LCBA联赛的微博视频 ​	2020年08月03日 17:40	2	5	17	https://weibo.com/5631861909/JedGWAsBA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedGWAsBA?uid=5631861909&rl=1
火狐体育官方咨询	6877309899	JedGwhAjF	#新疆队晋级季后赛四强#新疆男篮103比91击败北控男篮。新疆男篮赢下比赛，也成功晋级到了半决赛，对手将在辽宁男篮和浙江男篮之间产生。 ​	2020年08月03日 17:39	12	44	430	https://weibo.com/6877309899/JedGwhAjF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedGwhAjF?uid=6877309899&rl=1
卢鹏儒	1719501053	JedDvzHKR	周琦虽然没拿到常规赛mvp，但是几次关键时刻的攻防依旧展现着球场统治力。西热今天的手感真的太热热热热了，顶着防守各种进啊。北控与其说输了比赛，不如说输在了三分，全场24投仅5中，孙悦和弗格都是6投0中。孙悦全场更是11投0中，但08一代的老兵，看一场少一场了，瑞思拜吧！#cba真香#  ​  展开全文c	2020年08月03日 17:31	1	9	48	https://weibo.com/1719501053/JedDvzHKR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JedDvzHKR?uid=1719501053&rl=1
