用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
长春师范大学历史文化学院	7073884066	JcNrifTQy	#吉林4例无症状感染者系大连返吉人员#【7月24日吉林省无新增本地确诊，发现四例无症状感染者】7月24日0-24时，全省无新增境外输入确诊病例。截至7月24日24时，全省连续84天无新增境外输入确诊病例。全省累计报告境外输入确诊病例19例，累计治愈出院19例。　　7月24日0-24时，全省无新增本地确诊病例。 ​  展开全文c	2020年07月25日 08:59		评论		https://weibo.com/7073884066/JcNrifTQy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNrifTQy?uid=7073884066&rl=1
神奇八卦在哪里	1919155483	JcNrfkNb4	#吉林4例无症状感染者系大连返吉人员# 吉林新增4例无症状感染者，系大连返吉人员,原标题：吉林新增4例无症状感染者，系大连返吉人员7月25日，吉林省卫生健康委发布了关于新型冠状病毒肺炎疫情情况通报：7月24日0-24时，全省无新增  O吉林新增4例无症状感染者，系大连返吉人员 ​	2020年07月25日 08:59		2	5	https://weibo.com/1919155483/JcNrfkNb4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNrfkNb4?uid=1919155483&rl=1
twilight-1307	2133945442	JcNrcnsQx	#吉林4例无症状感染者系大连返吉人员#我不怕上梯队…可是这三伏天 防护服真的热 2长春 ​	2020年07月25日 08:59		1	4	https://weibo.com/2133945442/JcNrcnsQx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNrcnsQx?uid=2133945442&rl=1
SSY09740	7219363829	JcNr2BbOA	#吉林4例无症状感染者系大连返吉人员#吉林哪啊？咋不说清楚 ​	2020年07月25日 08:59		评论		https://weibo.com/7219363829/JcNr2BbOA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNr2BbOA?uid=7219363829&rl=1
Amber_Tyou	6272344021	JcNqXyIqh	#吉林4例无症状感染者系大连返吉人员#我刚买了票。。这。。。能开学的吧？ ​	2020年07月25日 08:59		3		https://weibo.com/6272344021/JcNqXyIqh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNqXyIqh?uid=6272344021&rl=1
胃软不吃鱼	6446270232	JcNqQyIXf	#吉林4例无症状感染者系大连返吉人员#我天，我无人机刚开始学的，都拖了一年了。。。 ​	2020年07月25日 08:58		评论		https://weibo.com/6446270232/JcNqQyIXf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNqQyIXf?uid=6446270232&rl=1
_这个名儿要用一年	2716440427	JcNqDdJOA	#吉林4例无症状感染者系大连返吉人员#我很不开心，我还得继续折磨多久？？？ ​	2020年07月25日 08:58			2	https://weibo.com/2716440427/JcNqDdJOA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNqDdJOA?uid=2716440427&rl=1
DDD秋刀鱼	5236915429	JcNqmDz8i	#吉林4例无症状感染者系大连返吉人员#我也不知道该说啥了 2新泰市 ​	2020年07月25日 08:57		1		https://weibo.com/5236915429/JcNqmDz8i?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNqmDz8i?uid=5236915429&rl=1
郝吉林	1192230491	JcNq455iM	建议大连严格限制人员出行，不是建议人们不要外出，而是暂时绝对不能外出。昨天好像鞍山有，今天我吉林也有了，都与大连有关。#吉林4例无症状感染者系大连返吉人员# ​	2020年07月25日 08:56		4	7	https://weibo.com/1192230491/JcNq455iM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNq455iM?uid=1192230491&rl=1
不忘_心安	2292454751	JcNpU07ak	#吉林4例无症状感染者系大连返吉人员# 。。。能正常开学不啦？从新疆去吉林上学的孩子要哭了这边儿航班不停取消，我已经放弃提前买票了，别整到最后不用买票了…… ​	2020年07月25日 08:56	1	9	3	https://weibo.com/2292454751/JcNpU07ak?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNpU07ak?uid=2292454751&rl=1
不爱学习的盘子	5662537712	JcNpTsQxT	#吉林4例无症状感染者系大连返吉人员#我想开学，我还能不能开学了 ​	2020年07月25日 08:56			2	https://weibo.com/5662537712/JcNpTsQxT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNpTsQxT?uid=5662537712&rl=1
seven_弦	5980257735	JcNpv9FgT	#吉林4例无症状感染者系大连返吉人员#别啊 ​	2020年07月25日 08:55		1		https://weibo.com/5980257735/JcNpv9FgT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcNpv9FgT?uid=5980257735&rl=1
