用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
20cm的星星	6424105359	JkQHeDkfE	#美国新冠肺炎确诊近660万例#可怜了无辜的人 ​	2020年09月16日 07:59		评论		https://weibo.com/6424105359/JkQHeDkfE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQHeDkfE?uid=6424105359&rl=1
三实姐姐09516	2870328347	JkQHabpVB	#美国新冠肺炎确诊近660万例# ​	2020年09月16日 07:59		评论		https://weibo.com/2870328347/JkQHabpVB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQHabpVB?uid=2870328347&rl=1
桃·之夭夭	7004967531	JkQGYojVG	#美国新冠肺炎确诊近660万例#唉，这个数字一直在增，但是对于他们来说只是数字而已，无所作为 ​	2020年09月16日 07:59			2	https://weibo.com/7004967531/JkQGYojVG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGYojVG?uid=7004967531&rl=1
共青团南川区	2049507924	JkQGJ2yQk	又一录音曝光！特朗普称对新冠别无他法，反复要求记者写写股市。#美国新冠肺炎确诊近660万例# L辽宁共青团的微博视频 ​​​	2020年09月16日 07:58			1	https://weibo.com/2049507924/JkQGJ2yQk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGJ2yQk?uid=2049507924&rl=1
李现的绝缘体	2094902847	JkQGHg3tm	#美国新冠肺炎确诊近660万例#这个数字和川普一样66，已经是世界第一疫国了，就剩印度儿子和你们共进退了 ​	2020年09月16日 07:58			1	https://weibo.com/2094902847/JkQGHg3tm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGHg3tm?uid=2094902847&rl=1
眉山天府新区	6167691229	JkQGGjxeZ	【#美国新冠肺炎确诊近660万例#】据美国约翰斯·霍普金斯大学发布的最新数据，截至美东时间15日17时23分（北京时间16日5点23分），美国新冠肺炎累计确诊病例数增至6595476例，累计死亡病例数增至195501例。过去近24小时，美国新增确诊病例49528例，新增死亡病例1134例。 ​（央视新闻） ​	2020年09月16日 07:58		6	2	https://weibo.com/6167691229/JkQGGjxeZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGGjxeZ?uid=6167691229&rl=1
橙蒙出现ING	3962993735	JkQGEft7x	#美国新冠肺炎确诊近660万例#这人数看真的是惊心动魄，只能说在防疫抗议这方面中国真的是太强了，美国可能已经放弃与新冠抗争了 ​	2020年09月16日 07:58			2	https://weibo.com/3962993735/JkQGEft7x?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGEft7x?uid=3962993735&rl=1
贵族乞丐	1153588720	JkQGzjzfN	#美国新冠肺炎确诊近660万例# 据约翰斯·霍普金斯大学发布的最新数据，截至美东时间15日17时23分（北京时间16日5点23分），全美新冠肺炎累计确诊病例数增至6595476例，累计死亡病例数增至195501例。过去近24小时新增确诊病例49528例，新增死亡病例1134例。 ​（央视新闻） ​	2020年09月16日 07:58	4	6	18	https://weibo.com/1153588720/JkQGzjzfN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGzjzfN?uid=1153588720&rl=1
徽州反邪教	5384801243	JkQGqojfX	【#美国新冠肺炎确诊近660万例#】据美国约翰斯·霍普金斯大学发布的最新数据，截至美东时间15日17时23分（北京时间16日5点23分），美国新冠肺炎累计确诊病例数增至6595476例，累计死亡病例数增至195501例。过去近24小时，美国新增确诊病例49528例，新增死亡病例1134例。（央视）L安徽反邪教的微博视频 ​	2020年09月16日 07:57		评论		https://weibo.com/5384801243/JkQGqojfX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGqojfX?uid=5384801243&rl=1
迅即传媒	1664208502	JkQGpgMmx	【#美国新冠肺炎确诊近660万例#】据美国约翰斯·霍普金斯大学发布的最新数据，截至美东时间15日17时23分（北京时间16日5点23分），美国新冠肺炎累计确诊病例数增至6595476例，累计死亡病例数增至195501例。过去近24小时，美国新增确诊病例49528例，新增死亡病例1134例。 ​@央视新闻 #美国疫情# ​	2020年09月16日 07:57		评论		https://weibo.com/1664208502/JkQGpgMmx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkQGpgMmx?uid=1664208502&rl=1
