用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
Lululululalalei	6694756977	JditheS6I	#陕西一幼儿园校车与货车相撞#这怎么发生的？哪方的责任？孩子的家人该有多痛苦 ​	2020年07月28日 16:00		评论		https://weibo.com/6694756977/JditheS6I?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JditheS6I?uid=6694756977&rl=1
15丨May	5663553362	JditfFCZh	#陕西一幼儿园校车与货车相撞#早上才知道这件事下午就上热搜了 希望平平安安（顺便羡慕一下同学表妹的运气） ​	2020年07月28日 15:59		评论		https://weibo.com/5663553362/JditfFCZh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JditfFCZh?uid=5663553362&rl=1
南衣少年	6439018473	Jdit1wRnb	#陕西一幼儿园校车与货车相撞#心痛 逝者安息🙏🙏🙏 ​	2020年07月28日 15:59		评论		https://weibo.com/6439018473/Jdit1wRnb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdit1wRnb?uid=6439018473&rl=1
藕粉7线	5579997517	Jdit1hsVU	#陕西一幼儿园校车与货车相撞#还不知道车祸原因是什么不予评价，行车要小心啊，车祸真的太可怕 ​	2020年07月28日 15:59		评论		https://weibo.com/5579997517/Jdit1hsVU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdit1hsVU?uid=5579997517&rl=1
困昆困	6573176544	JdisU8H3H	#陕西一幼儿园校车与货车相撞#所以道路限高是必要的，不要总有人杠道路限高这项制度，没有限高的话，想象一下市区都是抄近路的大货车会是什么样的感觉 ​	2020年07月28日 15:59			1	https://weibo.com/6573176544/JdisU8H3H?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdisU8H3H?uid=6573176544&rl=1
桦川检察	5674842729	JdisIkwed	【#陕西幼儿园校车与货车相撞1名儿童死亡#】昨日17:10左右，陕西汉阴县城关镇境内发生一起货车与民办幼儿园校车碰撞交通事故，1名儿童经全力抢救无效不幸死亡。3名儿童伤情较重，10名儿童受惊吓或轻伤，现已在汉阴县人民医院留观诊治和接受心理疏导。#陕西一幼儿园校车与货车相撞#（总台央视记者杨永青 ​  展开全文c	2020年07月28日 15:58	2	13	5	https://weibo.com/5674842729/JdisIkwed?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdisIkwed?uid=5674842729&rl=1
合肥消防	3334017434	JdisGdbfd	#陕西一幼儿园校车与货车相撞# 【驾驶员必看安全驾驶技巧】车祸猛于虎，行驶前检查车辆状况，行驶途中严格遵守交通法规，不要疲劳驾驶，为自己和他人，请注意每个细节。  ​ ​​​	2020年07月28日 15:58	12	106	207	https://weibo.com/3334017434/JdisGdbfd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdisGdbfd?uid=3334017434&rl=1
湘潭网警巡查执法	5921041923	Jdisx5Opt	#陕西一幼儿园校车与货车相撞 #驾车安全知识：1.驾车出发前检查车况；2.酒后不开车；3.严禁超员超载驾车；4.规划好出行路线；5.全员系好安全带。L绵阳交警一大队的微博视频 ​	2020年07月28日 15:58		评论		https://weibo.com/5921041923/Jdisx5Opt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdisx5Opt?uid=5921041923&rl=1
精彩渝水	2804479054	Jdisqk8Ke	【#陕西幼儿园校车与货车相撞1名儿童死亡#】昨日17:10左右，陕西汉阴县城关镇境内发生一起货车与民办幼儿园校车碰撞交通事故，1名儿童经全力抢救无效不幸死亡。3名儿童伤情较重，10名儿童受惊吓或轻伤，现已在汉阴县人民医院留观诊治和接受心理疏导。#陕西一幼儿园校车与货车相撞#（总台央视记者杨永青 ​  展开全文c	2020年07月28日 15:57		评论		https://weibo.com/2804479054/Jdisqk8Ke?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdisqk8Ke?uid=2804479054&rl=1
贵州长安网	5038874347	JdisnA2HO	【#陕西幼儿园校车与货车相撞1名儿童死亡#】昨日17:10左右，陕西汉阴县城关镇境内发生一起货车与民办幼儿园校车碰撞交通事故，1名儿童经全力抢救无效不幸死亡。3名儿童伤情较重，10名儿童受惊吓或轻伤，现已在汉阴县人民医院留观诊治和接受心理疏导。#陕西一幼儿园校车与货车相撞#O网页链接 ​	2020年07月28日 15:57	2	2	1	https://weibo.com/5038874347/JdisnA2HO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdisnA2HO?uid=5038874347&rl=1
