用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
姐妹的唠嗑bot	1691703935	Jkz1b974E	#黄子韬爸爸追悼会# 不要过多打扰啦，一路走好 ​	2020年09月14日 10:59	304	308	654	https://weibo.com/1691703935/Jkz1b974E?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz1b974E?uid=1691703935&rl=1
蔓延银色梦	7055943683	Jkz16qqnV	#黄子韬爸爸追悼会#营销号你们要是真的心疼黄子韬，真的想让他好好的，你就别在报道了！放过黄子韬一家吧！她已经很难受了，别再吃人血馒头了！赚钱也得有底线吧？？ ​	2020年09月14日 10:59		评论		https://weibo.com/7055943683/Jkz16qqnV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz16qqnV?uid=7055943683&rl=1
志薇幂语	5073014224	Jkz150bcx	#黄子韬爸爸追悼会#叔叔一路走好。大家不要过分关注私事了人血馒头吃的不恶心吗给黄子韬和家人一点空间吧，谢谢各位🙏 ​	2020年09月14日 10:59			11	https://weibo.com/5073014224/Jkz150bcx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz150bcx?uid=5073014224&rl=1
啵啵芋丸-	5122025803	Jkz14DW5P	#黄子韬爸爸追悼会# 2商丘 ​	2020年09月14日 10:59		评论		https://weibo.com/5122025803/Jkz14DW5P?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz14DW5P?uid=5122025803&rl=1
Allen小甜芯1021	5723539885	Jkz13s19x	#黄子韬爸爸追悼会# yxh什么时候go out不惜一切代价 消费别人zl真的渣 ​	2020年09月14日 10:59			15	https://weibo.com/5723539885/Jkz13s19x?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz13s19x?uid=5723539885&rl=1
天天开心鸭知道吗	5068248426	Jkz0VunUV	#黄子韬爸爸追悼会#给黄子韬一点隐私吧，这是私事，他肯定不想上热搜的啊为什么还有狗仔去拍 ​	2020年09月14日 10:58			16	https://weibo.com/5068248426/Jkz0VunUV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz0VunUV?uid=5068248426&rl=1
辣评娱乐圈	2332566353	Jkz0MBm2W	#黄子韬爸爸追悼会#黄子韬爸爸于9月11日去世， 9月14日，追悼会在北京八宝山殡仪馆举行。 ​能看出来黄子韬平时跟父亲关系很好的，黄子韬上节目也是爸爸给收拾衣物，希望韬韬和家人节哀。 L辣评娱乐圈的微博视频 ​	2020年09月14日 10:58	116	118	458	https://weibo.com/2332566353/Jkz0MBm2W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz0MBm2W?uid=2332566353&rl=1
娱乐扒扒姐	6383784171	Jkz0L6HGV	#黄子韬爸爸追悼会# 节哀顺变，也希望大家不要过度打扰了，给韬韬和家人一点私人空间，逝者安息 L娱乐扒扒姐的微博视频 ​	2020年09月14日 10:58	130	132	138	https://weibo.com/6383784171/Jkz0L6HGV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz0L6HGV?uid=6383784171&rl=1
娱乐圈扒婆	1681594160	Jkz0JllNF	#黄子韬爸爸追悼会# 黄子韬父亲去世，享年52岁。真的太突然了，心疼！愿韬爸走好，感谢您培养出一位这么优秀的儿子！ ​  L娱乐圈扒婆的微博视频 ​	2020年09月14日 10:58	93	98	522	https://weibo.com/1681594160/Jkz0JllNF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz0JllNF?uid=1681594160&rl=1
靓靓Hailey诺	3013705944	Jkz0HB48q	#黄子韬爸爸追悼会#唉，节哀 ​	2020年09月14日 10:58		评论		https://weibo.com/3013705944/Jkz0HB48q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jkz0HB48q?uid=3013705944&rl=1
