用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
RoRoRogge	7340063001	JftAFpxkW	#马布里吐槽总决赛#确实没有总决赛的感觉啊，阿联也一直没在状态 2石河子·石河子大学(北区) ​	2020年08月11日 23:59			1	https://weibo.com/7340063001/JftAFpxkW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftAFpxkW?uid=7340063001&rl=1
瑶哥仙女棒	5994732273	JftAu7w5P	你有什么可吐槽的 没进总决赛 气不气？？？嫉不嫉妒？？？？#马布里吐槽总决赛# @马布里Marbury ​	2020年08月11日 23:58			1	https://weibo.com/5994732273/JftAu7w5P?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftAu7w5P?uid=5994732273&rl=1
拒绝黄拒绝赌拒绝乒乓球	1977331057	JftAiDb69	#马布里吐槽总决赛#真的跟训练赛一样 原来冠军被我内定？ 2北京 ​	2020年08月11日 23:58			6	https://weibo.com/1977331057/JftAiDb69?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftAiDb69?uid=1977331057&rl=1
志华-KUZ	6677860397	JftzPlPY4	#马布里吐槽总决赛#辽宁打广东多好看啊，没有任何裁判的偏心，没有恶心的京哨，双方球迷几乎没有骂战，反而马布里和北京球迷在这里带节奏，恶不恶心啊 2湛江 ​	2020年08月11日 23:56			1	https://weibo.com/6677860397/JftzPlPY4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftzPlPY4?uid=6677860397&rl=1
TeamBeagles	6220354485	Jfty4Eza4	#马布里吐槽总决赛# ​​​​北控主帅马布里发博：Is this the finals#体育速递##CBA总决赛# ​	2020年08月11日 23:52		2	6	https://weibo.com/6220354485/Jfty4Eza4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfty4Eza4?uid=6220354485&rl=1
导演何青云	2289599493	Jfty2xczt	#马布里吐槽总决赛#马布里，要在中国继续挣钱得先站好队。在微博上大骂三声特朗普混蛋，我给你上个头条。@马布里Marbury ​	2020年08月11日 23:52		11	15	https://weibo.com/2289599493/Jfty2xczt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfty2xczt?uid=2289599493&rl=1
红豆奶茶不加冰cc	6593394010	JftxHyqQf	#马布里吐槽总决赛#  今晚这场总决赛 就这？真的没对抗没看头 没有起势 更没有绝地反击 真的不如京粤大战精彩 半决赛太精彩了 ​	2020年08月11日 23:51			1	https://weibo.com/6593394010/JftxHyqQf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftxHyqQf?uid=6593394010&rl=1
吃瓜成精	5631647649	JftuLx3tC	#马布里吐槽总决赛# 跟你没关系啦有意见等下赛季赛场见 ​	2020年08月11日 23:44			2	https://weibo.com/5631647649/JftuLx3tC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftuLx3tC?uid=5631647649&rl=1
影娱时尚小甜心	7294698236	JftuFlS2m	了#马布里吐槽总决赛#首钢队的防守不是吹的，在我看来首钢就是今年的冠军！ ​	2020年08月11日 23:44	1	33	179	https://weibo.com/7294698236/JftuFlS2m?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftuFlS2m?uid=7294698236&rl=1
冰儿点儿0518	5505586887	JftuyhxfV	#马布里吐槽总决赛#下赛季，看被控，北控加油，进决赛，再进总决赛 ​	2020年08月11日 23:43			7	https://weibo.com/5505586887/JftuyhxfV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftuyhxfV?uid=5505586887&rl=1
北京北北北北	1654062862	Jftuv0rd0	#马布里吐槽总决赛#Is this the finals?感觉教练组失控了，然后辽宁的4号位，就是个大坑，巴斯+李晓旭不在，阵地战简直就是随便虐！然后，然后，还不控制节奏，跟着广东打！感觉辽宁完全不想赢！ ​	2020年08月11日 23:43			3	https://weibo.com/1654062862/Jftuv0rd0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jftuv0rd0?uid=1654062862&rl=1
吃瓜路人爱美女	5544579397	JfttShIyO	#马布里吐槽总决赛#确实，没有京粤大战精彩 ​	2020年08月11日 23:42		评论		https://weibo.com/5544579397/JfttShIyO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfttShIyO?uid=5544579397&rl=1
雷全順	2170743377	Jfttck87r	#马布里吐槽总决赛#年轻时候的独狼在NBA也是非常狠的存在啊… L雷全順的微博视频 ​	2020年08月11日 23:40	84	78	621	https://weibo.com/2170743377/Jfttck87r?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfttck87r?uid=2170743377&rl=1
杨子洲洲	5107286178	JftsM5CFI	#马布里吐槽总决赛#所以是不是每个球队都跃跃欲试想打一下辽宁 ​	2020年08月11日 23:39		1	2	https://weibo.com/5107286178/JftsM5CFI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JftsM5CFI?uid=5107286178&rl=1
