用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
吉林政法声音	5908184802	JdzmogpJf	【港警国安处首次行动：逮捕4名“港独”分子】#港警国安处首次行动逮捕4人# 香港警方国安处高级警司李桂华29日晚在记者会表示，国安处下午3时分别在元朗、屯门及沙田拘捕3男1女，年龄介乎16至21岁，有关人士涉嫌违反《香港国安法》第20及21条，并带走电话、计算机及文件。据港媒此前报道，7月29日晚 ​  展开全文c	2020年07月30日 10:59	1	1	1	https://weibo.com/5908184802/JdzmogpJf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdzmogpJf?uid=5908184802&rl=1
一个搞搞神	2989851394	Jdzmo26NT	【港警国安处首次行动：逮捕4名“港独”分子】#港警国安处首次行动逮捕4人# 香港警方国安处高级警司李桂华29日晚在记者会表示，国安处下午3时分别在元朗、屯门及沙田拘捕3男1女，年龄介乎16至21岁，有关人士涉嫌违反《香港国安法》第20及21条，并带走电话、计算机及文件。据港媒此前报道，7月29日晚， ​  展开全文c	2020年07月30日 10:59		2	2	https://weibo.com/2989851394/Jdzmo26NT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzmo26NT?uid=2989851394&rl=1
韩城检察	5375603707	Jdzl6bJkJ	港警国安处主动出击，三男一女涉嫌违反国安法被捕！#港警国安处首次行动逮捕4人# L辽宁共青团的微博视频 ​	2020年07月30日 10:56	2	12	3	https://weibo.com/5375603707/Jdzl6bJkJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzl6bJkJ?uid=5375603707&rl=1
金山传播	1924853635	Jdzkz3Roh	【主动出击！港警国安处拘捕三男一女 涉违香港国安法“分裂国家罪”】#港警国安处首次行动逮捕4人# 29日，香港警务处国家安全处高级警司李桂华发表声明，下午在屯门沙田等多个区采取行动，拘捕三男一女，年龄介乎16岁至21岁，相关人士涉嫌违反香港国安法。此外，“港独”组织“学生动源”发布消息称， ​  展开全文c	2020年07月30日 10:55	1		2	https://weibo.com/1924853635/Jdzkz3Roh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzkz3Roh?uid=1924853635&rl=1
共青团福建省委	2730549204	Jdzklg2tR	【主动出击！港警国安处拘捕三男一女 涉违香港国安法“分裂国家罪”】#港警国安处首次行动逮捕4人# 29日，香港警务处国家安全处高级警司李桂华发表声明，下午在屯门沙田等多个区采取行动，拘捕三男一女，年龄介乎16岁至21岁，相关人士涉嫌违反香港国安法。此外，“港独”组织“学生动源”发布消息称， ​  展开全文c	2020年07月30日 10:54	1		10	https://weibo.com/2730549204/Jdzklg2tR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzklg2tR?uid=2730549204&rl=1
十堰长安	7307981953	Jdzkf1Bjv	#港警国安处首次行动逮捕4人#【行动了！#香港警方国家安全处拘捕3男1女#】香港警方新成立的国家安全处29日采取行动，以涉嫌违反香港国安法拘捕4名“港独”分子。据多家港媒报道，被捕人士中，包括“港独”组织“学生动源”前召集人钟翰林，前发言人何诺恒等4人。29日晚23点，香港警方国家安全处高级警 ​  展开全文c	2020年07月30日 10:54		4	1	https://weibo.com/7307981953/Jdzkf1Bjv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzkf1Bjv?uid=7307981953&rl=1
共青团南川区	2049507924	JdzjrmScm	港警国安处主动出击，三男一女涉嫌违反国安法被捕！#港警国安处首次行动逮捕4人# L辽宁共青团的微博视频 ​​​	2020年07月30日 10:52		评论		https://weibo.com/2049507924/JdzjrmScm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdzjrmScm?uid=2049507924&rl=1
张云龒	5974550036	Jdzjo7YE4	#港警国安处首次行动逮捕4人#【点赞！#军校硕士博士生奋战抗洪一线#】“上了一线，哪管你什么博士硕士，大家都是抗洪抢险的战士！”安徽合肥，国防科技大学学员奋战抗洪一线，他们都是硕士生或博士生，各个都是军中“学霸”。铲砂石、运砂袋，学员们说，“我们有信心，一定能完成这次抗洪任务！” ​  展开全文c	2020年07月30日 10:52		2		https://weibo.com/5974550036/Jdzjo7YE4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzjo7YE4?uid=5974550036&rl=1
河南共青团	1982753487	Jdzj87gUk	#港警国安处首次行动逮捕4人# 港警国安处首次行动：三男一女涉嫌违反国安法被捕！ L河南共青团的微博视频 ​	2020年07月30日 10:51	19	1	8	https://weibo.com/1982753487/Jdzj87gUk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzj87gUk?uid=1982753487&rl=1
永州警事	1595424264	Jdzint93c	港警国安处主动出击，三男一女涉嫌违反国安法被捕！#港警国安处首次行动逮捕4人# L辽宁共青团的微博视频 ​	2020年07月30日 10:49			1	https://weibo.com/1595424264/Jdzint93c?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdzint93c?uid=1595424264&rl=1
