用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
啦啦啦喝哇哈哈	2620923785	Jf6OsFtoR	#70年代大熊猫街头卖艺# ​	2020年08月09日 13:59		评论		https://weibo.com/2620923785/Jf6OsFtoR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6OsFtoR?uid=2620923785&rl=1
辽宁中医药大学杏林应用科技学院	7440328220	Jf6Oqpj7L	原来国宝还有过这经历#70年代大熊猫街头卖艺# 2沈阳 L辽宁中医药大学杏林应用科技学院的微博视频 ​	2020年08月09日 13:59		评论		https://weibo.com/7440328220/Jf6Oqpj7L?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6Oqpj7L?uid=7440328220&rl=1
靠谱同学拾年1234	5722965645	Jf6OqkT7q	#70年代大熊猫街头卖艺# ​	2020年08月09日 13:59		评论		https://weibo.com/5722965645/Jf6OqkT7q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6OqkT7q?uid=5722965645&rl=1
肖肖家的ww你非常OK	6595810401	Jf6NRerGT	#70年代大熊猫街头卖艺#我想起去年我去成都大熊猫繁育基地看到的熊猫了，哈哈哈哈哈哈，喜欢挂树 ，还记得我认错小熊猫了，我以为是大熊猫幼崽叫小熊猫来着，结果是小熊猫另外一种生物，哈哈哈哈哈哈哈。 ​	2020年08月09日 13:58		2		https://weibo.com/6595810401/Jf6NRerGT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6NRerGT?uid=6595810401&rl=1
微暖淺墨影	6359352801	Jf6NwtWpu	#70年代大熊猫街头卖艺#大熊猫可是国宝啊，还卖艺？挺惨的。还好现在大熊猫被保护起来啦 ​，好萌好可爱啊 ​	2020年08月09日 13:57			1	https://weibo.com/6359352801/Jf6NwtWpu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6NwtWpu?uid=6359352801&rl=1
津彩青春	3074181393	Jf6NtdXVB	【熊猫：哇！我也有彩色照片啦】太感动了！在花草树木中，“我”终于拍到了一张彩色照片！ ​​#70年代大熊猫街头卖艺# LiPanda熊猫频道的微博视频 ​	2020年08月09日 13:57	1	2	15	https://weibo.com/3074181393/Jf6NtdXVB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6NtdXVB?uid=3074181393&rl=1
格式化52756	5847908081	Jf6Np5LQI	九龙影音传媒曾经的“卖艺”生涯，现在的卖萌事业，独一无二的“抗摔”绝技，就问滚滚“疼不疼”#70年代大熊猫街头卖艺##动物保护# L格式化52756的微博视频 ​	2020年08月09日 13:57	2	8	10	https://weibo.com/5847908081/Jf6Np5LQI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6Np5LQI?uid=5847908081&rl=1
邵阳共青团	2557906954	Jf6Ned3cE	谁说熊猫不能拍彩色照片？#70年代大熊猫街头卖艺#@iPanda熊猫频道 L广东共青团的微博视频 ​​​	2020年08月09日 13:56	1	1	5	https://weibo.com/2557906954/Jf6Ned3cE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6Ned3cE?uid=2557906954&rl=1
火锅仙子·ZYL	6304681967	Jf6MNixH3	#70年代大熊猫街头卖艺#就哈哈哈哈这以前真的是蚩尤的坐骑吗？当年霸气不再，竟然还有街头卖艺这段历史，哈哈哈哈哈 ​	2020年08月09日 13:55			2	https://weibo.com/6304681967/Jf6MNixH3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6MNixH3?uid=6304681967&rl=1
冰唐唐976	5692438091	Jf6MoauFT	#70年代大熊猫街头卖艺#巴斯的老年生活有奶爸奶妈的一直陪伴（可以搜到有关的纪录片）。巴斯是被村民救助的，也就是说它有一定的野性，如果挨打它会不反抗吗？最后你以为有大熊猫萌，其实它是猛的。 ​	2020年08月09日 13:54		评论		https://weibo.com/5692438091/Jf6MoauFT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf6MoauFT?uid=5692438091&rl=1
