用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
就是lk	7075198302	JjHBc4wnX	#阿里巴巴安全部回复万茜点赞事件#哇⊙∀⊙！原来是这样，知乎这锅背的，我都卸载了！ ​	2020年09月08日 19:00		评论		https://weibo.com/7075198302/JjHBc4wnX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHBc4wnX?uid=7075198302&rl=1
锦瑟年华如水流	2793726362	JjHB7FBaN	#阿里巴巴安全部回复万茜点赞事件#直接晒登陆IP界面不就行了吗！何必疯狂删帖呢 ​	2020年09月08日 18:59	1	5	38	https://weibo.com/2793726362/JjHB7FBaN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHB7FBaN?uid=2793726362&rl=1
一遇弦之误终身	5489186445	JjHB7qdx8	#阿里巴巴安全部回复万茜点赞事件#盗号是真是假又有什么关系呢？即便没有被盗号，说被盗号了无非就是为了个体面毕竟以后娱乐圈大家还都要见面呢。况且我觉得点赞的那条说的也挺对的啊，宁静本来就是以自我为中心啊。张萌当时不也点赞了说刘芸的微博了吗，大大方方承认吃瓜手滑不也挺好的吗 ​	2020年09月08日 18:59		2	3	https://weibo.com/5489186445/JjHB7qdx8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHB7qdx8?uid=5489186445&rl=1
星球偶遇	6988932806	JjHB5iQpl	#阿里巴巴安全部回复万茜点赞事件##万茜捂嘴豆瓣# ​	2020年09月08日 18:59		评论		https://weibo.com/6988932806/JjHB5iQpl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHB5iQpl?uid=6988932806&rl=1
泰勒Style	2449816333	JjHB5m8eg	万茜：对不起我被盗号了。粉丝：知乎安全性这么差，卸了。阿里巴巴安全部：盗号可能性不大。路人：知乎怎么请这种人代言？卸了。知乎：#阿里巴巴安全部回复万茜点赞事件# ​	2020年09月08日 18:59	1	1	4	https://weibo.com/2449816333/JjHB5m8eg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHB5m8eg?uid=2449816333&rl=1
小肥滚来滚去put	5625549035	JjHAVigia	#阿里巴巴安全部回复万茜点赞事件#资本博弈，万茜惨 ​	2020年09月08日 18:59		评论		https://weibo.com/5625549035/JjHAVigia?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHAVigia?uid=5625549035&rl=1
Oxxxxjjj	3788603202	JjHATuG0s	#阿里巴巴安全部回复万茜点赞事件#我们万茜姐姐不想红，参加综艺节目都是经纪人逼的，号是别人盗的只为了点赞队友的黑料 ​	2020年09月08日 18:59		7	41	https://weibo.com/3788603202/JjHATuG0s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHATuG0s?uid=3788603202&rl=1
KS星雅	6029900165	JjHAQvboh	#阿里巴巴安全部回复万茜点赞事件#不说别的，就说万茜智商也没这么低吧！ ​	2020年09月08日 18:59		评论		https://weibo.com/6029900165/JjHAQvboh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHAQvboh?uid=6029900165&rl=1
Sunany_lxx	7478267472	JjHALuSdb	#阿里巴巴安全部回复万茜点赞事件#这种事情见得多了，我只想说懂得都懂，不懂的我也不多解释，毕竟自己知道就好，细细品吧。你们也别来问我怎么了，利益牵扯太大，说了对你我都没好处，当不知道就行了，其余的我只能说这里面水很深，牵扯到很多东西。详细情况你们自己是很难找的，网上大部分已经删除 ​  展开全文c	2020年09月08日 18:58		评论		https://weibo.com/7478267472/JjHALuSdb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHALuSdb?uid=7478267472&rl=1
接近人士	3306750891	JjHAI1FgP	#阿里巴巴安全部回复万茜点赞事件#那么问题就来了，到底是被盗了还是没有被盗。 ​	2020年09月08日 18:58		2	4	https://weibo.com/3306750891/JjHAI1FgP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjHAI1FgP?uid=3306750891&rl=1
