用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
红叶秋燃	5640467728	JbNLxElUQ	#城田优唱着歌哭了#看到的时侯也哭了，在我烦闷的时候是他的作品带给我欢乐，陪我走出困境，现在谁来帮他呢 ​	2020年07月18日 19:59		评论		https://weibo.com/5640467728/JbNLxElUQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNLxElUQ?uid=5640467728&rl=1
吃瓜少年日常事	6437759620	JbNKekuin	三浦春马三浦春马生前的好友城田优在今天的表演中唱着唱着就哭了 也许是还难以接受好友的离世吧，愿逝者安康生者坚强！#城田优唱着歌哭了# ​	2020年07月18日 19:56	203	202	359	https://weibo.com/6437759620/JbNKekuin?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNKekuin?uid=6437759620&rl=1
热剧魔女	5883075495	JbNK3a8Pp	在今天直播的节目里，得知好友三浦春马去世的城田优忍不住哭了，看的人忍不住泪目了，这最好的朋友突然去世，放在谁的身上都会难过的，本来一起去参加节目，结果成了一个人，希望三浦春马一路走好吧！#城田优唱着歌哭了# ​	2020年07月18日 19:55	205	2	382	https://weibo.com/5883075495/JbNK3a8Pp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNK3a8Pp?uid=5883075495&rl=1
明星人物	2369098201	JbNK1Eb2L	#城田优唱着歌哭了#三浦春马的好友城田优在今天直播的《音乐之日2020》中哭着演唱《奇迹》，眼里都是泪水 L明星人物的微博视频 ​	2020年07月18日 19:55	107	106	212	https://weibo.com/2369098201/JbNK1Eb2L?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNK1Eb2L?uid=2369098201&rl=1
萩mio	1036112315	JbNJzkuoa	#城田优唱着歌哭了#唉  好难受好难受 ​	2020年07月18日 19:54		1		https://weibo.com/1036112315/JbNJzkuoa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNJzkuoa?uid=1036112315&rl=1
综艺污妖王	6041830303	JbNJl8rqK	综艺大咖秀#城田优唱着歌哭了##三浦春马死亡# 城田优含泪唱歌，今天直播的节目里，得知好友三浦春马去世的城田优忍不住哭了 L综艺污妖王的微博视频 ​	2020年07月18日 19:54	3	1	14	https://weibo.com/6041830303/JbNJl8rqK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNJl8rqK?uid=6041830303&rl=1
七月蝉夏	6163420887	JbNJg74VL	#城田优唱着歌哭了#难过 共情了 ​	2020年07月18日 19:53		评论		https://weibo.com/6163420887/JbNJg74VL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNJg74VL?uid=6163420887&rl=1
C周六不加班	2689423784	JbNJ7cX3b	#城田优唱着歌哭了#下午看新闻觉得震惊可惜难以置信，现在看这个话题想哭了 ​	2020年07月18日 19:53		1	3	https://weibo.com/2689423784/JbNJ7cX3b?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNJ7cX3b?uid=2689423784&rl=1
娱乐圈扒姑	2705119801	JbNIwAvPh	#城田优唱着歌哭了#这最好的朋友突然去世，放在谁的身上都会难过的呀，看的人忍不住泪目了！ ​	2020年07月18日 19:52	212	240	1070	https://weibo.com/2705119801/JbNIwAvPh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNIwAvPh?uid=2705119801&rl=1
粉晶晶剧靓	5585386410	JbNGSmdbH	#城田优唱着歌哭了#原本今天两个人都要参加这个节目 LPick小师妹的微博视频 ​	2020年07月18日 19:48		4	3	https://weibo.com/5585386410/JbNGSmdbH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNGSmdbH?uid=5585386410&rl=1
橘猫躲在云里-	5828991196	JbNFA11nj	#城田优唱着歌哭了#卧槽是奇迹这首歌啊天呐希望奇迹出现啊 ​	2020年07月18日 19:44			2	https://weibo.com/5828991196/JbNFA11nj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNFA11nj?uid=5828991196&rl=1
挂走JYP跌股气死朴振英了	6510746575	JbNFvuqzt	#城田优唱着歌哭了#不能看不能看 ​	2020年07月18日 19:44		评论		https://weibo.com/6510746575/JbNFvuqzt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNFvuqzt?uid=6510746575&rl=1
柠檬追剧酸成精	5582142983	JbNF6pGps	#城田优唱着歌哭了# 得知好友三浦春马突然离世一定很难过😔 请节哀，愿天堂没有伤痛😭😭😭 ​	2020年07月18日 19:43	2		4	https://weibo.com/5582142983/JbNF6pGps?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNF6pGps?uid=5582142983&rl=1
电影精选派送	6222010461	JbNEV8L2S	#城田优唱着歌哭了#城田优今天在直播节目里，知道好友三浦春马去世的消息，城田优忍不住哭了！真的太让人心痛了 ​​​​	2020年07月18日 19:43			1	https://weibo.com/6222010461/JbNEV8L2S?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbNEV8L2S?uid=6222010461&rl=1
