用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
品质崇州	2000090825	JdHBV8s9d	#狗子打架把饭桌掀了#小羊和狗子打架！！！狗子：我内心毫无波澜，甚至还有点想笑~   L快来看啊的微博视频 ​	2020年07月31日 07:59	7	3	21	https://weibo.com/2000090825/JdHBV8s9d?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBV8s9d?uid=2000090825&rl=1
金山传播	1924853635	JdHBO6gRo	#狗子打架把饭桌掀了#治愈系柴犬～蜜汁微笑😊看完心情也会好呢！ L吉林共青团的微博视频 ​	2020年07月31日 07:59	43	11	339	https://weibo.com/1924853635/JdHBO6gRo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBO6gRo?uid=1924853635&rl=1
临汾逛吃地图	6308596866	JdHBN9Jk6	#狗子打架把饭桌掀了#小老弟坚持会，等会桌子翻了，好吃的都是我们的啦 L游戏欧皇陈本伟的微博视频 ​	2020年07月31日 07:59			2	https://weibo.com/6308596866/JdHBN9Jk6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBN9Jk6?uid=6308596866&rl=1
永春气象	3189499193	JdHBMehAu	#狗子打架把饭桌掀了#狗狗乖乖的话，像个温顺的孩子，捣蛋起来就乱糟糟的，那么最捣蛋的狗狗是哪三种呢？ 2泉州·永春县 L永春气象的微博视频 ​	2020年07月31日 07:59	1	10	40	https://weibo.com/3189499193/JdHBMehAu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBMehAu?uid=3189499193&rl=1
九江瑞昌发布	2894982024	JdHBtlKMS	#狗子打架把饭桌掀了#小老弟坚持会，等会桌子翻了，好吃的都是我们的啦 L游戏欧皇陈本伟的微博视频 ​	2020年07月31日 07:58	4	评论		https://weibo.com/2894982024/JdHBtlKMS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBtlKMS?uid=2894982024&rl=1
有钱兔兔拳	6592711389	JdHBnq3lJ	#狗子打架把饭桌掀了#哈哈哈哈哈哈哈反正桌子掀了食物都是它们的 ​	2020年07月31日 07:58			2	https://weibo.com/6592711389/JdHBnq3lJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBnq3lJ?uid=6592711389&rl=1
成都科协	3540607485	JdHBas945	狗：轻车熟路，过段时候学c1驾照去 L怨男0的微博视频 ​#狗子打架把饭桌掀了# ​	2020年07月31日 07:58	4	3	27	https://weibo.com/3540607485/JdHBas945?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHBas945?uid=3540607485&rl=1
逗比萌宠乐园	6212815560	JdHzKpS7u	狗子的快乐你想象不到。#狗子打架把饭桌掀了# L逗比萌宠乐园的微博视频 ​	2020年07月31日 07:54	1285	1457	11983	https://weibo.com/6212815560/JdHzKpS7u?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHzKpS7u?uid=6212815560&rl=1
日推壁纸	2022569503	JdHzDg006	看看这狗子多乖啊！让他做啥他做啥！不听话的狗子都学着点！！#狗子打架把饭桌掀了# L你曾是我全部的梦的微博视频 ​	2020年07月31日 07:54			3	https://weibo.com/2022569503/JdHzDg006?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHzDg006?uid=2022569503&rl=1
泰安首条	3970945384	JdHztvU21	#狗子打架把饭桌掀了# 小老弟坚持会，等会桌子翻了都是我们的 ……  #日本猫咪售票员# L游戏欧皇陈本伟的微博视频 ​	2020年07月31日 07:53		1	2	https://weibo.com/3970945384/JdHztvU21?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdHztvU21?uid=3970945384&rl=1
