用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
湖人公馆	6208740446	JiioB1NTs	湖人击败开拓者晋级下一轮，詹姆斯砍下36分10板10助攻的三双数据，这是詹姆斯第25次季后赛三双。同时，这也是詹姆斯季后赛生涯第13次30+三双，高居历史第一，排在之后的是大O（8场）和威少（6场）。#NBA季后赛##NBA吐槽大会##詹姆斯三双# ​	2020年08月30日 12:59			2	https://weibo.com/6208740446/JiioB1NTs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiioB1NTs?uid=6208740446&rl=1
暮岁初七ping	5502414982	Jiioh8ltK	#詹姆斯三双#确定没谎报年纪！？ ​	2020年08月30日 12:59		1		https://weibo.com/5502414982/Jiioh8ltK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiioh8ltK?uid=5502414982&rl=1
詹老头子	5414220409	JiinGtJyA	有詹有眉，湖人不慌 #詹姆斯三双# ​	2020年08月30日 12:57	1	5	74	https://weibo.com/5414220409/JiinGtJyA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiinGtJyA?uid=5414220409&rl=1
贤哥论球	5377027745	JiinvxHLV	【第四节录像】2020.8.30NBA季后赛G5湖人vs开拓者第2节录像回放，全场湖人131-122开拓者，大比分4-1晋级次轮。O网页链接#湖人淘汰开拓者##詹姆斯三双##詹姆斯安东尼拥抱# ​	2020年08月30日 12:57	5	2	23	https://weibo.com/5377027745/JiinvxHLV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiinvxHLV?uid=5377027745&rl=1
新浪NBA	1736329970	Jiinp4ZVm	27.4分10.2篮板10.4助攻！詹姆斯在本轮系列赛中达成场均三双！季后赛模式！#湖人淘汰开拓者##詹姆斯三双# ​​​​	2020年08月30日 12:57	73	133	3087	https://weibo.com/1736329970/Jiinp4ZVm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiinp4ZVm?uid=1736329970&rl=1
柠檬加百香果吗	2693964270	Jiinm6AjK	#詹姆斯三双#👏👏👏👏👏 ​	2020年08月30日 12:56		评论		https://weibo.com/2693964270/Jiinm6AjK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiinm6AjK?uid=2693964270&rl=1
全员詹吹	5284577962	JiinkpCcf	老詹这轮系列赛还创了一个纪录，场均仅上场32.9分钟，生涯新低！#詹姆斯三双##湖人淘汰开拓者# ​	2020年08月30日 12:56	5	30	368	https://weibo.com/5284577962/JiinkpCcf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiinkpCcf?uid=5284577962&rl=1
木笙yy	3460414884	Jiin0fFHL	#詹姆斯三双#给我冲 你就是最🐂🍻 的 ​	2020年08月30日 12:56		评论		https://weibo.com/3460414884/Jiin0fFHL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiin0fFHL?uid=3460414884&rl=1
体育台	6002061257	JiimYcDQG	#NBA球员集锦#【#詹姆斯36分#集锦】在今天季后赛首轮G5湖人迎战开拓者比赛中，詹姆斯出战32分钟，19投14中，得到36分10篮板10助攻1抢断1盖帽三双表现，收获本赛季季后赛第2次三双，同时创个人季后赛生涯第113次得分30+，排名历史第一，最终与戴维斯合砍79分，率领湖人131-122击败开拓者，4-1晋级西部半 ​  展开全文c	2020年08月30日 12:55		6	1	https://weibo.com/6002061257/JiimYcDQG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiimYcDQG?uid=6002061257&rl=1
湖人最前线	5979001958	JiimM80US	14-0！詹姆斯首轮系列赛依旧保持不败！#湖人淘汰开拓者##詹姆斯三双# ​​​	2020年08月30日 12:55		13	107	https://weibo.com/5979001958/JiimM80US?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiimM80US?uid=5979001958&rl=1
