用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
八组鹅说娱乐	5482440190	JkJCPg4lr	#黄子韬 我一辈子都不会让我爸失望#黄子韬发文感谢所有的支持与陪伴，会好好经营公司， 黄子韬加油，海浪一直在 。宝藏男孩未来发展可期！ ​	2020年09月15日 13:59		评论		https://weibo.com/5482440190/JkJCPg4lr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCPg4lr?uid=5482440190&rl=1
温柔尝尽了世间	6045428750	JkJCPbH8a	#黄子韬 我一辈子都不会让我爸失望#黄子韬发文感谢所有的支持与陪伴，会好好经营公司，也要照顾好自己啊L爱豆新闻的微博视频 ​	2020年09月15日 13:59		评论		https://weibo.com/6045428750/JkJCPbH8a?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCPbH8a?uid=6045428750&rl=1
娱乐八爪妹	6137187823	JkJCLBEQS	#黄子韬 我一辈子都不会让我爸失望#黄子韬发文感谢所有的支持与陪伴，会好好经营公司，也要照顾好自己啊 ​	2020年09月15日 13:59			3	https://weibo.com/6137187823/JkJCLBEQS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCLBEQS?uid=6137187823&rl=1
允King	6528160012	JkJCLory3	#黄子韬 我一辈子都不会让我爸失望#加油吧！！！ ​	2020年09月15日 13:59		评论		https://weibo.com/6528160012/JkJCLory3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCLory3?uid=6528160012&rl=1
吃瓜速递	6754025833	JkJCLk29C	#黄子韬 我一辈子都不会让我爸失望#黄子韬：“我一辈子都不会让我爸失望！”他曾说从小就一直被穷养，16岁开始就没花过家里的钱，爸爸走后不会倒下！相信龙韬娱乐会越来越好的 ​	2020年09月15日 13:59	45	147	626	https://weibo.com/6754025833/JkJCLk29C?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCLk29C?uid=6754025833&rl=1
忘川琉璃时光	5705478336	JkJCJBXx8	#黄子韬 我一辈子都不会让我爸失望#黄子韬发文感谢所有的支持与陪伴，会好好经营公司，也要照顾好自己啊L爱豆新闻的微博视频 ​	2020年09月15日 13:59		评论		https://weibo.com/5705478336/JkJCJBXx8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCJBXx8?uid=5705478336&rl=1
Ivy森7788	6005983231	JkJCHghHY	#黄子韬 我一辈子都不会让我爸失望#黄子韬永远是给我力量的那个人…粉丝和🍑一样强大 加油 ​	2020年09月15日 13:59			2	https://weibo.com/6005983231/JkJCHghHY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCHghHY?uid=6005983231&rl=1
新剧继续追	6443357322	JkJCHcXSa	#黄子韬 我一辈子都不会让我爸失望# 黄子韬发文感谢所有的支持和关心，不会让爸爸失望会把公司经营好，一切都会好起来的，韬韬加油！ ​	2020年09月15日 13:59			1	https://weibo.com/6443357322/JkJCHcXSa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCHcXSa?uid=6443357322&rl=1
她最爱那个黄子韬	7190927125	JkJCEBECP	#黄子韬 我一辈子都不会让我爸失望#海不会不蓝，海浪不会不在！黄子韬，海浪与你永远同在 ​	2020年09月15日 13:59			1	https://weibo.com/7190927125/JkJCEBECP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCEBECP?uid=7190927125&rl=1
皮卡丘的球球啊	6602772075	JkJCEBEVf	#黄子韬 我一辈子都不会让我爸失望#黄子韬发文感谢所有的支持与陪伴，会好好经营公司，也要照顾好自己啊L爱豆新闻的微博视频 ​	2020年09月15日 13:59		评论		https://weibo.com/6602772075/JkJCEBEVf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCEBEVf?uid=6602772075&rl=1
看月亮的狗o	2410515443	JkJCEiYz7	#黄子韬 我一辈子都不会让我爸失望#未来会证明一切😏@YKYBtao-黄子韬 那些用恶毒的话攻击黄子韬的我只希望你说得话在你身上显灵不想骂人了我是个有素质的粉丝韬啊有些朋友咱们还是不要再继续了 一直在 ​	2020年09月15日 13:59			1	https://weibo.com/2410515443/JkJCEiYz7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCEiYz7?uid=2410515443&rl=1
心心念念周翊然	6420332137	JkJCE0h62	#黄子韬 我一辈子都不会让我爸失望#鹿晗，吴亦凡，你们一定要多帮帮他啊 ​	2020年09月15日 13:59		评论		https://weibo.com/6420332137/JkJCE0h62?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCE0h62?uid=6420332137&rl=1
人间音肆	2921129535	JkJCDoCZY	#黄子韬 我一辈子都不会让我爸失望#  愿世界温柔以待 L人间音肆的微博视频 ​	2020年09月15日 13:59			1	https://weibo.com/2921129535/JkJCDoCZY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkJCDoCZY?uid=2921129535&rl=1
