用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
大同政法	6582916739	JgBUn0gkW	#广东英德3驴友被水流冲走溺亡#【广东英德石门台自然保护区7名驴友被水流冲走，其中3人溺亡】#广东7名驴友被冲走3人溺亡#8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。英德市委市政府已成立相 ​  展开全文c	2020年08月19日 10:59		评论		https://weibo.com/6582916739/JgBUn0gkW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBUn0gkW?uid=6582916739&rl=1
我心有一宝	5212613155	JgBUc8DNJ	#广东7名驴友被冲走3人溺亡#个人兴趣爱好不予评价…但是今年到处都是暴雨洪水，出行还是谨慎一点的好！ ​	2020年08月19日 10:59			2	https://weibo.com/5212613155/JgBUc8DNJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBUc8DNJ?uid=5212613155&rl=1
十堰反邪教	1961032792	JgBU6wGh3	#广东7名驴友被冲走3人溺亡##消防知识#【“驴友”出游，莫忘带上安全出行！】8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。 ​	2020年08月19日 10:59		8	2	https://weibo.com/1961032792/JgBU6wGh3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBU6wGh3?uid=1961032792&rl=1
公益时报	1881124713	JgBTT9uBy	【#广东7名驴友被冲走3人溺亡#】8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。英德市委市政府已成立相关工作小组，做好被救人员和死者家属的安抚等相关善后工作。 @N视频 ​  展开全文c	2020年08月19日 10:58		1		https://weibo.com/1881124713/JgBTT9uBy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTT9uBy?uid=1881124713&rl=1
初现·ing	1748303453	JgBTOt0od	#广东7名驴友被冲走3人溺亡#每年都有类似的事情发生，还是有人继续步入后尘。出门在外，一定要注意安全啊！ ​	2020年08月19日 10:58		评论		https://weibo.com/1748303453/JgBTOt0od?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTOt0od?uid=1748303453&rl=1
来点石锤	7283364547	JgBTOahR2	【#广东7名驴友被冲走3人溺亡#】8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。英德市委市政府已成立相关工作小组，做好被救人员和死者家属的安抚等相关善后工作。 LN视频的微博视频 ​  展开全文c	2020年08月19日 10:58	2	7	9	https://weibo.com/7283364547/JgBTOahR2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTOahR2?uid=7283364547&rl=1
温承宇先生	3407631140	JgBTIez1z	#广东7名驴友被冲走3人溺亡#敬畏自然，珍惜生命。逝者安息！🙏🙏🙏 2广州 ​	2020年08月19日 10:58			3	https://weibo.com/3407631140/JgBTIez1z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTIez1z?uid=3407631140&rl=1
新浪跑步	5693194807	JgBTquGX4	【#广东7名驴友被冲走3人溺亡#】8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。英德市委市政府已成立相关工作小组，做好被救人员和死者家属的安抚等相关善后工作。 @N视频 ​  展开全文c	2020年08月19日 10:57	1	2	4	https://weibo.com/5693194807/JgBTquGX4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTquGX4?uid=5693194807&rl=1
外子程池字子川	5861679694	JgBTkjymt	#广东7名驴友被冲走3人溺亡#别说我冷血，这种新闻喜闻乐见。 ​	2020年08月19日 10:57		评论		https://weibo.com/5861679694/JgBTkjymt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBTkjymt?uid=5861679694&rl=1
吉林新闻综合广播	2637031565	JgBT7lDQD	【#广东7名驴友被冲走3人溺亡#】8月18日晚，记者从英德市应急指挥中心获悉，在广东英德石门台国家级自然保护区内，7名驴友被水流冲走。经过紧张的搜救，4名驴友已救起，3名不幸溺水身亡。英德市委市政府已成立相关工作小组，做好被救人员和死者家属的安抚等相关善后工作。 @N视频 ​  展开全文c	2020年08月19日 10:56		评论		https://weibo.com/2637031565/JgBT7lDQD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgBT7lDQD?uid=2637031565&rl=1
