用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
导演何青云	2289599493	JcQbr5yqM	#西安体院就招生海报致歉#容易造成误解，会让人产生错觉，觉得毕业生有两种人。一种是发小广告的，一种是作服务的。真不知道设计这个小海报的人是怎么想的，是不是心存不满报复学校🏫？不过还是炒作了一波，吸引了人气。希望西安体院越办越好！ ​	2020年07月25日 15:59		11	12	https://weibo.com/2289599493/JcQbr5yqM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQbr5yqM?uid=2289599493&rl=1
青岛交通广播FM897	1931238691	JcQaQoIPv	#897微新闻# 【#西安体院就招生海报致歉# ：本意是调节紧张心情】#高校招生海报风格引争议#近日,我校官方微博借鉴高校圈较为流行的“广告体”宣传方式发布了一张招生海报,本意是想通过大学生喜闻乐见的方式调节考生查分的紧张心情，却因部分用词口语化而被恶意曲解,引发网友误解,对此我们向广大关心西 ​  展开全文c	2020年07月25日 15:57		2	2	https://weibo.com/1931238691/JcQaQoIPv?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQaQoIPv?uid=1931238691&rl=1
沸点视频	5145725878	JcQaHxScm	【#西安体育学院就招生海报致歉#：本意是调节考生紧张心情】7月23日，网友爆料西安体育学院官方微博发布招生海报，风格类似色情网站。对此西安体育学院回应：本意是想通过大学生喜闻乐见的方式调节考生查分的紧张心情，却因部分用词口语化而被恶意曲解，对此我们表示歉意。学校致力于培养阳光健康、积 ​  展开全文c	2020年07月25日 15:57	7	20	80	https://weibo.com/5145725878/JcQaHxScm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQaHxScm?uid=5145725878&rl=1
殇·离歌	5328667633	JcQamjFrk	#西安体院就招生海报致歉#道歉是一定的，作为一个体院也是代表着一个学校的素质，如果用词不当肯定会被杠精抓住机会，有一个陈恳的道歉这样才不失风度 ​	2020年07月25日 15:56	90	334	1774	https://weibo.com/5328667633/JcQamjFrk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQamjFrk?uid=5328667633&rl=1
青年报	1854570915	JcQa2rigw	【#西安体院就招生海报致歉# ：本意是调节紧张心情】#高校招生海报风格引争议#近日,我校官方微博借鉴高校圈较为流行的“广告体”宣传方式发布了一张招生海报,本意是想通过大学生喜闻乐见的方式调节考生查分的紧张心情，却因部分用词口语化而被恶意曲解,引发网友误解,对此我们向广大关心西体的网友表示 ​  展开全文c	2020年07月25日 15:55		2		https://weibo.com/1854570915/JcQa2rigw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQa2rigw?uid=1854570915&rl=1
李沧检察	2970723445	JcQa0nfYr	【#西安体院就招生海报致歉# ：本意是调节紧张心情】#高校招生海报风格引争议#近日，我校官方微博借鉴高校圈较为流行的“广告体”宣传方式发布了一张招生海报，本意是想通过大学生喜闻乐见的方式调节考生查分的紧张心情，却因部分用词口语化而被恶意曲解，引发网友误解，对此我们向广大关心西体的网友 ​  展开全文c	2020年07月25日 15:55	1	1	2	https://weibo.com/2970723445/JcQa0nfYr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQa0nfYr?uid=2970723445&rl=1
文明大兴	2646882747	JcQ9KcCp0	#西安体院就招生海报致歉# 本意是调节紧张心情#高校招生海报风格引争议#你觉得有必要道歉吗？ 你觉得有必要道歉吗？ ​	2020年07月25日 15:54	1	1	189	https://weibo.com/2646882747/JcQ9KcCp0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQ9KcCp0?uid=2646882747&rl=1
青蕉视频	5876448064	JcQ8nFKxS	【#西安体院就招生海报致歉#：本意是调节考生查分紧张心情】#高校招生海报风格引争议#7月23日，@西安体育学院 官方微博发布招生海报，被指风格类似色情网站。25日，学校发表声明致歉称，官博借鉴高校圈流行的“广告体”宣传方式发布了一张招生海报，本意是想通过大学生喜闻乐见的方式调节考生查分的紧 ​  展开全文c	2020年07月25日 15:51	8	69	1512	https://weibo.com/5876448064/JcQ8nFKxS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQ8nFKxS?uid=5876448064&rl=1
STAYME7O615	6576992510	JcQ7GtZAG	#西安体院就招生海报致歉#淦 2洛阳·涧西区 ​	2020年07月25日 15:49			1	https://weibo.com/6576992510/JcQ7GtZAG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQ7GtZAG?uid=6576992510&rl=1
黑黑ii	2954694924	JcQ7akSEZ	#西安体院就招生海报致歉#看过就举报 只许州官放火 不许百姓点灯 ​	2020年07月25日 15:48			4	https://weibo.com/2954694924/JcQ7akSEZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcQ7akSEZ?uid=2954694924&rl=1
