用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
重庆酉阳县法院	3923531936	JgDtl8nSe	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:58	1		1	https://weibo.com/3923531936/JgDtl8nSe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDtl8nSe?uid=3923531936&rl=1
云南政法	6345028642	JgDsB1wGI	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:56	18	12	12	https://weibo.com/6345028642/JgDsB1wGI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsB1wGI?uid=6345028642&rl=1
发现济南	1460897267	JgDsAFiY0	#马里总统宣布辞职解散议会#【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴 ​  展开全文c	2020年08月19日 14:56			2	https://weibo.com/1460897267/JgDsAFiY0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsAFiY0?uid=1460897267&rl=1
现总的调皮鬼	5790288053	JgDsAnFGN	#马里总统宣布辞职解散议会# 这觉悟不是一般的高啊 ​这老大当的好憋屈啊 ​	2020年08月19日 14:56			1	https://weibo.com/5790288053/JgDsAnFGN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsAnFGN?uid=5790288053&rl=1
爱瑠_NancyNg	1724644432	JgDrFDtKP	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不满。 ​	2020年08月19日 14:54			1	https://weibo.com/1724644432/JgDrFDtKP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDrFDtKP?uid=1724644432&rl=1
重庆江津法院	3918556037	JgDr9azdp	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:53		5	1	https://weibo.com/3918556037/JgDr9azdp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDr9azdp?uid=3918556037&rl=1
CUTV城市联合网络电视台	2110254375	JgDqvzKfd	#马里总统宣布辞职解散议会# 马里总统凯塔在讲话中表示，自2013年当选以来，他一直在努力让马里复兴。他说，如果军队的一些人认为他们的干预可以结束马里近几个月针对他辞职的诉求，为了避免流血冲突，他决定立刻辞去一切职务，同时宣布解散马里国民议会和政府。详见O网页链接 ​	2020年08月19日 14:51		评论		https://weibo.com/2110254375/JgDqvzKfd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDqvzKfd?uid=2110254375&rl=1
阜城电视台567	6219202991	JgDqdhKbe	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:51		评论		https://weibo.com/6219202991/JgDqdhKbe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDqdhKbe?uid=6219202991&rl=1
-顶级难泡	6577254872	JgDpXzL6s	#马里总统宣布辞职解散议会# ​	2020年08月19日 14:50		评论		https://weibo.com/6577254872/JgDpXzL6s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpXzL6s?uid=6577254872&rl=1
阜城电视台567	6219202991	JgDpU3fe1	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:50		评论		https://weibo.com/6219202991/JgDpU3fe1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpU3fe1?uid=6219202991&rl=1
环影在逃旋转绿螳螂	5999844566	JgDpM7OMa	#马里总统宣布辞职解散议会# 挺唏嘘的 这一个千年古国不知道怎么才能复兴起来...不管怎么样为了和平辞职退位也算干了一件事了 ​	2020年08月19日 14:49			1	https://weibo.com/5999844566/JgDpM7OMa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpM7OMa?uid=5999844566&rl=1
婺源发布	5786884150	JgDpJqZI7	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:49	1	评论		https://weibo.com/5786884150/JgDpJqZI7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpJqZI7?uid=5786884150&rl=1
上古soso	1827410307	JgDpdgKWz	#马里总统宣布辞职解散议会#这么快就夺位成功了？ ​	2020年08月19日 14:48			1	https://weibo.com/1827410307/JgDpdgKWz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpdgKWz?uid=1827410307&rl=1
海峡星球	1182663394	JgDoHgqpc	就？？？辞职了？？？？？？#马里总统宣布辞职解散议会# L海峡星球的微博视频 ​	2020年08月19日 14:47		评论		https://weibo.com/1182663394/JgDoHgqpc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDoHgqpc?uid=1182663394&rl=1
荣卡圆喜月亮	5633356921	JgDnjyKZf	#马里总统宣布辞职解散议会#啊这...不希望为能继续掌权，发生流血冲突 ​	2020年08月19日 14:43			1	https://weibo.com/5633356921/JgDnjyKZf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDnjyKZf?uid=5633356921&rl=1
蔡东言SAI	1730335453	JgDmctoXD	#马里总统宣布辞职解散议会#这国家怎么发展起来老大都不想当了 ​	2020年08月19日 14:41			1	https://weibo.com/1730335453/JgDmctoXD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDmctoXD?uid=1730335453&rl=1
风直播	6084296478	JgDk4ps4r	【#马里发生军人哗变# ，#马里总统宣布辞职解散议会#】据当地媒体报道，8月18日，距马里首都巴马科约15公里的库利科罗地区卡蒂镇一处军营发生哗变，马里总统凯塔和总理西塞随后被扣留。当地时间19日凌晨，马里总统宣布辞职并解散政府议会。 L风直播的微博视频 ​	2020年08月19日 14:35		评论		https://weibo.com/6084296478/JgDk4ps4r?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDk4ps4r?uid=6084296478&rl=1
吃瓜不可错过	2542121925	JgDjm1LkR	#马里总统宣布辞职解散议会# 当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不满。 O网页链接 ​	2020年08月19日 14:34	1		17	https://weibo.com/2542121925/JgDjm1LkR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDjm1LkR?uid=2542121925&rl=1
太原铁路	1918830794	JgDjiw5t3	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:34		评论		https://weibo.com/1918830794/JgDjiw5t3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDjiw5t3?uid=1918830794&rl=1
城市晚报官方微博	1735221154	JgDgCr1ii	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:27		评论		https://weibo.com/1735221154/JgDgCr1ii?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDgCr1ii?uid=1735221154&rl=1
贵族乞丐	1153588720	JgDfM7XpZ	#马里总统宣布辞职解散议会# 当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”   ​	2020年08月19日 14:25	4	10	27	https://weibo.com/1153588720/JgDfM7XpZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDfM7XpZ?uid=1153588720&rl=1
九江瑞昌发布	2894982024	JgDfghx6v	【#马里总统宣布辞职解散议会#：不希望为继续掌权，发生流血冲突】当地时间8月18日晚，马里总统凯塔发表电视讲话：决定立刻辞去一切职务，解散马里国民议会和政府。并在讲话中称“不希望为能继续掌权，发生流血冲突。”  自2018年连任总统以来，因其腐败、国内经济恶化、暴力事件频发，民众对其十分不 ​  展开全文c	2020年08月19日 14:24	1		1	https://weibo.com/2894982024/JgDfghx6v?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDfghx6v?uid=2894982024&rl=1
