用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
去见你T	7460227735	Jcetqf6Zt	#日本72岁孤独啃老族爷爷#看到这个我真的是哭的上气不接下气，太揪心太心疼。我一个独生女我真的害怕未来就只有我一个人了，时常感到孤独无助，尤其是现在毕业了没找工作准备考研二战，望着这世界，总觉得自己不属于这个世界，走不进这俗世，跟不上大家的节奏，又偏偏是一个偏执的人，不愿意放弃，可有 ​  展开全文c	2020年07月21日 15:59		评论		https://weibo.com/7460227735/Jcetqf6Zt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcetqf6Zt?uid=7460227735&rl=1
悕微	5543665572	JcetkC7dO	#日本72岁孤独啃老族爷爷#这让我想到了粉雄救兵的一集，有时候所谓的自嘲和脸上不由自主挂着的笑真的很让人心疼。普通人在这个世界里如何自救。 ​	2020年07月21日 15:58		评论		https://weibo.com/5543665572/JcetkC7dO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcetkC7dO?uid=5543665572&rl=1
我的7号冰球队长	5642876189	JcesJ6H3l	#日本72岁孤独啃老族爷爷#​人最可怕的是​​失去了精神的支柱和对未来的向往 ​	2020年07月21日 15:57	1	1	26	https://weibo.com/5642876189/JcesJ6H3l?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcesJ6H3l?uid=5642876189&rl=1
天天可爱28吖	3040533153	JcesI94eE	#日本72岁孤独啃老族爷爷# 逃避虽可耻但有用 ​	2020年07月21日 15:57		评论		https://weibo.com/3040533153/JcesI94eE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcesI94eE?uid=3040533153&rl=1
图凹凹要上学	6880755849	JcesGpQJa	#日本72岁孤独啃老族爷爷#想起自己高中毕业第一次彻底收拾抽屉，找到初一的点名单 还有搬家的时候几百年都不愿意扔掉的草稿纸 ​	2020年07月21日 15:57		6	18	https://weibo.com/6880755849/JcesGpQJa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcesGpQJa?uid=6880755849&rl=1
萌星球的萌宠	6727092830	JcesBBGBQ	#日本72岁孤独啃老族爷爷#很久之前看过，那种精神已经死了，肉体还在挣扎，整个人没有希望了，所以怎样都可以了 L萌星球的萌宠的微博视频 ​	2020年07月21日 15:57		评论		https://weibo.com/6727092830/JcesBBGBQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcesBBGBQ?uid=6727092830&rl=1
三带一也是1	5961092068	Jces7f1u8	#日本72岁孤独啃老族爷爷#活着的意义，如果你是死去的人在活着的时候活着的意义，不也很讽刺吗， 2南通·丽泽华庭 ​	2020年07月21日 15:55		评论		https://weibo.com/5961092068/Jces7f1u8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jces7f1u8?uid=5961092068&rl=1
共享人才app	6579865863	JcerL7AE4	#日本72岁孤独啃老族爷爷#啃老族反映了什么现象？首先这是个世界问题，啃老不是中国一家独有。  只不过中国等东亚国家与世界其他国家比起来较多而已，其中中国尤其多。 中国的啃老的问题，一个是教育体制的失败。 一个是传统文化的丧失。 一个是社会的风潮的演变。第一教育体制的失败，具体不多少说 ​  展开全文c	2020年07月21日 15:54		1	55	https://weibo.com/6579865863/JcerL7AE4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcerL7AE4?uid=6579865863&rl=1
桃花药药1988	5703129876	JcerzxIsu	#日本72岁孤独啃老族爷爷#这个还真不是懒，就像评论有人说是精神世界的全面崩塌。我偶尔也会有一俩天这样，洗碗池碗不洗，脚边扔的衣服用品不收，家里一片混乱，但因为和这个世界还保持联系，所以俩三天后就会振作起来彻底收拾一下，然后衣冠楚楚回到人类社会中。 ​	2020年07月21日 15:54		评论		https://weibo.com/5703129876/JcerzxIsu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcerzxIsu?uid=5703129876&rl=1
旅游播报	3698246975	JcernpKIf	#日本72岁孤独啃老族爷爷#哪个国家没有这样的人呢？人的意志，有多强大就会有多么的脆弱 ​	2020年07月21日 15:54		1	7	https://weibo.com/3698246975/JcernpKIf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcernpKIf?uid=3698246975&rl=1
