用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
张涤壹	3939857072	JjYujqWfF	#一年级小朋友名叫朱穆朗玛峰##一年级小朋友名叫朱穆朗玛峰# 我感觉挺好的   我要是叫朱穆朗玛峰我就挺开心的     因为我是世界第一峰     每次写这个名字就对未来充满了信心     管其他人怎么看呢       也许这孩子一辈子平平淡淡   但是名字天下无敌 ​	2020年09月10日 13:59		评论		https://weibo.com/3939857072/JjYujqWfF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYujqWfF?uid=3939857072&rl=1
清南师兄	2309846073	JjYuetW3i	#一年级小朋友名叫朱穆朗玛峰#新手爸妈必备！80个诗词中的绝美名字 ​	2020年09月10日 13:59	397	15	520	https://weibo.com/2309846073/JjYuetW3i?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYuetW3i?uid=2309846073&rl=1
木叶飞舞的射手座	7405830070	JjYte9blb	#一年级小朋友名叫朱穆朗玛峰#这孩子写名字罚写不得恨死爹妈吗 ​	2020年09月10日 13:57		评论		https://weibo.com/7405830070/JjYte9blb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYte9blb?uid=7405830070&rl=1
雨夜闲潭梦落花	5118184279	JjYtdbydE	#一年级小朋友名叫朱穆朗玛峰#我认识一个人叫唐古拉，从小到大她成天被点名 。我的名字很长很特殊，但是只要教室里有她，我就解脱了。 2辽源·御峰城市广场 ​	2020年09月10日 13:57			9	https://weibo.com/5118184279/JjYtdbydE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYtdbydE?uid=5118184279&rl=1
西安中院	3911617807	JjYt7mp2y	#午间分享# 【80个藏在诗词里的绝美名字】#一年级小朋友名叫朱穆朗玛峰# 引热议！怎样取一个朗朗上口又拥有美好寓意的名字？不妨看看古典诗词！80个诗词中的唯美名字↓转发收藏！ ​	2020年09月10日 13:56	13	43	45	https://weibo.com/3911617807/JjYt7mp2y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYt7mp2y?uid=3911617807&rl=1
橙味是谁	1690583895	JjYt0yxfP	夏天已至，是时候下水湿身凉快一下了！在#空中看世界# 的全新系列中，DJ和乔治将会带大家进行一场水上冒险。在本系列的第八集，DJ和乔治来到了西贡的双鹿石涧。走过这么多的溪流瀑布，这里的景色可谓是我们见过最美的一处！#户外旅行# #一年级小朋友名叫朱穆朗玛峰#   By  @DroneandPhone       ​  展开全文c	2020年09月10日 13:56		1	3	https://weibo.com/1690583895/JjYt0yxfP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYt0yxfP?uid=1690583895&rl=1
Lucas_u	6079198105	JjYsJ4hZ0	#一年级小朋友名叫朱穆朗玛峰#想想考试写名字的时候就很痛苦 ​	2020年09月10日 13:55		评论		https://weibo.com/6079198105/JjYsJ4hZ0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsJ4hZ0?uid=6079198105&rl=1
Tiffany就是我	2440085024	JjYsH3uRr	#一年级小朋友名叫朱穆朗玛峰#今后找的老婆一定要叫“喜马拉雅山”才般配！！ ​	2020年09月10日 13:55			1	https://weibo.com/2440085024/JjYsH3uRr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsH3uRr?uid=2440085024&rl=1
纯纯-Joyce	2724459893	JjYsCy08P	#一年级小朋友名叫朱穆朗玛峰#好特别啊老师应该第一个能记住不过考试会不会有点耽误时间 ​	2020年09月10日 13:55			1	https://weibo.com/2724459893/JjYsCy08P?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsCy08P?uid=2724459893&rl=1
梦cherry11	3960258083	JjYsxyNz5	#一年级小朋友名叫朱穆朗玛峰#我的初中也有个同学是这个名字，当年考试老师还说别人乱写名字，最后发现是真名 ​	2020年09月10日 13:55		评论		https://weibo.com/3960258083/JjYsxyNz5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsxyNz5?uid=3960258083&rl=1
XXXBrother	2660171141	JjYsw6mvW	#一年级小朋友名叫朱穆朗玛峰#反正会经常被老师点名别问我怎么知道 ​	2020年09月10日 13:55		评论		https://weibo.com/2660171141/JjYsw6mvW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsw6mvW?uid=2660171141&rl=1
解说昊巍	6023510899	JjYsqq2nm	#一年级小朋友名叫朱穆朗玛峰#？？？哈哈哈哈哈哈起名天才 ​	2020年09月10日 13:55		2	4	https://weibo.com/6023510899/JjYsqq2nm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsqq2nm?uid=6023510899&rl=1
名书起名鱼小姐	7123436297	JjYsmnp2h	#一年级小朋友名叫朱穆朗玛峰# 不得不说这个名字有点🐮你身边有名字很独特的同学吗？ 你给别人或者被别人起过外号吗？ ​	2020年09月10日 13:54			17	https://weibo.com/7123436297/JjYsmnp2h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYsmnp2h?uid=7123436297&rl=1
安徽日报	3120845115	JjYs12AZ0	【#一年级小朋友名叫朱穆朗玛峰# 爸爸：开个玩笑却改不了了】近日，湖北十堰。一名一年级的小朋友名叫“朱穆朗玛峰”，与珠穆朗玛峰只差一个字。据十堰晚报，其母亲孕期问丈夫取什么名，其父说“姓朱，就叫朱穆朗玛峰吧”。后登记出生证名字因没想好，就直接写上了。直到办户口才知道，户口上的名字需 ​  展开全文c	2020年09月10日 13:54		1	1	https://weibo.com/3120845115/JjYs12AZ0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYs12AZ0?uid=3120845115&rl=1
昕蓝色小麦肌肉男	7436890604	JjYrZij3a	#一年级小朋友名叫朱穆朗玛峰#名字随意有随意的好处，我最近还在想要不要给以后的话孩子取名叫黄芪 ​	2020年09月10日 13:54		评论		https://weibo.com/7436890604/JjYrZij3a?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrZij3a?uid=7436890604&rl=1
暖暖向日葵0205	1692938070	JjYrW074R	#一年级小朋友名叫朱穆朗玛峰# 2宁波 ​	2020年09月10日 13:53		评论		https://weibo.com/1692938070/JjYrW074R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrW074R?uid=1692938070&rl=1
justsurfing796	7500822664	JjYrSsfs1	#一年级小朋友名叫朱穆朗玛峰#黄果树大瀑布哈哈哈哈哈哈哈哈哈 ​	2020年09月10日 13:53		评论		https://weibo.com/7500822664/JjYrSsfs1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrSsfs1?uid=7500822664&rl=1
Tiffany就是我	2440085024	JjYrR4d7b	#一年级小朋友名叫朱穆朗玛峰#以后考试写名字时可能会恨死家长，人家都做完两道选择题了，他刚写完名字 ​	2020年09月10日 13:53		评论		https://weibo.com/2440085024/JjYrR4d7b?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrR4d7b?uid=2440085024&rl=1
爱宁的英子	6604017755	JjYrFtf9E	#一年级小朋友名叫朱穆朗玛峰#哈哈哈哈哈哈哈哈！小朋友刚写好名字，其他同学要交卷了 2太原·清徐县 ​	2020年09月10日 13:53		评论		https://weibo.com/6604017755/JjYrFtf9E?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrFtf9E?uid=6604017755&rl=1
吖吖时是	7195939576	JjYrAbmb5	#一年级小朋友名叫朱穆朗玛峰#天啦，我都没想到，这一年级孩子不得了啦！反手就一个赞👍 L吖吖爆料的微博视频 ​​​	2020年09月10日 13:53	144	323	3284	https://weibo.com/7195939576/JjYrAbmb5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYrAbmb5?uid=7195939576&rl=1
