用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
唯愛AB哦	6163935097	Jcw9fblNH	#乘风破浪的查分现场#我还以为是乘风破浪的姐姐dbq希望各位的分数都高高高高高高高高高 ​​​	2020年07月23日 12:58			3	https://weibo.com/6163935097/Jcw9fblNH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw9fblNH?uid=6163935097&rl=1
唯愛AB哦	6163935097	Jcw8ryNnk	#乘风破浪的查分现场# 感谢姐姐们的祝福，希望大家查分惊喜 ​	2020年07月23日 12:56			1	https://weibo.com/6163935097/Jcw8ryNnk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw8ryNnk?uid=6163935097&rl=1
嘉良刘	1918608731	Jcw8a8Xfy	#乘风破浪的查分现场#得高分！！ ​	2020年07月23日 12:56	1		4	https://weibo.com/1918608731/Jcw8a8Xfy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw8a8Xfy?uid=1918608731&rl=1
wjl199409_199409	2694456881	Jcw7P93AR	#乘风破浪的查分现场# ​	2020年07月23日 12:55		评论		https://weibo.com/2694456881/Jcw7P93AR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw7P93AR?uid=2694456881&rl=1
RloveL_	5574651886	Jcw7Ee7gD	#乘风破浪的查分现场#哇哦会是怎么样呢～有些期待哦哈哈哈 ​	2020年07月23日 12:54		评论		https://weibo.com/5574651886/Jcw7Ee7gD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw7Ee7gD?uid=5574651886&rl=1
多吃饭会肥de	5709711942	Jcw7BACs7	#乘风破浪的查分现场# 我也查到了625阳光信用比上个月高了一分呢 ​	2020年07月23日 12:54			5	https://weibo.com/5709711942/Jcw7BACs7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw7BACs7?uid=5709711942&rl=1
法治四川	1897723622	Jcw7u828O	#乘风破浪的查分现场#！法姐祝愿小伙伴们都能被第一志愿录取！（图片来源网络） ​	2020年07月23日 12:54	36	9	118	https://weibo.com/1897723622/Jcw7u828O?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw7u828O?uid=1897723622&rl=1
如果巴黎不快乐0617	3170460971	Jcw7lyP01	#乘风破浪的查分现场#老天也不一定喜欢聪明的孩子 也有万分之一会宠幸到笨小孩 给我冲 哈哈哈哈哈 ​	2020年07月23日 12:54		1	1	https://weibo.com/3170460971/Jcw7lyP01?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw7lyP01?uid=3170460971&rl=1
亲亲墨舞	5375018208	Jcw79u768	#乘风破浪的查分现场#祝所有考生分数都比预估分数高！！！ ​	2020年07月23日 12:53		评论		https://weibo.com/5375018208/Jcw79u768?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw79u768?uid=5375018208&rl=1
淮安发布	3582010354	Jcw76e6fV	#乘风破浪的查分现场# 【愿你在这一刻喜极而泣！#高考查分表情大合集#】多年的努力终于有了成绩，在刷到分数的那一刻，你是怎样的表情？青春的万般磨砺，终于迎来了今天的成绩。这样激动人心的时刻，多年后将成为你永难忘怀的记忆。#12省份今天可查高考成绩#，愿你乘风破浪，未来的大门正在为你敞开！  ​  展开全文c	2020年07月23日 12:53	3	6	15	https://weibo.com/3582010354/Jcw76e6fV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw76e6fV?uid=3582010354&rl=1
心灵莲花处处开	6668221291	Jcw6Gg6BQ	#乘风破浪的查分现场#有俩兄弟长大了，到了谈婚论嫁的时候，但是父亲并不感到欣慰，因为家庭并不富裕，兄弟俩时常为一些小利益而发生口角，一旦到分家产那天，还真不知道会发生怎样的争执。有一天，父亲生病了，他对兄弟俩说：“其实这病我也不担心，我想自己能应付过去；但如果你们兄弟俩将来反目成 ​  展开全文c	2020年07月23日 12:52		评论		https://weibo.com/6668221291/Jcw6Gg6BQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw6Gg6BQ?uid=6668221291&rl=1
网易云音乐	1721030997	Jcw6F6oI8	#乘风破浪的查分现场#今天是高考出成绩的第一天。也许你还在等待，也许你已经查到了分数。无论如何这并不是人生最后的一张成绩单，它是结束也是开始。银河里每一颗星星都是璀璨独一无二，#银河赴约 (网易云音乐助力高考自制曲目)#无论何时都要相信闪闪发光的你。转发云音乐高考锦鲤在评论 ​  展开全文c	2020年07月23日 12:52	1209	239	3679	https://weibo.com/1721030997/Jcw6F6oI8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw6F6oI8?uid=1721030997&rl=1
叮当paba	6305406906	Jcw6klSBm	❤️🙌🏻非常感谢昨天躲躲爸又给我们发了好多🐱躲躲的视频和照片，聊躲躲的各种～～想起就很好玩，霸机小躲躲！嗯，养猫🐱原来还可以戒网瘾～哈哈哈😹😹😹～～#我要上热门##银点##乘风破浪的查分现场# 2昆明·叮当爸爸的猫舍 ​	2020年07月23日 12:51	1		1	https://weibo.com/6305406906/Jcw6klSBm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw6klSBm?uid=6305406906&rl=1
橙熟的逗比炮	6069222679	Jcw5lvJjC	#乘风破浪的查分现场#来了！吸一吸姐姐们的欧气，学神静静子携学霸敏敏子还有锦鲤超越祝高考查分的小伙伴一路勇往直前，欧气爆棚，银河赴约！O网页链接 ​	2020年07月23日 12:49		3	3	https://weibo.com/6069222679/Jcw5lvJjC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcw5lvJjC?uid=6069222679&rl=1
