原用户名	原内容	原发布时间	转发用户名	转发用户id	转发内容	点赞数	转发时间	转发来源
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	懒人篮球	6861911984	懒人篮球:太硬了！！！	赞[0]	2020-09-01 09:28:06	来自新版微博 weibo.com
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	狗窝里的猫12138	5191041622	狗窝里的猫12138:这JB真硬	赞[0]	2020-09-01 09:27:54	来自OnePlus 5T
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	迷雾下的双重曝光	7091886052	迷雾下的双重曝光:巴特勒真硬	赞[0]	2020-09-01 09:27:32	来自荣耀V10 我AI的快
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	night丶Komorebi	130016227	night丶Komorebi:希望jb进东决	赞[0]	2020-09-01 09:32:27	来自iPhone客户端
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	略略略-略略略略	333046888	略略略-略略略略:J&B这最后几分钟实在是太硬了！！！	赞[0]	2020-09-01 09:30:11	来自微博 weibo.com
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	连续多次拒绝陈静的男人	3967524463	连续多次拒绝陈静的男人:JB真硬，碉堡了	赞[1]	2020-09-01 09:30:05	来自HUAWEI P30
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	彩彩彩白	5295179134	彩彩彩白:从今年季后赛来看，巴特勒就是第四节唯一真神	赞[1]	2020-09-01 09:29:54	来自微博国际版
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	虎鹤双形7	5428677756	虎鹤双形7:巴特勒硬啊	赞[1]	2020-09-01 09:29:31	来自前置双摄vivo X9s
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	紫色的蝎子莱莱	2849278663	紫色的蝎子莱莱:巴特勒太硬了！！！	赞[0]	2020-09-01 09:29:14	来自微博搜索
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	贰零贰贰零贰贰贰	3863542406	贰零贰贰零贰贰贰:吉巴永远滴神！热火总冠军！	赞[0]	2020-09-01 09:28:32	来自iPhone XR
新浪NBA	:巴特勒砍下40分，热火击败雄鹿，大比分1-0领先！#热火战胜雄鹿##巴特勒40分# 	2020-09-01 09:27:04    	有些事我必须去做	1902447057	有些事我必须去做:不知道美国有没有蒸鹿尾儿，推荐莱利尝尝	赞[0]	2020-09-01 09:37:17	来自iPhone客户端
