用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
南海客人	1651430985	Jf4rFk7ix	#印度客机事故机场跑道存在安全隐患#阿三的就是这样的了。。。 ​	2020年08月09日 07:58		评论		https://weibo.com/1651430985/Jf4rFk7ix?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4rFk7ix?uid=1651430985&rl=1
痴情的屁屁	3834992472	Jf4rbbLLj	#印度客机事故机场跑道存在安全隐患# 事发的卡利卡特机场跑道为“桌面式跑道”，位于丘陵之上，两侧为约60米的山谷，安全区域长度为90米。民航专家表示：9年前就提醒该机场存在安全隐患。你如果不去解决问题，问题早晚会解决掉你的L军事圈的微博视频 ​	2020年08月09日 07:56		评论		https://weibo.com/3834992472/Jf4rbbLLj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4rbbLLj?uid=3834992472&rl=1
青春-眉山	5237053116	Jf4qW6vxw	#印度客机事故机场跑道存在安全隐患#6件坐飞机应该了解的“小事”，满满的干货！希望大家一定要注意出行安全！！ L咪咕头条资讯的微博视频 ​	2020年08月09日 07:56	1	1		https://weibo.com/5237053116/Jf4qW6vxw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4qW6vxw?uid=5237053116&rl=1
乌兰浩特政法	6579033207	Jf4q5bMlE	【#印度客机事故机场跑道存在安全隐患#】当地时间7日，印度航空载有191名乘客的客机，在卡利卡特国际机场降落时冲出跑道。事故造成18人死亡，飞机上几乎所有人都受伤。#印度坠毁客机黑匣子已找到#。印媒8日称，发生事故的机场跑道早在去年就被民航局警告，存在多种严重的安全隐患。另外，10年前就有官 ​  展开全文c	2020年08月09日 07:54	1	2	5	https://weibo.com/6579033207/Jf4q5bMlE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4q5bMlE?uid=6579033207&rl=1
燕赵生活圈	5993226223	Jf4pZg3tb	#印度客机事故机场跑道存在安全隐患#印度涉事机场“桌面式跑道”！民航专家表示9年前就提醒该机场存在安全隐患！  L东坡微健康的微博视频 ​	2020年08月09日 07:54		评论		https://weibo.com/5993226223/Jf4pZg3tb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4pZg3tb?uid=5993226223&rl=1
青春-眉山	5237053116	Jf4pXbY8W	#印度客机事故机场跑道存在安全隐患#2019年3月10日一辆波音737 max坠毁！更糟糕的是在2018年10月该款机型也曾坠毁！当时波音CEO曾强调该款飞机非常安全！ （cr：《电商》杂志社） L咪咕头条资讯的微博视频 ​​​	2020年08月09日 07:53		评论		https://weibo.com/5237053116/Jf4pXbY8W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4pXbY8W?uid=5237053116&rl=1
青春-眉山	5237053116	Jf4pQmZwu	印度涉事机场“桌面式跑道”！民航专家表示9年前就提醒该机场存在安全隐患！（动静新闻）  #印度客机事故机场跑道存在安全隐患# L辽宁共青团的微博视频 ​​​	2020年08月09日 07:53		评论		https://weibo.com/5237053116/Jf4pQmZwu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4pQmZwu?uid=5237053116&rl=1
火锅仙子·ZYL	6304681967	Jf4p9gKa4	#印度客机事故机场跑道存在安全隐患#绝了，有隐患还能投入使用，人命这么不值钱吗 ​	2020年08月09日 07:51		1		https://weibo.com/6304681967/Jf4p9gKa4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4p9gKa4?uid=6304681967&rl=1
唯幂丶时光	3955930971	Jf4o9sZqg	#印度客机事故机场跑道存在安全隐患#知道有安全隐患仍在使用，对生命不负责！ ​	2020年08月09日 07:49			1	https://weibo.com/3955930971/Jf4o9sZqg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4o9sZqg?uid=3955930971&rl=1
东坡微健康	3669004851	Jf4nNFjY6	印度涉事机场“桌面式跑道”！民航专家表示9年前就提醒该机场存在安全隐患！（动静新闻）  #印度客机事故机场跑道存在安全隐患# L东坡微健康的微博视频 ​	2020年08月09日 07:48		评论		https://weibo.com/3669004851/Jf4nNFjY6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4nNFjY6?uid=3669004851&rl=1
花样2046	1705513631	Jf4nv2rdD	#印度客机事故机场跑道存在安全隐患#真是屋漏偏逢连夜雨不止客机事故还有新冠… ​	2020年08月09日 07:47		评论		https://weibo.com/1705513631/Jf4nv2rdD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf4nv2rdD?uid=1705513631&rl=1
