用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
新桓结衣是我老婆	5621281459	JcYp8awfr	#洪水中3名武警合力托举胖小伙# 武警官兵都辛苦了，愿洪水早日退去 ​	2020年07月26日 12:54		评论		https://weibo.com/5621281459/JcYp8awfr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcYp8awfr?uid=5621281459&rl=1
湄洲日报	3189210427	JcYo5b7xl	【未婚妻突然出现，硬汉抗洪连长瞬间泪奔】“等水退之后就娶你！”准备17号领证，16号接到了奔赴抗洪一线的命令，连长苏阳没来得及给未婚妻皮佳雯打个电话就出发了。两人相识三年聚少离多，这次终于确定领证日期，皮佳雯特意从深圳来到1000公里外的部队驻地，可没想到的是，苏阳却奔赴了救援一线  ​  展开全文c	2020年07月26日 12:52	6	1	83	https://weibo.com/3189210427/JcYo5b7xl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcYo5b7xl?uid=3189210427&rl=1
我是没有一米五的倩倩啊	5874437408	JcYmmrkhz	#洪水中3名武警合力托举胖小伙#这个地方的水都涨得这么高了吗？要是还有没被救援的老人小孩的话那真的太危险了啊 ​	2020年07月26日 12:48			2	https://weibo.com/5874437408/JcYmmrkhz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcYmmrkhz?uid=5874437408&rl=1
爱看头条	1892327960	JcYhBzoI4	#洪水中3名武警合力托举胖小伙#【武警洪水中托举胖小伙说你要减肥啦 网友：有点可爱】“你这个老弟啊，要减肥啦！”近日，湖南岳阳，内涝积水淹到了脖子。3名武警救援时，两人托举，一人拉，才将一个胖小伙拽上救生艇。玩笑话的背后，是战士们的奋力营救！辛苦了，致敬人民子弟兵！ ​  展开全文c	2020年07月26日 12:36	1		3	https://weibo.com/1892327960/JcYhBzoI4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcYhBzoI4?uid=1892327960&rl=1
长沙小点点	3203930743	JcWPogJ3p	【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！辛苦了，橄榄绿L央视军事的微博视频 ​	2020年07月26日 08:54	1	1	11	https://weibo.com/3203930743/JcWPogJ3p?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcWPogJ3p?uid=3203930743&rl=1
鹰榫之翼	6454514109	JcSRzzrw3	【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！辛苦了，橄榄绿 #子弟兵在抗洪一线#（记者邓颖 寻树文 展灿 杨迅骞 何昌伟 麻荣毅）   ​  展开全文c	2020年07月25日 22:48		评论		https://weibo.com/6454514109/JcSRzzrw3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcSRzzrw3?uid=6454514109&rl=1
新浪湖南	2311694415	JcSlLel8y	#抗洪在行动#【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！（央视军事）L央视军事的微博视频 ​	2020年07月25日 21:30	1	1	18	https://weibo.com/2311694415/JcSlLel8y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcSlLel8y?uid=2311694415&rl=1
连池检察	5618016269	JcRX58J8v	#致敬中国军人#【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！辛苦了，橄榄绿 （央视军事）  L央视军事的微博视频 ​ 2五大连池市 ​	2020年07月25日 20:29	1	1	2	https://weibo.com/5618016269/JcRX58J8v?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcRX58J8v?uid=5618016269&rl=1
880山西交通广播	1906881261	JcRRjjivd	【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！（央视军事）L央视军事的微博视频 ​	2020年07月25日 20:15	3	评论		https://weibo.com/1906881261/JcRRjjivd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcRRjjivd?uid=1906881261&rl=1
胡子说海	2050309667	JcRMJ4Hha	#致敬中国军人#【#洪水中3名武警合力托举胖小伙#】“你这个老弟啊，要减肥啦！”湖南岳阳，内涝积水淹到了脖子，两人推，一人拉，3名武警合力才把一个胖小伙拽上救生艇。一句玩笑背后，是无数次的奋力托举！辛苦了，橄榄绿 （央视军事）  L央视军事的微博视频 ​	2020年07月25日 20:03	2	2	71	https://weibo.com/2050309667/JcRMJ4Hha?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcRMJ4Hha?uid=2050309667&rl=1
