用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
汽水给我喝一口	7032852303	Jcy7ufNxt	#岳云鹏手写高考成绩单#哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈计算器其实还挺好用的 ​	2020年07月23日 17:59		评论		https://weibo.com/7032852303/Jcy7ufNxt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy7ufNxt?uid=7032852303&rl=1
正向娱乐	2866515597	Jcy7qocqi	#岳云鹏手写高考成绩单#哈哈哈哈小岳岳太可爱了！！！自己手写高考成绩单 结果总分都算错了 哎呀 总分750数学被扣了51分怎么得出702的岳岳还是快来报考我们德云社大学王牌专业相声专业啊 分够保上日后还能出名！快去报考 ​	2020年07月23日 17:59	180	181	410	https://weibo.com/2866515597/Jcy7qocqi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy7qocqi?uid=2866515597&rl=1
Tu·空白	5737132583	Jcy707rZU	#岳云鹏手写高考成绩单# 哈哈哈哈哈岳岳每次的rs都能笑到我，庞各庄中学  ‘清北’大学毕业 ​	2020年07月23日 17:58		评论		https://weibo.com/5737132583/Jcy707rZU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy707rZU?uid=5737132583&rl=1
十条小鱼游啊游	6045097212	Jcy6V4YWY	#岳云鹏手写高考成绩单#我以为这个成绩单是他亲戚的，结果告诉我他算错了 ​	2020年07月23日 17:58			1	https://weibo.com/6045097212/Jcy6V4YWY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6V4YWY?uid=6045097212&rl=1
娱乐女孩	2281058473	Jcy6QCMno	#岳云鹏手写高考成绩单#岳云鹏晒手写高考成绩单，不过还是靠徒弟才把总分算对，难怪数学考最低 ​	2020年07月23日 17:58	7	14	11	https://weibo.com/2281058473/Jcy6QCMno?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6QCMno?uid=2281058473&rl=1
爱饭圈	2756814665	Jcy6O0EAa	#岳云鹏手写高考成绩单# 小岳岳和孙越的相声《你膨胀了》，岳云鹏排第五年终奖7万，孙越捧哏第三名才3600。气的孙越不干了L爱饭圈的微博视频 ​	2020年07月23日 17:58	125	125	319	https://weibo.com/2756814665/Jcy6O0EAa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6O0EAa?uid=2756814665&rl=1
综艺追不停	6456655039	Jcy6LkWco	岳云鹏#岳云鹏手写高考成绩单# 小岳岳，这边不建议您复查分数，不然您会哭的！我想问问“德云社大学”还要人吗，您看我行吗 ​	2020年07月23日 17:58	200	202	337	https://weibo.com/6456655039/Jcy6LkWco?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6LkWco?uid=6456655039&rl=1
娱乐星闻不N机	6090644783	Jcy6GEo5Q	#岳云鹏手写高考成绩单#我终于知道为什么小岳岳的数学只考了99分了！ ​	2020年07月23日 17:58		1	3	https://weibo.com/6090644783/Jcy6GEo5Q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6GEo5Q?uid=6090644783&rl=1
通拉嘎	1246095481	Jcy6Dqzzy	#岳云鹏手写高考成绩单# 2呼和浩特·通拉嘎牧场 ​	2020年07月23日 17:57		9	1	https://weibo.com/1246095481/Jcy6Dqzzy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6Dqzzy?uid=1246095481&rl=1
桃子汽水会冒泡	6141431292	Jcy6noMPH	#岳云鹏手写高考成绩单#岳云鹏河南话相声，越听越上头 L桃子汽水会冒泡的微博视频 ​	2020年07月23日 17:57	18	2	42	https://weibo.com/6141431292/Jcy6noMPH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy6noMPH?uid=6141431292&rl=1
饭圈大佬王小野	6079654935	Jcy656OYK	#岳云鹏手写高考成绩单#哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈德云社 真有你们的 ​	2020年07月23日 17:56	101	161	324	https://weibo.com/6079654935/Jcy656OYK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy656OYK?uid=6079654935&rl=1
山河之远阔	5635815208	Jcy60lT8x	#岳云鹏手写高考成绩单#哈哈哈哈哈我哥行啊 ​	2020年07月23日 17:56		评论		https://weibo.com/5635815208/Jcy60lT8x?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy60lT8x?uid=5635815208&rl=1
追星阿姨魏淑芬	2841651955	Jcy5Ilv4v	#岳云鹏手写高考成绩单# “岳龙刚”这个名字是怎么来的，听听岳云鹏讲述本名的由来！L小岳岳视频集的微博视频 ​	2020年07月23日 17:55			7	https://weibo.com/2841651955/Jcy5Ilv4v?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy5Ilv4v?uid=2841651955&rl=1
综艺大咖君	6485619223	Jcy5I2MGM	岳云鹏#岳云鹏手写高考成绩单# 不愧是德云之花，这分数上“德云大学”完全没问题，就是不知道徒弟和自己同小分不同总分的是什么心情 ​	2020年07月23日 17:55	201	205	341	https://weibo.com/6485619223/Jcy5I2MGM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy5I2MGM?uid=6485619223&rl=1
竹板上的相声	6183821438	Jcy5usbE2	#岳云鹏手写高考成绩单#小岳岳竟然收到雷佳音来自粉丝们的奇葩礼物，五年高考三年模拟？这些都是粉丝们的爱 L竹板上的相声的微博视频 ​	2020年07月23日 17:55			13	https://weibo.com/6183821438/Jcy5usbE2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy5usbE2?uid=6183821438&rl=1
是草莓巧克力	5538396561	Jcy5noSue	#岳云鹏手写高考成绩单#数学低是有原因的哈哈哈哈哈哈 ​	2020年07月23日 17:54		评论		https://weibo.com/5538396561/Jcy5noSue?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy5noSue?uid=5538396561&rl=1
可可乐天派	3748861035	Jcy5lz6dS	#岳云鹏手写高考成绩单#小岳岳真的太可爱了不过这里面的计算是啥个意思 ​	2020年07月23日 17:54		评论		https://weibo.com/3748861035/Jcy5lz6dS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcy5lz6dS?uid=3748861035&rl=1
