用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
Tiffany就是我	2440085024	JfKSuxwd1	#新冠疫苗可订购等传闻不实#这种事都敢造谣，完全没底限了。该严打不良微商了吧！。 ​	2020年08月13日 19:59		评论		https://weibo.com/2440085024/JfKSuxwd1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKSuxwd1?uid=2440085024&rl=1
天水检察	5411640999	JfKSlFxbN	#天检播报# 【武汉生物制品研究所：#新冠疫苗可订购等传闻不实#】武汉生物制品研究所有限责任公司13日在其官方网站发布《澄清公告 ：关于新冠灭活疫苗“接受订购”等不实传闻的回应》，提醒大家不要上当受骗。　　公告称关注到近期网上出现了关于新冠灭活疫苗可以“订购”、“朋友圈兜售”、“支付保 ​  展开全文c	2020年08月13日 19:59		23	10	https://weibo.com/5411640999/JfKSlFxbN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKSlFxbN?uid=5411640999&rl=1
a平安健康是每个人的希望	6664325012	JfKSkwU9o	#新冠疫苗可订购等传闻不实# 只是提醒造谣或兜售假疫苗不处理吗？ ​	2020年08月13日 19:59			2	https://weibo.com/6664325012/JfKSkwU9o?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKSkwU9o?uid=6664325012&rl=1
金融投资报	1878561790	JfKS42v3W	【武汉生物制品研究所：#新冠疫苗可订购等传闻不实#】武汉生物制品研究所有限责任公司13日在其官方网站发布《澄清公告 ：关于新冠灭活疫苗“接受订购”等不实传闻的回应》，提醒大家不要上当受骗。　　公告称关注到近期网上出现了关于新冠灭活疫苗可以“订购”、“朋友圈兜售”、“支付保证金采购申请 ​  展开全文c	2020年08月13日 19:58		评论		https://weibo.com/1878561790/JfKS42v3W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKS42v3W?uid=1878561790&rl=1
九歌逐月	7016756117	JfKRWlpM2	#新冠疫苗可订购等传闻不实#呃…… 胆子真大啊，连这个也敢造谣吗？ ​	2020年08月13日 19:58			1	https://weibo.com/7016756117/JfKRWlpM2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKRWlpM2?uid=7016756117&rl=1
宣城日报	3243177970	JfKRSc8F4	【武汉生物制品研究所：#新冠疫苗可订购等传闻不实#】武汉生物制品研究所有限责任公司13日在其官方网站发布《澄清公告 ：关于新冠灭活疫苗“接受订购”等不实传闻的回应》，提醒大家不要上当受骗。　　公告称关注到近期网上出现了关于新冠灭活疫苗可以“订购”、“朋友圈兜售”、“支付保证金采购申请 ​  展开全文c	2020年08月13日 19:58		评论		https://weibo.com/3243177970/JfKRSc8F4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKRSc8F4?uid=3243177970&rl=1
白水法院	3695637705	JfKRj4BmW	【武汉生物制品研究所：#新冠疫苗可订购等传闻不实#】武汉生物制品研究所有限责任公司13日在其官方网站发布《澄清公告 ：关于新冠灭活疫苗“接受订购”等不实传闻的回应》，提醒大家不要上当受骗。　　公告称关注到近期网上出现了关于新冠灭活疫苗可以“订购”、“朋友圈兜售”、“支付保证金采购申请 ​  展开全文c	2020年08月13日 19:56	5	3	8	https://weibo.com/3695637705/JfKRj4BmW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKRj4BmW?uid=3695637705&rl=1
长春校园	2002676497	JfKRdofIm	【#新冠疫苗可订购等传闻不实#】#新型冠状病毒# 武汉生物制品研究所有限责任公司13日在其官方网站发布《澄清公告 ：关于新冠灭活疫苗“接受订购”等不实传闻的回应》，提醒大家不要上当受骗。公告称关注到近期网上出现了关于新冠灭活疫苗可以“订购”、“朋友圈兜售”、“支付保证金采购申请”等不实 ​  展开全文c	2020年08月13日 19:56		评论		https://weibo.com/2002676497/JfKRdofIm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKRdofIm?uid=2002676497&rl=1
成都青白江	1844275747	JfKQGlTq4	【#新冠疫苗可订购等传闻不实#：还未上市】近期网上出现可以“订购”“朋友圈兜售”“支付保证金采购申请”新冠灭活疫苗的传闻，引发广泛关注。8月13日，武汉生物制品研究所发公告称，目前新冠灭活疫苗正在紧锣密鼓地开展国际临床试验（III期），疫苗产品尚未正式上市。请大家不要上当受骗，继续做好防 ​  展开全文c	2020年08月13日 19:55	13	4	3	https://weibo.com/1844275747/JfKQGlTq4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKQGlTq4?uid=1844275747&rl=1
娱圈三岁	2348439980	JfKQ9e2rV	#新冠疫苗可订购等传闻不实#好可怕，看准了商🐔开始干这种缺德事，所以我们都要清醒一点，不能上当，杜绝这种骗局。 ​	2020年08月13日 19:53		评论		https://weibo.com/2348439980/JfKQ9e2rV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfKQ9e2rV?uid=2348439980&rl=1
