用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
旻宝宝的宝宝肉	3443706774	JiqAEbcoB	#VMA#朴智旻 防弹少年团第一主舞朴智旻，阿梅利卡小甜心 •˶ɞ˶•一起来回顾一下传奇直拍吧•̀ɞ•́ 大名jimin推特词条讨论热度🔥到被判定为日常用词；全球史上唯一20世趋all kill艺人；南韩史上在声破天仅凭3首solo【最快】突破3亿流媒；南韩史上唯一solo曲首周同入美英加三国热百； ​  展开全文c	2020年08月31日 09:51	1		6	https://weibo.com/3443706774/JiqAEbcoB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiqAEbcoB?uid=3443706774&rl=1
旻宝宝的宝宝肉	3443706774	JiqAAf79B	#VMA##VMA#防弹少年团第一主舞朴智旻，阿梅利卡小甜心 •˶ɞ˶•一起来回顾一下传奇直拍吧•̀ɞ•́ 大名jimin推特词条讨论热度🔥到被判定为日常用词；全球史上唯一20世趋all kill艺人；南韩史上在声破天仅凭3首solo【最快】突破3亿流媒；南韩史上唯一solo曲首周同入美英加三国热百；ins个人tag ​  展开全文c	2020年08月31日 09:51			1	https://weibo.com/3443706774/JiqAAf79B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiqAAf79B?uid=3443706774&rl=1
而后ttt	5783241994	JiqyPe4uI	#VMA#啊啊啊啊啊防弹连获BEST POP BEST KOP BEST GROUP实力演绎组合的实力和新歌的影响力，啊啊啊啊啊啊好开心啊啊啊啊啊 ​  展开全文c	2020年08月31日 09:47			1	https://weibo.com/5783241994/JiqyPe4uI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiqyPe4uI?uid=5783241994&rl=1
恋妹屁	5127076357	Jiqvn0fZw	#VMA#恭喜防弹获奖🏆那就来看看断层人气TOP朴智旻吧防弹少年团第一出圈主舞&高音领唱盖洛普蝉联两年第一 品牌评价蝉联20个月第一 搜索指数断层 首切品切数到手软 卖气无敌的大韩旻国本土大TOP🔥在今年年初释出的mots7新专中，朴智旻的SOLO曲〈filter〉在同起跑线的s ​  展开全文c	2020年08月31日 09:38			10	https://weibo.com/5127076357/Jiqvn0fZw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiqvn0fZw?uid=5127076357&rl=1
忙内狙击手	5601901213	JiqtqqqzP	#VMA#早上好网友们，这个热搜是什么意思呢，是VMA播出了的意思，然后呢防弹少年团拿到了BEST KPOP BEST GROUP  BEST POP ​​​BEST choreography这几个奖，防弹少年团知道吧？又称BTS，BTS没人不知道吧？很牛的，不信你点开这个最新单曲的初舞台看一下，看一下不会死吧？对不起失态了，请抽出宝贵的时 ​  展开全文c	2020年08月31日 09:33		6	23	https://weibo.com/5601901213/JiqtqqqzP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiqtqqqzP?uid=5601901213&rl=1
唯五主义	7398736483	JiqsWgYbl	#VMA##朴智旻心动时分# 那就来看看断层人气TOP朴智旻吧防弹少年团第一出圈主舞&高音领唱盖洛普蝉联两年第一 品牌评价蝉联20个月第一 搜索指数断层 首切品切数到手软 卖气无敌的大韩旻国本土大TOP🔥在今年年初释出的mots7新专中，朴智旻的SOLO曲〈filter〉在同起跑线的s ​  展开全文c	2020年08月31日 09:32			5	https://weibo.com/7398736483/JiqsWgYbl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiqsWgYbl?uid=7398736483&rl=1
旻宝宝的宝宝肉	3443706774	Jiqsfq6XW	#VMA##VMA#那就来看看断层人气TOP朴智旻吧防弹少年团第一出圈主舞&高音领唱盖洛普蝉联两年第一 品牌评价蝉联20个月第一 搜索指数断层 首切品切数到手软 卖气无敌的大韩旻国本土大TOP🔥在今年年初释出的mots7新专中，朴智旻的SOLO曲〈filter〉在同起跑线的solo曲中断层 ​  展开全文c	2020年08月31日 09:30			4	https://weibo.com/3443706774/Jiqsfq6XW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiqsfq6XW?uid=3443706774&rl=1
怎么样有事吗	2723525053	Jiqlg2BG9	#VMA#恭喜防弹获奖 安利一下队内第一制作人唯一leadrapper 闵玧其闵玧其𝗦𝗨𝗚𝗔🦋Lead Rapper &第一Producer ✨ 2019盖洛普总榜第9⃣️✨2017~2018连续两年队内第二🔥油管𝟮𝟬支百万直拍𝗸𝗽𝗼𝗽男爱豆第四🏅两支𝟰𝟬𝟬万直拍🏅2018年作为唯一爱豆成为韩国版权协 ​  展开全文c	2020年08月31日 09:13		评论		https://weibo.com/2723525053/Jiqlg2BG9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiqlg2BG9?uid=2723525053&rl=1
MusicVibes	7046706280	Jiq8skXln	#vma颁奖典礼# 麦莉《Midnight Sky》首秀！逆光剪影呈现曼妙身姿，随后经由几个蒙太奇剪辑，画面切换成空中向下俯拍，黑红画面宛如一张复古彩胶唱片。麦莉整个人在红色的灯光下开始了演唱。随着演唱不断展开，地上的红光也逐渐扩大，进入副歌后，整个空间全部换成红色。歌曲进入第二遍唱段后，画面则切 ​  展开全文c	2020年08月31日 08:42	12	5	45	https://weibo.com/7046706280/Jiq8skXln?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jiq8skXln?uid=7046706280&rl=1
BTS_Never站	7191857042	Jhg1nkNRR	#防弹少年团星光灿烂# 🍑防弹少年团200823，MTV更新小包相关：Ahead of @BTS_twt's #VMA  performance on August 30th, they stopped by @mtvfreshout to discuss all-things @vmas and #Dynamite!! 😍✨搬运：蜜桃气泡微管：蜜桃气泡BTS_Never站转载请注明出处 ​  ​  展开全文c	2020年08月23日 17:06		1		https://weibo.com/7191857042/Jhg1nkNRR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jhg1nkNRR?uid=7191857042&rl=1
凫雁荡	6068391506	JfueDFODq	发不进超话。就自己记录一下。今天去了医院，然后在路上也在投票，现在想想要是，现在在医院的话可能会投的更多吧，毕竟现在是双倍时间。嗯，也很希望一定要拿下这个奖 在上千人的群里面，今天一天大概投了200多个号吧。毕竟医院排队确实排了很长时间，花了我大概将近两个多小时。没有都截屏#VMA##BTS ​  展开全文c	2020年08月12日 01:37		2	1	https://weibo.com/6068391506/JfueDFODq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfueDFODq?uid=6068391506&rl=1
