用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
刘茜茜的枕头公主	6048625539	JjEQD3Eal	#刘亦菲素颜#号外号外 9.11去电影院看我老婆和老公啦！！！刘亦菲我老婆 刘黑娃我老公 ​	2020年09月08日 11:59		3	9	https://weibo.com/6048625539/JjEQD3Eal?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQD3Eal?uid=6048625539&rl=1
娱乐扒圈圈圈	5867797477	JjEQz9PTd	#刘亦菲素颜#来看看刘亦菲生图合集天仙可不是随便叫叫而已～ ​	2020年09月08日 11:59	130	267	924	https://weibo.com/5867797477/JjEQz9PTd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQz9PTd?uid=5867797477&rl=1
一盅盅	2373647552	JjEQym4WN	前方高能⚠️⚠️⚠️⚠️⚠️⚠️，黑娃从军倒计时⏳⏳⏳⏳⏳⏳9月11日#迪士尼花木兰#挑战所有不可能[花木兰] L迪士尼电影的微博视频 ​​​#刘亦菲素颜# ​	2020年09月08日 11:59		1	4	https://weibo.com/2373647552/JjEQym4WN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQym4WN?uid=2373647552&rl=1
财品	6857342360	JjEQxsPoA	#刘亦菲素颜# 刘亦菲还没结婚 我感觉我还有机会 姑姑 你看我还有机会吗？@刘亦菲  ​	2020年09月08日 11:59		11	149	https://weibo.com/6857342360/JjEQxsPoA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQxsPoA?uid=6857342360&rl=1
CJ公主暗恋日记	5255494152	JjEQtyYFR	#刘亦菲素颜# ​	2020年09月08日 11:59		评论		https://weibo.com/5255494152/JjEQtyYFR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQtyYFR?uid=5255494152&rl=1
芒果--ccrystal	2528658150	JjEQtwM7W	#刘亦菲素颜#那就9.11电影院见吧[花木兰] ​	2020年09月08日 11:59			6	https://weibo.com/2528658150/JjEQtwM7W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQtwM7W?uid=2528658150&rl=1
染薇薇	1954026915	JjEQjhTaM	#刘亦菲素颜# @刘亦菲 刘女士素颜又不是什么新闻了，来看看周五9.11上映的«花木兰»吧！飒！开屏截到了，嘻嘻(♡˙︶˙♡) ​	2020年09月08日 11:59	1		57	https://weibo.com/1954026915/JjEQjhTaM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQjhTaM?uid=1954026915&rl=1
Miss蒋jiang	5195253049	JjEQinzdy	#刘亦菲素颜#敢在大荧幕素颜（已经很多次了）；敢参与婚礼素颜；敢聚会素颜；敢逛街素颜；敢微博发素颜；敢面对全球ins发素颜；敢毕业照素颜；敢别人浓妆她素颜；敢……没错！娱乐圈，胆子最大，无明星包袱的明星就是—演员刘亦菲刘亦菲花木兰中有的不但素颜还有泥浆，关注911 ​  展开全文c	2020年09月08日 11:58		1	15	https://weibo.com/5195253049/JjEQinzdy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQinzdy?uid=5195253049&rl=1
影视剧透社	3739754765	JjEQbwo7R	#刘亦菲素颜#刘亦菲这神仙颜值即使素颜也非常美。当初刘亦菲试镜花木兰一角时每套造型都质感十足。期待影片的上映。影视剧透社 L影视剧透社的微博视频 ​	2020年09月08日 11:58	621	683	2140	https://weibo.com/3739754765/JjEQbwo7R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQbwo7R?uid=3739754765&rl=1
墨迹kkk	5264867135	JjEQ6w5Ps	#刘亦菲素颜#绝了一天一个黑热搜，看不出来吗？是涂了黑粉做好造型和工作人员的搞怪合影，是她自己发的感谢一下工作人员微博好看的素颜自拍又不是没有。 ​	2020年09月08日 11:58			13	https://weibo.com/5264867135/JjEQ6w5Ps?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjEQ6w5Ps?uid=5264867135&rl=1
