用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
北京商报	1988645095	JjYuliUcg	#巴菲特近40亿押注科技股# 【真香！尝到苹果甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约 ​  展开全文c	2020年09月10日 13:59		评论		https://weibo.com/1988645095/JjYuliUcg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYuliUcg?uid=1988645095&rl=1
四川魏静	2248834985	JjYudBNWI	#巴菲特近40亿押注科技股# 【尝到#苹果# 甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿#美元# （约 ​  展开全文c	2020年09月10日 13:59		评论		https://weibo.com/2248834985/JjYudBNWI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYudBNWI?uid=2248834985&rl=1
房天下徐州	6433020724	JjYubxIfw	#巴菲特近40亿押注科技股#你会卖股票来投资吗？还是买房投资呢？ ​	2020年09月10日 13:59		评论		https://weibo.com/6433020724/JjYubxIfw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYubxIfw?uid=6433020724&rl=1
365-厦门大雨	1562273464	JjYubbJKC	#巴菲特近40亿押注科技股# 砸进去的是云计算服务公司之一的Snowflake。所以不说随便的科技股。云计算：A股很多这样的，业绩好的也就那么几个。 ​	2020年09月10日 13:59		5	13	https://weibo.com/1562273464/JjYubbJKC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYubbJKC?uid=1562273464&rl=1
清风一笑9816	2480498337	JjYu5yGsP	不惧科技股动荡，#巴菲特近40亿押注科技股#。 ​	2020年09月10日 13:59		10	2	https://weibo.com/2480498337/JjYu5yGsP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYu5yGsP?uid=2480498337&rl=1
郑州v往事	3217980992	JjYtS1AIr	#巴菲特近40亿押注科技股# 科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约合39亿元人民币）以上。#美股# ​	2020年09月10日 13:58		24	15	https://weibo.com/3217980992/JjYtS1AIr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYtS1AIr?uid=3217980992&rl=1
树洞	6656706675	JjYqoBCYz	#巴菲特近40亿押注科技股# 你炒股么？ ​	2020年09月10日 13:50	34	53	8047	https://weibo.com/6656706675/JjYqoBCYz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYqoBCYz?uid=6656706675&rl=1
媒介360	1693496950	JjYqmcDbj	【#巴菲特近40亿押注科技股#】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约合39亿元人民币）以上。LNBD视频的微博视频 ​	2020年09月10日 13:50		1	1	https://weibo.com/1693496950/JjYqmcDbj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYqmcDbj?uid=1693496950&rl=1
中国经营报	1650111241	JjYecoytE	#巴菲特近40亿押注科技股# 【真香！尝到苹果甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约 ​  展开全文c	2020年09月10日 13:20	1		3	https://weibo.com/1650111241/JjYecoytE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjYecoytE?uid=1650111241&rl=1
新浪证券	1642585887	JjY65acw1	#股市# #A股# #巴菲特近40亿押注科技股# 【真香！尝到苹果甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5 ​  展开全文c	2020年09月10日 13:00	6		7	https://weibo.com/1642585887/JjY65acw1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjY65acw1?uid=1642585887&rl=1
每日理财看点	5031600478	JjXBKDh1o	#巴菲特近40亿押注科技股# 【真香！尝到苹果甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约 ​  展开全文c	2020年09月10日 11:45	115	25	228	https://weibo.com/5031600478/JjXBKDh1o?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXBKDh1o?uid=5031600478&rl=1
师董会	5839539210	JjXBDCbWX	#巴菲特近40亿押注科技股# 【真香！尝到苹果甜头？“股神”巴菲特砸近40亿押注科技股】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在Snowflake上市时投资5.7亿美元（约 ​  展开全文c	2020年09月10日 11:45			1	https://weibo.com/5839539210/JjXBDCbWX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXBDCbWX?uid=5839539210&rl=1
36氪	1750070171	JjXxA6aMe	【Snowflake更新招股书，#巴菲特近40亿押注科技股#】科技领域里备受期待的上市公司，同时也是硅谷成长速度最快的云计算服务公司之一的Snowflake日前更新招股书，并公布发行区间。其发行价在75—85美元之间，计划发行2800万股，募集资金超20亿美元。招股书显示，巴菲特旗下的伯克希尔·哈撒韦公司计划在 ​  展开全文c	2020年09月10日 11:35	7	1	11	https://weibo.com/1750070171/JjXxA6aMe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXxA6aMe?uid=1750070171&rl=1
