用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
甜辞只宠颖	5733308911	JkHF5tGLp	#美国近55万名儿童确诊新冠肺炎# 才55w，特朗普可能不满意这个数据，幸福美利坚 ​	2020年09月15日 08:59		评论		https://weibo.com/5733308911/JkHF5tGLp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHF5tGLp?uid=5733308911&rl=1
吴安芝	1824816011	JkHF150p6	#美国近55万名儿童确诊新冠肺炎##美国大学疫情呈集中爆发态势# 青年和孩子新冠肺炎确诊人数越来越多…美国年轻一代未来健康堪忧啊！不知道川普除了大选还想过别的啥不？ ​	2020年09月15日 08:59		1	2	https://weibo.com/1824816011/JkHF150p6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHF150p6?uid=1824816011&rl=1
Amor蓝色妖姬	3547797954	JkHEZxVAG	焦点坊谈特朗普对美国民众到底撒没撒谎？纳瓦罗和CNN主播吵了起来。（央视新闻）#美国近55万名儿童确诊新冠肺炎##美国大学疫情呈集中爆发态势# LAmor蓝色妖姬的微博视频 ​	2020年09月15日 08:59			2	https://weibo.com/3547797954/JkHEZxVAG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEZxVAG?uid=3547797954&rl=1
法治承德	1365139517	JkHELFH3D	特朗普对美国民众到底撒没撒谎？纳瓦罗和CNN主播吵了起来。（央视新闻）#美国近55万名儿童确诊新冠肺炎# #美国大学疫情呈集中爆发态势#L辽宁共青团的微博视频 ​L辽宁共青团的微博视频 ​	2020年09月15日 08:59		评论		https://weibo.com/1365139517/JkHELFH3D?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHELFH3D?uid=1365139517&rl=1
钟宣1988	3855467893	JkHEJgKpK	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日18时，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周内儿 ​  展开全文c	2020年09月15日 08:59	1	评论		https://weibo.com/3855467893/JkHEJgKpK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEJgKpK?uid=3855467893&rl=1
初现·ing	1748303453	JkHECab4Y	#美国近55万名儿童确诊新冠肺炎#又是一个特朗普不喜欢听的假新闻！ ​	2020年09月15日 08:58		评论		https://weibo.com/1748303453/JkHECab4Y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHECab4Y?uid=1748303453&rl=1
没属性的焚	2720536934	JkHEv6St0	#美国近55万名儿童确诊新冠肺炎#他们这是在群体免疫吗？ ​	2020年09月15日 08:58		评论		https://weibo.com/2720536934/JkHEv6St0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEv6St0?uid=2720536934&rl=1
资阳政法	6141567131	JkHEr21CL	特朗普对美国民众到底撒没撒谎？纳瓦罗和CNN主播吵了起来。（央视新闻）#美国近55万名儿童确诊新冠肺炎##美国大学疫情呈集中爆发态势#L辽宁共青团的微博视频 ​	2020年09月15日 08:58		评论		https://weibo.com/6141567131/JkHEr21CL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEr21CL?uid=6141567131&rl=1
蜡笔小鑫咩	5421372197	JkHEinjhq	#美国近55万名儿童确诊新冠肺炎#美国的医疗系统真是厉害.感染这么多人还没有崩溃！55万小朋友美国能不能把人命看做人命 ​	2020年09月15日 08:57		评论		https://weibo.com/5421372197/JkHEinjhq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEinjhq?uid=5421372197&rl=1
红星新闻	6105713761	JkHEcc9yD	【美国最新研究：中国宣布疫情前 新冠病毒可能就已存在于洛杉矶】#美国大学疫情呈集中爆发态势# 据美国《洛杉矶时报》报道，对加州大学洛杉矶分校（UCLA）医院和诊所医疗记录的一项最新分析表明，新冠病毒可能早在2019年12月，也就是世卫组织获悉中国武汉出现病毒性肺炎病例前，就已存在于洛杉矶。 ​  展开全文c	2020年09月15日 08:57	5	8	35	https://weibo.com/6105713761/JkHEcc9yD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHEcc9yD?uid=6105713761&rl=1
正蓝旗政法	6509799287	JkHDX6S9T	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日18时，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周内儿 ​  展开全文c	2020年09月15日 08:57		评论		https://weibo.com/6509799287/JkHDX6S9T?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHDX6S9T?uid=6509799287&rl=1
抹茶麻薯酱	5320896140	JkHDSobFL	#美国近55万名儿童确诊新冠肺炎#建国啊，你这造的什么孽啊！！！！ ​	2020年09月15日 08:56		评论		https://weibo.com/5320896140/JkHDSobFL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHDSobFL?uid=5320896140&rl=1
襄阳国安	6089703369	JkHDG31IT	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日17时57分，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周 ​  展开全文c	2020年09月15日 08:56		评论		https://weibo.com/6089703369/JkHDG31IT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHDG31IT?uid=6089703369&rl=1
Tiffany就是我	2440085024	JkHDucFMX	#美国近55万名儿童确诊新冠肺炎# 几个月了，连新冠都控制不好，还成天制裁这个制裁那个。 ​	2020年09月15日 08:55		评论		https://weibo.com/2440085024/JkHDucFMX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHDucFMX?uid=2440085024&rl=1
Promiscuousyouth柏得溫	7327831534	JkHDik77K	#美国近55万名儿童确诊新冠肺炎#特朗普:我家門前有兩棵樹 壹棵是回天乏術 另壹棵也是回天乏術 ​	2020年09月15日 08:55		1	2	https://weibo.com/7327831534/JkHDik77K?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHDik77K?uid=7327831534&rl=1
鹤城公安	1919140215	JkHD1ggay	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日17时57分，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周 ​  展开全文c	2020年09月15日 08:54	9	7	9	https://weibo.com/1919140215/JkHD1ggay?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHD1ggay?uid=1919140215&rl=1
安徽反邪教	5964184998	JkHCMaZ1R	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日17时57分，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周 ​  展开全文c	2020年09月15日 08:54	61	62	56	https://weibo.com/5964184998/JkHCMaZ1R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCMaZ1R?uid=5964184998&rl=1
甘南检察	5644934300	JkHCAA1WN	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日18时，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周内儿 ​  展开全文c	2020年09月15日 08:53		评论		https://weibo.com/5644934300/JkHCAA1WN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCAA1WN?uid=5644934300&rl=1
Vivi欧尼·	3101264845	JkHCxop2H	#美国近55万名儿童确诊新冠肺炎#55万名儿童‼️‼️‼️‼️‼️特朗普在做什么事‼️‼️‼️这简直就是昏君  草菅人命‼️‼️‼️明明一开始可以控制的   非要这么作死  想死自己去死啊  祸害别人做什么‼️‼️‼️‼️‼️ 2亳州 ​	2020年09月15日 08:53		评论		https://weibo.com/3101264845/JkHCxop2H?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCxop2H?uid=3101264845&rl=1
名城早报	7334886612	JkHCvi84t	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日18时，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周内儿 ​  展开全文c	2020年09月15日 08:53		评论		https://weibo.com/7334886612/JkHCvi84t?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCvi84t?uid=7334886612&rl=1
影娱时尚蜀黍	5967298181	JkHCu6dQ8	#美国近55万名儿童确诊新冠肺炎#对数字无感了。。活着就好。美国的医疗系统真是厉害，感染这么多人还没有崩溃！ ​	2020年09月15日 08:53		评论		https://weibo.com/5967298181/JkHCu6dQ8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCu6dQ8?uid=5967298181&rl=1
钦州检察	2451789741	JkHCnmIjQ	【#美国新冠肺炎超654万例#】据美国约翰斯·霍普金斯大学统计数据，截至美东时间14日17时57分，美国新冠肺炎确诊病例达6545948例，死亡病例为194367例。过去24小时，美国新增确诊病例32459例，新增死亡病例349例。美媒报道，美国儿科学会和儿童医院协会数据显示，#美国近55万名儿童确诊新冠肺炎#，两周 ​  展开全文c	2020年09月15日 08:53		评论		https://weibo.com/2451789741/JkHCnmIjQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkHCnmIjQ?uid=2451789741&rl=1
