用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
广东共青团	1910695630	Jfx7Pl4RK	钱学森回国时说：“我将尽我所能，帮助中国人民建立一个幸福而有尊严的国度... ”#钱学森科技大学筹建中#@央视国家记忆 L广东共青团的微博视频 ​	2020年08月12日 08:58	87	16	987	https://weibo.com/1910695630/Jfx7Pl4RK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx7Pl4RK?uid=1910695630&rl=1
共青团南川区	2049507924	Jfx7NxvAz	钱学森回国时说：“我将尽我所能，帮助中国人民建立一个幸福而有尊严的国度”。直到生命终结，他都是这样做的！#钱学森科技大学筹建中# L辽宁共青团的微博视频 ​​​	2020年08月12日 08:58			2	https://weibo.com/2049507924/Jfx7NxvAz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx7NxvAz?uid=2049507924&rl=1
潇湘晨报	1655444627	Jfx5hrUzz	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。 ​	2020年08月12日 08:52	5	4	26	https://weibo.com/1655444627/Jfx5hrUzz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx5hrUzz?uid=1655444627&rl=1
淄博检察	5385579770	Jfx39q8ZZ	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。O网页链接 ​	2020年08月12日 08:47		6	1	https://weibo.com/5385579770/Jfx39q8ZZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx39q8ZZ?uid=5385579770&rl=1
隆昌警方	5873026843	Jfx27CH6s	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）『湖南省人民政府办公厅关于印发《湖南省推进湘赣边区 ​  展开全文c	2020年08月12日 08:44		2	1	https://weibo.com/5873026843/Jfx27CH6s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx27CH6s?uid=5873026843&rl=1
央广网	1683472727	Jfx1MBGY3	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。O网页链接 ​	2020年08月12日 08:44	5		11	https://weibo.com/1683472727/Jfx1MBGY3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfx1MBGY3?uid=1683472727&rl=1
青县司法	5186265158	JfwZrg1Cw	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。O网页链接 ​	2020年08月12日 08:38		1		https://weibo.com/5186265158/JfwZrg1Cw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfwZrg1Cw?uid=5186265158&rl=1
金鹰955电台	1740557654	JfwY0f1sF	【浏阳将新建一所大学 #钱学森科技大学筹建中#(暂命名）】日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。 ​​​	2020年08月12日 08:34	1		3	https://weibo.com/1740557654/JfwY0f1sF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfwY0f1sF?uid=1740557654&rl=1
正义南康	2414369130	JfwW1lIv4	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。（人民日报）O网页链接 ​ ​​​	2020年08月12日 08:29	6	23	22	https://weibo.com/2414369130/JfwW1lIv4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfwW1lIv4?uid=2414369130&rl=1
三联生活周刊	1191965271	JfwTGzgdh	【#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。 ​	2020年08月12日 08:24	42	161	655	https://weibo.com/1191965271/JfwTGzgdh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfwTGzgdh?uid=1191965271&rl=1
老板联播	5994003317	Jfwlz7zPu	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。 ​	2020年08月12日 07:00	1	6	29	https://weibo.com/5994003317/Jfwlz7zPu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfwlz7zPu?uid=5994003317&rl=1
头条校园	2306405891	Jftns0EtG	#校园微盘点#【今日校园大事件】1、#河南科技大学回应男女混住#：是对学生住宿进行书院制改革；2、后浪来了！#南航00后学生自制火箭成功发射#；3、#湛江学霸中考六科满分#；4、湖南官宣！#钱学森科技大学筹建中#。详戳↓  ​​​ 今日校园大事件 ​	2020年08月11日 23:26		3	7	https://weibo.com/2306405891/Jftns0EtG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jftns0EtG?uid=2306405891&rl=1
广州铁路	1923237421	JfsVh4MW0	#广铁分享# 【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。@人民日报 ​	2020年08月11日 22:17	1		4	https://weibo.com/1923237421/JfsVh4MW0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsVh4MW0?uid=1923237421&rl=1
徽州反邪教	5384801243	JfsRC7pvd	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。(人民日报)O网页链接 ​​​  ​  展开全文c	2020年08月11日 22:08		评论		https://weibo.com/5384801243/JfsRC7pvd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsRC7pvd?uid=5384801243&rl=1
头条校园	2306405891	JfsMSEBKC	【湖南官宣！#钱学森科技大学筹建中# (暂命名）】日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，文件内提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学# (暂命名）。对此，你怎么看？ ​	2020年08月11日 21:56	3	7	7	https://weibo.com/2306405891/JfsMSEBKC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsMSEBKC?uid=2306405891&rl=1
东方网	1918021250	JfsLJvbUz	【官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。（湖南省人民政府）O网页链接 ​	2020年08月11日 21:53	1	1	5	https://weibo.com/1918021250/JfsLJvbUz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsLJvbUz?uid=1918021250&rl=1
21世纪经济报道	1651428902	JfsJIdZls	#钱学森科技大学筹建中#【官宣！#钱学森科技大学要来了#】钱学森科技大学正在湖南浏阳筹建中。湖南省人民政府网站近日发布的《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》提出，促进教育均衡发展。支持区域内高等教育发展，推进在浏阳市筹建钱学森科技大学(暂命名)>>> ​  展开全文c	2020年08月11日 21:48	3	22	71	https://weibo.com/1651428902/JfsJIdZls?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsJIdZls?uid=1651428902&rl=1
青春上海	1964619957	JfsJkfFBd	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。O网页链接 ​​​	2020年08月11日 21:47			1	https://weibo.com/1964619957/JfsJkfFBd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsJkfFBd?uid=1964619957&rl=1
江西日报	1991123083	JfsED8QuP	【湖南官宣！#钱学森科技大学筹建中#(暂命名）】据@湖南日报 ，日前，湖南省人民政府官方网站发布了《湖南省推进湘赣边区域合作示范区建设三年行动计划（2020—2022年）》，提出支持区域内高等教育发展，推进在浏阳市筹建#钱学森科技大学#(暂命名）。O网页链接 ​	2020年08月11日 21:36	2	3	9	https://weibo.com/1991123083/JfsED8QuP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfsED8QuP?uid=1991123083&rl=1
