用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
山东长安网	6115513885	Jdsi1ueQb	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:59	27	6	5	https://weibo.com/6115513885/Jdsi1ueQb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsi1ueQb?uid=6115513885&rl=1
尊而光律师事务所	2799521092	JdshY10gq	#江苏最大走私象牙案宣判#对待走私珍稀动物零容忍！罚款、坐牢，一个也跑不了 ​	2020年07月29日 16:59			1	https://weibo.com/2799521092/JdshY10gq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdshY10gq?uid=2799521092&rl=1
游仙公安	1920901005	JdshOu7CQ	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:59		评论		https://weibo.com/1920901005/JdshOu7CQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdshOu7CQ?uid=1920901005&rl=1
深圳网警	1977889537	JdshKpijF	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:59	1	4	7	https://weibo.com/1977889537/JdshKpijF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdshKpijF?uid=1977889537&rl=1
陕视新闻	3229962754	JdshuoyDo	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:58	1		1	https://weibo.com/3229962754/JdshuoyDo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdshuoyDo?uid=3229962754&rl=1
伊金霍洛发布	2368949805	JdshqfkLd	【没有买卖就没有杀害！今天，你愿为它们转发吗？】#江苏最大走私象牙案宣判#你知道吗？因人类对象牙的欲望，大象的半张脸被残忍砍掉…只因有人要用象牙做装饰，甚至只是做一副筷子，许多大象便遭偷猎者残忍杀害。2018年1月1日起，我国已全面禁止象牙贸易。拒绝象牙制品，不成为伤害它们的帮凶！支持请 ​  展开全文c	2020年07月29日 16:58			1	https://weibo.com/2368949805/JdshqfkLd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdshqfkLd?uid=2368949805&rl=1
黄石网警巡查执法	3729531417	Jdshlg8ZU	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:58		评论		https://weibo.com/3729531417/Jdshlg8ZU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdshlg8ZU?uid=3729531417&rl=1
CaicaiLumin	1781989413	Jdshf2NRp	#江苏最大走私象牙案宣判# 象牙就只有大象需要，没有买卖就没有伤害！真的太残忍了！这种走私行为支持严惩！！！ ​	2020年07月29日 16:57		评论		https://weibo.com/1781989413/Jdshf2NRp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdshf2NRp?uid=1781989413&rl=1
新林区检察院	5675021243	Jdsh0jvGe	【依法严惩！#江苏最大走私象牙案宣判# 】 L中国长安网的微博视频 ​	2020年07月29日 16:57		评论		https://weibo.com/5675021243/Jdsh0jvGe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsh0jvGe?uid=5675021243&rl=1
海南乐东政法	6485475535	JdsgSCpy1	【依法严惩！#江苏最大走私象牙案宣判# 】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人财产50万元。安哥 ​  展开全文c	2020年07月29日 16:56	2	评论		https://weibo.com/6485475535/JdsgSCpy1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsgSCpy1?uid=6485475535&rl=1
韩城检察	5375603707	JdsgCDTLu	【依法严惩！#江苏最大走私象牙案宣判# 】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人财产50万元。安哥 ​  展开全文c	2020年07月29日 16:56	5	11	6	https://weibo.com/5375603707/JdsgCDTLu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsgCDTLu?uid=5375603707&rl=1
HERMES的小窝	1415676655	JdsgmkvMl	#江苏最大走私象牙案宣判#【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十 ​  展开全文c	2020年07月29日 16:55		评论		https://weibo.com/1415676655/JdsgmkvMl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsgmkvMl?uid=1415676655&rl=1
Ins网拍负责人诺诺	5887710561	JdsgcDHdJ	ins试穿网拍平台ins试穿网拍平台“人心都是慢慢打开的  建立在足够多的陪伴和信任上  但人心也是一瞬间关闭的  有过任何一次失望  就再也不会如开始那样无条件信任了” ​​​​#大学生兼职##招网拍模特##网拍模特兼职##网拍模特##网拍兼职##唯一的好男人是许子言# ​  展开全文c	2020年07月29日 16:55		1	2	https://weibo.com/5887710561/JdsgcDHdJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsgcDHdJ?uid=5887710561&rl=1
中国长安网	5617030362	Jdsg8r9Ii	【依法严惩！#江苏最大走私象牙案宣判# 】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人财产50万元。安哥 ​  展开全文c	2020年07月29日 16:55	144	69	161	https://weibo.com/5617030362/Jdsg8r9Ii?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsg8r9Ii?uid=5617030362&rl=1
长春共青团	2648076881	Jdsg3pMe4	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:54		评论		https://weibo.com/2648076881/Jdsg3pMe4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsg3pMe4?uid=2648076881&rl=1
济南市天桥区人民检察	5539558550	Jdsg0wP76	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:54	6	18	8	https://weibo.com/5539558550/Jdsg0wP76?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsg0wP76?uid=5539558550&rl=1
汉源公安	2038353515	JdsfZiHaQ	【没有买卖就没有杀害！今天，你愿为它们转发吗？】因人类对象牙的欲望，大象的半张脸被残忍砍掉…只因有人要用象牙做装饰，甚至只是做一副筷子，许多大象便遭偷猎者残忍杀害L央视新闻的秒拍视频 ​#江苏最大走私象牙案宣判# ​	2020年07月29日 16:54		5	6	https://weibo.com/2038353515/JdsfZiHaQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsfZiHaQ?uid=2038353515&rl=1
斗-鸿	5225882117	JdsfonAOj	#江苏最大走私象牙案宣判#需要象牙的只有大象🐘 ，其实我很想知道这些象牙的最终用途是什么  谁用象牙制品 把谁牙都敲掉 毕竟没有买卖就没有杀害 ​	2020年07月29日 16:53			1	https://weibo.com/5225882117/JdsfonAOj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsfonAOj?uid=5225882117&rl=1
微吉州	6642214683	Jdsfhh1JN	#江苏最大走私象牙案宣判#【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十 ​  展开全文c	2020年07月29日 16:52		评论		https://weibo.com/6642214683/Jdsfhh1JN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsfhh1JN?uid=6642214683&rl=1
泉州公安	1652889677	JdsfeDvyR	【没有买卖就没有杀害！今天，你愿为它们转发吗？】因人类对象牙的欲望，大象的半张脸被残忍砍掉…只因有人要用象牙做装饰，甚至只是做一副筷子，许多大象便遭偷猎者残忍杀害L央视新闻的秒拍视频 ​#江苏最大走私象牙案宣判# ​	2020年07月29日 16:52	5	1	10	https://weibo.com/1652889677/JdsfeDvyR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsfeDvyR?uid=1652889677&rl=1
Tiffany就是我	2440085024	Jdsf2dXnL	#江苏最大走私象牙案宣判# 像这种走私，真的太残忍了，支持严惩。每次看到大象被杀害，莫名揪心。 ​	2020年07月29日 16:52			3	https://weibo.com/2440085024/Jdsf2dXnL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsf2dXnL?uid=2440085024&rl=1
界首检察	5496837587	JdseYqHvj	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:52	6		7	https://weibo.com/5496837587/JdseYqHvj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdseYqHvj?uid=5496837587&rl=1
娄底网警巡查执法	5923807436	JdseHf7IG	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:51	1	评论		https://weibo.com/5923807436/JdseHf7IG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdseHf7IG?uid=5923807436&rl=1
宁海检察	3488874287	Jdsezz7UE	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:51		5	2	https://weibo.com/3488874287/Jdsezz7UE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsezz7UE?uid=3488874287&rl=1
双桦检察	5705310235	JdseqrMpK	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】来源：L扬子晚报的微博视频 ​​​	2020年07月29日 16:50	4	31	22	https://weibo.com/5705310235/JdseqrMpK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdseqrMpK?uid=5705310235&rl=1
Mame海	7484495715	Jdsehg1Qg	#江苏最大走私象牙案宣判#没有买卖就没有伤害 ​	2020年07月29日 16:50		评论		https://weibo.com/7484495715/Jdsehg1Qg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsehg1Qg?uid=7484495715&rl=1
阿伦故事--阿伦	1289612963	JdsdXbA9X	【改名预期催生券商龙头新贵哈高科！另一改名预期股可期】猪肉板块指数扶摇直上，猪肉涨价已经又是一轮！除了板块中市盈率很低，没有怎么上涨的上海梅林之外！有一只原来服装龙头，现在将变身养猪大户的相关概念股，... #江苏最大走私象牙案宣判##中国股神阿伦# (分享自 @爱股票APP)   ​  展开全文c	2020年07月29日 16:49		5		https://weibo.com/1289612963/JdsdXbA9X?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsdXbA9X?uid=1289612963&rl=1
陕西都市快报	1915671961	JdsdU9SIp	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:49	2		1	https://weibo.com/1915671961/JdsdU9SIp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsdU9SIp?uid=1915671961&rl=1
姓張的佐伊	6320686192	JdsdJyIML	#江苏最大走私象牙案宣判#判的太轻了，应该死刑或者无期！ ​	2020年07月29日 16:49			1	https://weibo.com/6320686192/JdsdJyIML?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsdJyIML?uid=6320686192&rl=1
牡丹江检察	5572895687	JdsdxbmRq	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:48	1	5	2	https://weibo.com/5572895687/JdsdxbmRq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsdxbmRq?uid=5572895687&rl=1
昆明市官渡区法院	3750668967	Jdsdn6oyh	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:48		4	1	https://weibo.com/3750668967/Jdsdn6oyh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsdn6oyh?uid=3750668967&rl=1
颍泉检察	5558781993	JdscRs4bq	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:47		评论		https://weibo.com/5558781993/JdscRs4bq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdscRs4bq?uid=5558781993&rl=1
YuuuuuuuuuuuuHC	3603601723	JdscNm6rW	#肖战偷象牙##江苏最大走私象牙案宣判# ​	2020年07月29日 16:46		评论		https://weibo.com/3603601723/JdscNm6rW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdscNm6rW?uid=3603601723&rl=1
花白棉	6037371864	JdscMbhxx	#江苏最大走私象牙案宣判##动物奇趣# 人类就是这么自私，喜欢什么都想拥有，想拿走，天道轮回，终究是要还的。 L花白棉的微博视频 ​	2020年07月29日 16:46	2	5	51	https://weibo.com/6037371864/JdscMbhxx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdscMbhxx?uid=6037371864&rl=1
MANMAN-漫漫-mm	6246551295	Jdscihg56	#江苏最大走私象牙案宣判#还是判太轻。应该买卖双方都判刑，谢谢 ​	2020年07月29日 16:45		评论		https://weibo.com/6246551295/Jdscihg56?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdscihg56?uid=6246551295&rl=1
正观冬呱视频	6140533125	Jdsc6uazP	【#江苏最大走私象牙案宣判#没有买卖就没有伤害！一起#守护亚洲象#】亚洲象是国家一级保护动物，中国只有不到300头。据动物学家统计，目前地球上已知的动物大约有150万种，但因人类造成的影响，物种灭绝速度比自然灭绝加快了数百倍！保护它们，也是保护我们共同的家园！L冬呱视频的酷燃视频 ​	2020年07月29日 16:45	3		12	https://weibo.com/6140533125/Jdsc6uazP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsc6uazP?uid=6140533125&rl=1
嗷呜mer09	6877545646	JdsbZ5Zz8	#江苏最大走私象牙案宣判#没有买卖就没有伤害，人类有自己的牙，要大象的干嘛想想要是有人把你牙掰下去你啥感受 ​	2020年07月29日 16:44		评论		https://weibo.com/6877545646/JdsbZ5Zz8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsbZ5Zz8?uid=6877545646&rl=1
黄胜友	1214199295	JdsbSyD6u	#江苏最大走私象牙案宣判#前些天还抓住一个倒卖老虎的案子审判了吗？对于倒卖珍稀动物的罪犯，零容忍！地球也是野生动物的家园。 ​	2020年07月29日 16:44		1	2	https://weibo.com/1214199295/JdsbSyD6u?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsbSyD6u?uid=1214199295&rl=1
宁波检察	2588125620	JdsbLcEkb	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:44		7	8	https://weibo.com/2588125620/JdsbLcEkb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsbLcEkb?uid=2588125620&rl=1
唯啵不可	7201132433	Jdsbun5VP	#江苏最大走私象牙案宣判#明知故犯，走私贩卖这么多象牙，无期徒刑都不为过 ​	2020年07月29日 16:43			1	https://weibo.com/7201132433/Jdsbun5VP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsbun5VP?uid=7201132433&rl=1
马鞍山反邪教	6253020665	Jdsbm7Tjc	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:43			3	https://weibo.com/6253020665/Jdsbm7Tjc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsbm7Tjc?uid=6253020665&rl=1
三都检察	5639572273	Jdsb95C5P	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:42		5	2	https://weibo.com/5639572273/Jdsb95C5P?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsb95C5P?uid=5639572273&rl=1
乌兰浩特政法	6579033207	Jdsb5xKRV	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:42	5	4	7	https://weibo.com/6579033207/Jdsb5xKRV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsb5xKRV?uid=6579033207&rl=1
哈尔滨政法	7340786255	JdsaZoO4B	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:42	1	评论		https://weibo.com/7340786255/JdsaZoO4B?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsaZoO4B?uid=7340786255&rl=1
汉中市检察院	3939417761	JdsaVetxL	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:42	1	6	3	https://weibo.com/3939417761/JdsaVetxL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsaVetxL?uid=3939417761&rl=1
摘星给你咯	5637739658	JdsaQbZgb	#江苏最大走私象牙案宣判#支持严惩 没有买卖就没有伤害 这种走私 都太残忍 ​	2020年07月29日 16:42			3	https://weibo.com/5637739658/JdsaQbZgb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsaQbZgb?uid=5637739658&rl=1
山西共青团	2489596935	JdsaPzfny	#江苏最大走私象牙案宣判# 因为人类对象牙的追捧，它的半张脸被砍掉，痛苦死去；为满足人类的乘骑、观赏，它在恐吓、饥渴中训练出不符合天性的“技能”，尖钩扎进皮肉，稍不服从就遭棍棒猛打…转发承诺，拒绝象牙制品，不看动物表演，不成为伤害他们的帮凶！ ​	2020年07月29日 16:42	641	257	2666	https://weibo.com/2489596935/JdsaPzfny?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsaPzfny?uid=2489596935&rl=1
手相面相易师傅	6208694832	JdsaFi9PJ	万物有灵，请爱护野生动物。网友投稿，一只大象看到地上有垃圾，竭力把垃圾丢进垃圾桶！好可爱啊！！！#江苏最大走私象牙案宣判# ​​​	2020年07月29日 16:41	61	28	772	https://weibo.com/6208694832/JdsaFi9PJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsaFi9PJ?uid=6208694832&rl=1
滁州文化旅游	3834088823	JdsavaXjb	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:41			2	https://weibo.com/3834088823/JdsavaXjb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsavaXjb?uid=3834088823&rl=1
四川魏静	2248834985	Jdsat6Vh1	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个 ​  展开全文c	2020年07月29日 16:41		1	4	https://weibo.com/2248834985/Jdsat6Vh1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsat6Vh1?uid=2248834985&rl=1
忠婊	3221125641	JdsarEdSr	#江苏最大走私象牙案宣判#没有买卖就没有伤害象牙很多都是装饰品不看象牙不行么？ ​	2020年07月29日 16:41		评论		https://weibo.com/3221125641/JdsarEdSr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JdsarEdSr?uid=3221125641&rl=1
天眼新闻	7030322196	Jdsam2y2H	【判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元】7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人 ​  展开全文c	2020年07月29日 16:40		评论		https://weibo.com/7030322196/Jdsam2y2H?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jdsam2y2H?uid=7030322196&rl=1
稻米温润清香	7250613712	Jds7GyREi	#江苏最大走私象牙案宣判#人类总喜欢用动物的器官和皮毛来装逼 ​	2020年07月29日 16:34			2	https://weibo.com/7250613712/Jds7GyREi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jds7GyREi?uid=7250613712&rl=1
雅江县警方	6083317665	Jds7BfSK8	判刑11年半！#江苏最大走私象牙案宣判#，案值超2000万元，7月28日，南京环境资源法庭在常州中院公开开庭审理一起特大走私象牙案件，涉案走私象牙重达560余千克，案值2347万元。这成为江苏目前为止数量最多、涉案价值最大的一起走私象牙案件。被告人戴某被当庭判处有期徒刑十一年六个月，并处没收个人财 ​  展开全文c	2020年07月29日 16:34		评论		https://weibo.com/6083317665/Jds7BfSK8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jds7BfSK8?uid=6083317665&rl=1
我的啵啵是男神	5692673146	Jds7Alz0m	#江苏最大走私象牙案宣判# 太残忍了，没有买卖就没有伤害 ​	2020年07月29日 16:34			2	https://weibo.com/5692673146/Jds7Alz0m?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jds7Alz0m?uid=5692673146&rl=1
陇南成县抛沙司法所	2813607252	Jds7us0pP	【今天，你愿为“人类的朋友”转发这条微博吗】半张脸被砍掉，痛苦死去，只因人类想要它的牙；被禁锢、刺打，在恐吓、饥渴中训练出不符合天性的“技能”，它用一生伤痛换来人类片刻欢愉……#救救大象#！拒绝象牙制品，不骑大象，不看动物表演，不成为伤害他们的帮凶！转发承诺！ ​  展开全文c	2020年07月29日 16:33	4	1	7	https://weibo.com/2813607252/Jds7us0pP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jds7us0pP?uid=2813607252&rl=1
