用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
时间视频	6250824982	JgEERnTqT	【#官方通报蚌埠一轿车撞入公交站台#：调遮阳板时失控 有2人在ICU抢救】8月19日上午8时许，安徽蚌埠。一名司机驾驶小型轿车沿胜利路由西向东行驶至蚌埠六中门前公交站台，其用右手调整车辆遮阳板时车辆失控，撞入公交站台等候区，致5人受伤，其中2人在蚌埠三院ICU抢救，目前生命体征平稳。其他3人无生 ​  展开全文c	2020年08月19日 17:59	6	7	25	https://weibo.com/6250824982/JgEERnTqT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEERnTqT?uid=6250824982&rl=1
历城检察	5559711500	JgEEyaskr	【开车时调整遮光板！#司机驾车撞入公交站致5人受伤#】8月19日上午，安徽蚌埠。一名司机驾驶小型轿车撞入公交站台等候区，致多人受伤。监控视频显示，该司机在驾驶过程中调整遮阳板，随后冲入公交站台。目前受伤人员正在医院救治中，事件正在进一步调查。L红星视频的微博视频 ​ ​​​	2020年08月19日 17:59		评论		https://weibo.com/5559711500/JgEEyaskr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEEyaskr?uid=5559711500&rl=1
lol小彩笔	3710575147	JgEE44iNh	#司机驾车撞入公交站致5人受伤#每次我大蚌埠上热搜都不是什么好事 ​	2020年08月19日 17:57		评论		https://weibo.com/3710575147/JgEE44iNh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEE44iNh?uid=3710575147&rl=1
九江-九聚网	1969840193	JgECY25Ft	【安徽一#司机驾车撞入公交站致5人受伤#，监控显示曾抬手调遮阳板】 8月19日，安徽蚌埠，一女子驾车冲入公交站台，撞倒乘客。监控显示，女子在行驶途中曾抬起右手调整遮阳板，随后发生事故。据@潇湘晨报 ，事故造成5人受伤，2名伤者被送至ICU抢救，生命体征平稳，其他3人已住院治疗。 ​  展开全文c	2020年08月19日 17:55			1	https://weibo.com/1969840193/JgECY25Ft?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgECY25Ft?uid=1969840193&rl=1
德州中院	3628354521	JgECDCx6Z	#小德快报# 【#司机驾车撞入公交站致5人受伤#：有2人在ICU抢救 调遮阳板时失控】8月19日上午8时许，安徽蚌埠，一辆轿车冲进公交站台，导致数人受伤。蚌埠警方通报称，驾驶员祖某用右手调整车辆遮阳板时车辆失控，撞入蚌埠六中门前公交站台，致站台等侯区5人受伤，车辆受损。伤者中2人在蚌埠三院ICU抢救 ​  展开全文c	2020年08月19日 17:54	1	4	4	https://weibo.com/3628354521/JgECDCx6Z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgECDCx6Z?uid=3628354521&rl=1
广西反邪教	5885640466	JgECrjyjJ	#司机驾车撞入公交站致5人受伤#【调遮阳板致车辆失控公交站台连撞5人 肇事者所属单位：上班途中出事】#调遮阳板撞进站台致5人受伤# 8月19日中午，据安徽省蚌埠市交警支队官方微博通报，19日早上8时9分许，驾驶员祖某驾驶一辆皖C牌照的小型轿车沿胜利路由西向东行驶至蚌埠六中门前路段，其用右手调整车 ​  展开全文c	2020年08月19日 17:53	4	4	4	https://weibo.com/5885640466/JgECrjyjJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgECrjyjJ?uid=5885640466&rl=1
寻乌发布	3882593506	JgECjfkYz	【安徽一#司机驾车撞入公交站致5人受伤#，监控显示曾抬手调遮阳板】 8月19日，安徽蚌埠，一女子驾车冲入公交站台，撞倒乘客。监控显示，女子在行驶途中曾抬起右手调整遮阳板，随后发生事故。据潇湘晨报，事故造成5人受伤，2名伤者被送至ICU抢救，生命体征平稳，其他3人已住院治疗。@一手Video  ​  展开全文c	2020年08月19日 17:53		评论		https://weibo.com/3882593506/JgECjfkYz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgECjfkYz?uid=3882593506&rl=1
黄龙检察	3540153945	JgEBMts0i	#司机驾车撞入公交站致5人受伤#【调遮阳板致车辆失控公交站台连撞5人 肇事者所属单位：上班途中出事】#调遮阳板撞进站台致5人受伤#  8月19日中午，据安徽省蚌埠市交警支队官方微博通报，19日早上8时9分许，驾驶员祖某驾驶一辆皖C牌照的小型轿车沿胜利路由西向东行驶至蚌埠六中门前路段，其用右手调整车 ​  展开全文c	2020年08月19日 17:52		5	2	https://weibo.com/3540153945/JgEBMts0i?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEBMts0i?uid=3540153945&rl=1
周至检察	5159980918	JgEzWnJxx	#周检播报# 【开车时调整遮光板！#司机驾车撞入公交站致5人受伤#】8月19日上午，安徽蚌埠。一名司机驾驶小型轿车撞入公交站台等候区，致多人受伤。监控视频显示，该司机在驾驶过程中调整遮阳板，随后冲入公交站台。目前受伤人员正在医院救治中，事件正在进一步调查。 L红星视频的微博视频 ​	2020年08月19日 17:47			1	https://weibo.com/5159980918/JgEzWnJxx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEzWnJxx?uid=5159980918&rl=1
陕西交通广播	1750353854	JgEz43Pfn	【开车时调整遮光板！#司机驾车撞入公交站致5人受伤#】8月19日上午，安徽蚌埠。一名司机驾驶小型轿车撞入公交站台等候区，致多人受伤。监控视频显示，该司机在驾驶过程中调整遮阳板，随后冲入公交站台。目前受伤人员正在医院救治中，事件正在进一步调查。L红星视频的微博视频 ​	2020年08月19日 17:45	1	2	2	https://weibo.com/1750353854/JgEz43Pfn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgEz43Pfn?uid=1750353854&rl=1
