用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
青春兴平	2319560740	JbW0QASXa	【#西安认可驾驶员电子证照#】近日，西安交警决定在西安市行政区范围内路面执法工作中，对驾驶员通过“西安交警”微信服务号、支付宝生活号出示的本人“电子证照”信息，视为有效持证。怎么获取电子证照呢？戳视频↓ （陕西都市快报）L陕西都市快报的微博视频 ​ ​​​	2020年07月19日 16:59		评论		https://weibo.com/2319560740/JbW0QASXa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbW0QASXa?uid=2319560740&rl=1
微彭山	2213852952	JbW0FCGmN	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。@人民视频 L人民视频的微博视频你有过忘带证件被查的经历吗？ ​  展开全文c	2020年07月19日 16:58		评论		https://weibo.com/2213852952/JbW0FCGmN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbW0FCGmN?uid=2213852952&rl=1
衡阳共青团	1988139887	JbW0poJbB	【#西安认可驾驶员电子证照#】近日，西安交警决定在西安市行政区范围内路面执法工作中，对驾驶员通过“西安交警”微信服务号、支付宝生活号出示的本人“电子证照”信息，视为有效持证。怎么获取电子证照呢？戳视频↓ （陕西都市快报）#衡阳团团在你身边# L陕西都市快报的微博视频 ​ ​​​	2020年07月19日 16:58		1		https://weibo.com/1988139887/JbW0poJbB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbW0poJbB?uid=1988139887&rl=1
奶思的奎葵	6871510592	JbW0dhRAc	#西安认可驾驶员电子证照#这个好哎！ ​	2020年07月19日 16:57		评论		https://weibo.com/6871510592/JbW0dhRAc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbW0dhRAc?uid=6871510592&rl=1
鹤北检察	5721142234	JbVZLcxL0	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。@人民视频 你有过忘带证件被查的经历吗？ ​L人民视频的微博视频 ​	2020年07月19日 16:56	14	47	44	https://weibo.com/5721142234/JbVZLcxL0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVZLcxL0?uid=5721142234&rl=1
平安温江	2313754422	JbVZngpWN	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。@人民视频 L人民视频的微博视频你有过忘带证件被查的经历吗？ ​	2020年07月19日 16:55		2	1	https://weibo.com/2313754422/JbVZngpWN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVZngpWN?uid=2313754422&rl=1
MayyNuR-	6372351545	JbVZgtDmC	#西安认可驾驶员电子证照# 咋这么好，建议全国推行吧 ​	2020年07月19日 16:55		评论		https://weibo.com/6372351545/JbVZgtDmC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVZgtDmC?uid=6372351545&rl=1
重庆江津法院	3918556037	JbVYN0clw	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。@人民视频 L人民视频的微博视频你有过忘带证件被查的经历吗？ ​	2020年07月19日 16:54		6	2	https://weibo.com/3918556037/JbVYN0clw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVYN0clw?uid=3918556037&rl=1
泸州交通广播	2758910782	JbVYCyZVz	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。@人民视频 L人民视频的微博视频你有过忘带证件被查的经历吗？ ​  ​  展开全文c	2020年07月19日 16:53		评论		https://weibo.com/2758910782/JbVYCyZVz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVYCyZVz?uid=2758910782&rl=1
老铁说股	2895759815	JbVY9BsQr	#西安认可驾驶员电子证照#手机没电时，遇见交警查车，还是挺麻烦的，最好还是带着纸质证件，一旦发生意外情况，纸质证件比电子的还是用着方便。 有了电子证件，你还携带纸质的吗？ ​	2020年07月19日 16:52		9	7	https://weibo.com/2895759815/JbVY9BsQr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVY9BsQr?uid=2895759815&rl=1
河北综合广播	1913366611	JbVWOk6ET	【@ 西安车主：#西安认可驾驶员电子证照#】陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。L人民视频的微博视频你有过忘带证件被查的经历吗？ ​	2020年07月19日 16:49	1		1	https://weibo.com/1913366611/JbVWOk6ET?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVWOk6ET?uid=1913366611&rl=1
秦人肖平	3177559454	JbVWFtfqx	【#西安# 车主：#西安认可驾驶员电子证照#】#行走三秦# 陕西西安，@西安交警 决定在西安市行政区范围内路面执法工作中，对驾驶员的本人“电子证照”视为有效持证，市民可线上领取并使用。“电子证照”功能上线以来，已有170万用户成功领取。你有过忘带证件被查的经历吗？ ​	2020年07月19日 16:48		评论		https://weibo.com/3177559454/JbVWFtfqx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbVWFtfqx?uid=3177559454&rl=1
