用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
劍斬魍魉	6979067480	JgDtEkIjk	#武汉83岁时尚爷爷潮流穿搭#爷爷这背影在你们朋友圈能打几分啊？网友：不知道爷爷还缺不缺奶奶👵🏻 L津门提督的微博视频 ​	2020年08月19日 14:59		57	62	https://weibo.com/6979067480/JgDtEkIjk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDtEkIjk?uid=6979067480&rl=1
影娱时尚小甜心	7294698236	JgDtb5A8h	#武汉83岁时尚爷爷潮流穿搭#主要是人家爷爷身材也好个子也够高把年龄玩忘了，老爷爷棒棒哒~ ​	2020年08月19日 14:58		评论		https://weibo.com/7294698236/JgDtb5A8h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDtb5A8h?uid=7294698236&rl=1
深圳公安	1735882701	JgDsRBrOl	【温暖持续！#看落日老爷爷说谢谢医护们没放弃我#】还记得疫情期间，和医生一起看落日的王欣老爷爷吗？今天是医师节，恢复情况良好的他特地在家中录了一段视频，用小提琴演奏《拉德斯基进行曲》，送给精心照顾他的医护人员！#武汉83岁时尚爷爷潮流穿搭##乐山大佛脚趾露出# L看看新闻KNEWS的秒拍视频  ​  展开全文c	2020年08月19日 14:57	3	1	41	https://weibo.com/1735882701/JgDsRBrOl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsRBrOl?uid=1735882701&rl=1
青泥补药	3789179160	JgDsIE0GV	#武汉83岁时尚爷爷潮流穿搭#我以后也要和我孙子玩一起如果我以后有孙子的话 ​	2020年08月19日 14:57		评论		https://weibo.com/3789179160/JgDsIE0GV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsIE0GV?uid=3789179160&rl=1
筑视频	3309336643	JgDsvDUJe	小编看过这个爷爷的视频，说实话爷爷穿着荧光绿出现在的时候，瞬间爱上了（CR：康康和爷爷） L热门资讯第一线的微博视频 ​​​#武汉83岁时尚爷爷潮流穿搭# 2贵阳 ​	2020年08月19日 14:56			2	https://weibo.com/3309336643/JgDsvDUJe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsvDUJe?uid=3309336643&rl=1
新浪湖南	2311694415	JgDsmvrJE	【#武汉83岁时尚爷爷潮流穿搭#走红】近日，来自武汉的康爷爷因潮流穿搭再度走红网络。今年83岁的他，热爱潮牌和穿搭，常和孙子一起出去玩，特别喜欢抓娃娃，打篮球，健身和击剑。网络上的视频也均由他的孙子康康拍摄，主要分享爷爷的日常穿搭和生活趣事。康爷爷退休前曾是大学老师，目前在一家幼儿园里 ​  展开全文c	2020年08月19日 14:56	7	13	29	https://weibo.com/2311694415/JgDsmvrJE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsmvrJE?uid=2311694415&rl=1
深圳公安	1735882701	JgDsgBUZ0	【#唱我是医生不是神的医生回来了#】“我是个医生不是神，只是个普通人，白色的大褂里面装着有趣的灵魂。”去年唱《我是医生不是神》的医生又来了！说唱神曲《功夫医生》，十八般武艺样样通，看他们如何抗击病毒，笑傲江湖↓↓#武汉83岁时尚爷爷潮流穿搭##台风# L健康四川官微的微博视频 ​	2020年08月19日 14:56	12	9	54	https://weibo.com/1735882701/JgDsgBUZ0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDsgBUZ0?uid=1735882701&rl=1
何海新H	2267379472	JgDscdfmj	【#武汉83岁时尚爷爷潮流穿搭#走红】近日，来自武汉的康爷爷因潮流穿搭再度走红网络。今年83岁的他，热爱潮牌和穿搭，常和孙子一起出去玩，特别喜欢抓娃娃，打篮球，健身和击剑。网络上的视频也均由他的孙子康康拍摄，主要分享爷爷的日常穿搭和生活趣事。康爷爷退休前曾是大学老师，目前在一家幼儿园里 ​  展开全文c	2020年08月19日 14:55		评论		https://weibo.com/2267379472/JgDscdfmj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDscdfmj?uid=2267379472&rl=1
不冒险岛·	6538481508	JgDrO1LbT	#武汉83岁时尚爷爷潮流穿搭#老人心态很好，身体健康！ ​	2020年08月19日 14:54		评论		https://weibo.com/6538481508/JgDrO1LbT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDrO1LbT?uid=6538481508&rl=1
今天吃瓜不吃瓜	7472762989	JgDqFm0sG	#武汉83岁时尚爷爷潮流穿搭#真的特别帅气！ ​	2020年08月19日 14:52		评论		https://weibo.com/7472762989/JgDqFm0sG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDqFm0sG?uid=7472762989&rl=1
白茶清风鹿	5131590076	JgDqrqvWo	#武汉83岁时尚爷爷潮流穿搭#这位爷爷好时尚呀 ​	2020年08月19日 14:51		评论		https://weibo.com/5131590076/JgDqrqvWo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDqrqvWo?uid=5131590076&rl=1
HERMES的小窝	1415676655	JgDq8vKHV	#武汉83岁时尚爷爷潮流穿搭#【#武汉83岁时尚爷爷潮流穿搭#走红】近日，来自武汉的康爷爷因潮流穿搭再度走红网络。今年83岁的他，热爱潮牌和穿搭，常和孙子一起出去玩，特别喜欢抓娃娃，打篮球，健身和击剑。网络上的视频也均由他的孙子康康拍摄，主要分享爷爷的日常穿搭和生活趣事。康爷爷退休前曾是大 ​  展开全文c	2020年08月19日 14:50		评论		https://weibo.com/1415676655/JgDq8vKHV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDq8vKHV?uid=1415676655&rl=1
卓子0522	5294107245	JgDpXmwOr	#武汉83岁时尚爷爷潮流穿搭#必须赞一下 ​	2020年08月19日 14:50		评论		https://weibo.com/5294107245/JgDpXmwOr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpXmwOr?uid=5294107245&rl=1
安徽反邪教	5964184998	JgDpObUua	【#武汉83岁时尚爷爷潮流穿搭#走红】近日，来自武汉的康爷爷因潮流穿搭再度走红网络。今年83岁的他，热爱潮牌和穿搭，常和孙子一起出去玩，特别喜欢抓娃娃，打篮球，健身和击剑。网络上的视频也均由他的孙子康康拍摄，主要分享爷爷的日常穿搭和生活趣事。康爷爷退休前曾是大学老师，目前在一家幼儿园里 ​  展开全文c	2020年08月19日 14:50	69	59	64	https://weibo.com/5964184998/JgDpObUua?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgDpObUua?uid=5964184998&rl=1
