用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
用户royghcfjhb	3837417034	Jfzumc1Bk	#强降雨已致四川超10万人受灾#还在下快递都没办法拿 ​	2020年08月12日 14:59		评论		https://weibo.com/3837417034/Jfzumc1Bk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfzumc1Bk?uid=3837417034&rl=1
要陪丸圆走很远	6052140240	Jfzu3xNxD	#强降雨已致四川超10万人受灾#这次雨下得是真的大 感觉上一次下这么大还是18年 ​	2020年08月12日 14:59			5	https://weibo.com/6052140240/Jfzu3xNxD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfzu3xNxD?uid=6052140240&rl=1
口袋空了嗷	6572142944	JfztRbxhd	#强降雨已致四川超10万人受灾#四川真的好恐怖雅安今天又下了一天的雨 ​	2020年08月12日 14:58		评论		https://weibo.com/6572142944/JfztRbxhd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfztRbxhd?uid=6572142944&rl=1
青春黄石	2464087714	JfztGfvBO	风雨中的逆行！成都交警冲进深水救被淹司机，救起瞬间轿车沉没！致敬#逐梦新青年# L辽宁共青团的微博视频 #强降雨已致四川超10万人受灾# ​​​	2020年08月12日 14:58		评论		https://weibo.com/2464087714/JfztGfvBO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfztGfvBO?uid=2464087714&rl=1
数码飞越	6055014839	JfztoaHVH	#强降雨已致四川超10万人受灾#老家也受灾严重，希望降雨赶紧过去吧 ​	2020年08月12日 14:57	1	12	23	https://weibo.com/6055014839/JfztoaHVH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfztoaHVH?uid=6055014839&rl=1
隐溺氤氲	5872506185	JfzsTsWuG	#强降雨已致四川超10万人受灾#2020这年的灾害好多前半年的疫情后半年的洪灾愿四川人民早日脱离灾害 ​	2020年08月12日 14:56			1	https://weibo.com/5872506185/JfzsTsWuG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfzsTsWuG?uid=5872506185&rl=1
荆州市检察院	5120949236	JfzsT96dm	#身边的感动# 8月11日，因连续强降雨，#强降雨已致四川超10万人受灾# ，消防员经数小时紧张抗洪后，#抗洪消防员换班时累瘫在地# ，睡在楼道上，身上被水湿透。致敬逆行英雄！L沸点正能量的微博视频 ​	2020年08月12日 14:56	3	143	26	https://weibo.com/5120949236/JfzsT96dm?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfzsT96dm?uid=5120949236&rl=1
汉中市检察院	3939417761	JfzsRoOYr	【愿平安！#强降雨已致四川超10万人受灾#】8月12日，记者从四川省防汛抗旱指挥部获悉，昨日8时至今日10时，盆地西部、川西高原东部降大到暴雨，部分地方降大暴雨，成都、德阳、绵阳、广元、眉山局部降特大暴雨。据初步统计，强降雨导致成都、德阳、绵阳、广元、雅安、眉山等地10.7万人受灾，转移安置群 ​  展开全文c	2020年08月12日 14:56		9	3	https://weibo.com/3939417761/JfzsRoOYr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfzsRoOYr?uid=3939417761&rl=1
一年改一次名的X257	5244943552	Jfzsvfcwy	#强降雨已致四川超10万人受灾#  这次确实猛！到处都涨水了！ ​	2020年08月12日 14:55		评论		https://weibo.com/5244943552/Jfzsvfcwy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfzsvfcwy?uid=5244943552&rl=1
MD-马儿	3547972680	Jfzsr4Rbh	#强降雨已致四川超10万人受灾#雨太大了，今天不敢出门了 ​	2020年08月12日 14:55		2	1	https://weibo.com/3547972680/Jfzsr4Rbh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jfzsr4Rbh?uid=3547972680&rl=1
