用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
好楠记	3818398813	JjXHylKDy	#许鞍华力挺马思纯彭于晏#  王家卫在某部电影上映时的“我喜欢”，引发了娱乐圈一批人跟风吹捧，但不管多大名气多自我感觉良好，烂片就是烂片。 ​	2020年09月10日 11:59		1	14	https://weibo.com/3818398813/JjXHylKDy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXHylKDy?uid=3818398813&rl=1
头条时尚资讯	6041425579	JjXH8Dany	#许鞍华力挺马思纯彭于晏# 《第一炉香》导演许鞍华回应选角争议，表示马思纯和彭于晏都是非常优秀的演员，自己看过二人之前的电影，“我觉得他们非常适合联合出演一部爱情片。”第一炉香也不能说是爱情片吧…… ​	2020年09月10日 11:58	99	92	633	https://weibo.com/6041425579/JjXH8Dany?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXH8Dany?uid=6041425579&rl=1
娱闻大神	5389953206	JjXH3AF5E	#许鞍华力挺马思纯彭于晏#此前，《第一炉香》预告曝光，马思纯彭于晏被说不适合葛薇龙乔琪乔，尤其彭于晏几乎被全网嘲不适合，许鞍华则说他们适合演一部爱情片，你觉得呢？ L娱闻大神的微博视频 ​	2020年09月10日 11:58	139	140	2483	https://weibo.com/5389953206/JjXH3AF5E?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXH3AF5E?uid=5389953206&rl=1
又士力	7482388102	JjXGCDWjO	#许鞍华力挺马思纯彭于晏# 自从《第一炉香》预告出来以后，大家对选角就颇有争议，导演许鞍华表示“我觉得他们非常适合联合出演一部爱情片”咱们还是看最后正片上映后的效果吧～是骡子是马咱看看就知道啦！#第...（关注我下不过分吧~）  L暴风城娱乐的微博视频 ​	2020年09月10日 11:57	6	6	7	https://weibo.com/7482388102/JjXGCDWjO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXGCDWjO?uid=7482388102&rl=1
剧综指南	2685474254	JjXFazNiM	#许鞍华力挺马思纯彭于晏#第一炉香预告曝光后，关于主角选角问题。导演许鞍华力挺马思纯和彭于晏“我觉得他们非常适合联合出演一部爱情片。” ​	2020年09月10日 11:53	96	109	558	https://weibo.com/2685474254/JjXFazNiM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXFazNiM?uid=2685474254&rl=1
剧综大赏	1821179531	JjXEZl4oc	#许鞍华力挺马思纯彭于晏#许鞍华力挺马思纯彭于晏，认为两位都是非常优秀的演员，你觉得他们怎么样吗？ L剧综大赏的微博视频 ​	2020年09月10日 11:53	88	83	892	https://weibo.com/1821179531/JjXEZl4oc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEZl4oc?uid=1821179531&rl=1
圈内爆爷	5352758859	JjXELbeaw	#许鞍华力挺马思纯彭于晏# 你觉得《第一炉香》马思纯和彭于晏搭档合适么 你觉得演员阵容合适么 ​	2020年09月10日 11:52	31	26	342	https://weibo.com/5352758859/JjXELbeaw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXELbeaw?uid=5352758859&rl=1
追剧少女刘书欣	6580966700	JjXEysJUY	#许鞍华力挺马思纯彭于晏#对于近日《第一炉香》预告片，因演员形象不符引起的争议，导演许鞍华做出回应。她表示并表示马思纯和彭于晏都是非常优秀的演员，两人非常适合一起出演一部爱情片。此前，《第一炉香》预告，被网友吐槽更像《第一炉钢》、《第一炉香之骆驼祥子》不管怎样，在张爱玲女 ​  展开全文c	2020年09月10日 11:52	102	92	2457	https://weibo.com/6580966700/JjXEysJUY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEysJUY?uid=6580966700&rl=1
追星狗	3548461743	JjXEx0iBC	#许鞍华力挺马思纯彭于晏#之前好多人都在吐槽《第一炉香》里面彭于晏和马思纯两个人有点格格不入，觉得他们不适合这个角色，这次导演出来支持他们了吃瓜] L追星狗的微博视频 ​	2020年09月10日 11:52	106	117	703	https://weibo.com/3548461743/JjXEx0iBC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEx0iBC?uid=3548461743&rl=1
吃瓜姐妹	6543419106	JjXEfz6C5	#许鞍华力挺马思纯彭于晏# 《第一炉香》导演许鞍华力挺马思纯和彭于晏：“他们都是非常优秀的演员，我觉得他们非常适合联合出演一部爱情片！”你们怎么看？ L吃瓜姐妹的微博视频 ​	2020年09月10日 11:51	97	92	904	https://weibo.com/6543419106/JjXEfz6C5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEfz6C5?uid=6543419106&rl=1
追剧大赏	6260534625	JjXEceHTt	#许鞍华力挺马思纯彭于晏# 《第一炉香》的导演许鞍华回应选角争议，觉得他们非常适合出演一部爱情片，你们觉得呢？ ​ L追剧大赏的微博视频 ​	2020年09月10日 11:51	97	94	1110	https://weibo.com/6260534625/JjXEceHTt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEceHTt?uid=6260534625&rl=1
柚子娱乐	2284130703	JjXEbmATi	#许鞍华力挺马思纯彭于晏#《第一炉香》选角马思纯、彭于晏引发争议后，导演许鞍华力挺两人，理性讨论一下你们怎么看？ L柚子娱乐的微博视频 ​	2020年09月10日 11:51	105	94	1123	https://weibo.com/2284130703/JjXEbmATi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXEbmATi?uid=2284130703&rl=1
文娱少年	6581018835	JjXDKxwBT	#许鞍华力挺马思纯彭于晏# 彭于晏和马思纯的演技是毋庸置疑的，还是上映之后再评价吧！L文娱少年的微博视频 ​​​	2020年09月10日 11:50	146	147	1418	https://weibo.com/6581018835/JjXDKxwBT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXDKxwBT?uid=6581018835&rl=1
追剧少女韩芳芳	6616210484	JjXD0DRMp	#许鞍华力挺马思纯彭于晏#《第一炉香》预告片出来以后，大家觉得彭于晏马思纯不太适合电影中的角色，你们觉得呢？ L追剧少女韩芳芳的微博视频 ​	2020年09月10日 11:48	52	55	2205	https://weibo.com/6616210484/JjXD0DRMp?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXD0DRMp?uid=6616210484&rl=1
叭圈	7020377975	JjXCBhttG	#许鞍华力挺马思纯彭于晏# 《第一炉香》导演许鞍华在领奖的时候，表示两人都是优秀的演员，他两出演这部剧，没错。 ​	2020年09月10日 11:47	35	43	36	https://weibo.com/7020377975/JjXCBhttG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjXCBhttG?uid=7020377975&rl=1
