用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
Colourful-Candy	2277365083	JgifN0l9d	#深圳初级中级会计考试因疫情取消#昨晚还梦见考试取消，内心的无力感，不服，又怎样？复习这么久还有20天就可以解放了，又怎样？明年的计划被打乱，那又怎样？都敌不过深圳市财政局@深圳财政SZFB 一个拍脑袋决定！大可以提供核酸检测考试，并且每年中级的出考率是多少你们不会不知道 ​	2020年08月17日 08:57	1	12	49	https://weibo.com/2277365083/JgifN0l9d?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgifN0l9d?uid=2277365083&rl=1
蹬噔噔噔噔噔噔噔	5389890473	JgifLxE5h	#深圳初级中级会计考试因疫情取消#还有几天  四川挺住  可千万别 ​	2020年08月17日 08:57		5	3	https://weibo.com/5389890473/JgifLxE5h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgifLxE5h?uid=5389890473&rl=1
苒哓哓	5512825786	JgifHbbeQ	#深圳初级中级会计考试因疫情取消#没有高压环境下备考的人不会理解考生的心声，每日起早摸黑的复习，一句为了安全就打发了，这不是一刀切是什么？自费核酸考试很多努力备考的人都愿意，没备考的不会去，实际到场的人就更少了。强烈要求恢复考试@深圳财政SZFB ​	2020年08月17日 08:57		6	7	https://weibo.com/5512825786/JgifHbbeQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgifHbbeQ?uid=5512825786&rl=1
假装似鱼	2765773311	Jgie3sO2y	#深圳初级中级会计考试因疫情取消#一大早 给我来个晴天霹雳怀疑人生了。  还是会每天打卡的 明年考试加油。 ​	2020年08月17日 08:53		10	10	https://weibo.com/2765773311/Jgie3sO2y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgie3sO2y?uid=2765773311&rl=1
孤星赶月1319	7375874358	Jgidm2JKz	#深圳初级中级会计考试因疫情取消#东莞考场，学校前几天通知6号才可以回校。30号下午考试，不知给不给进宿舍 ​	2020年08月17日 08:51		评论		https://weibo.com/7375874358/Jgidm2JKz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgidm2JKz?uid=7375874358&rl=1
阿柒追剧中	7413368446	JgiddsnLH	#深圳初级中级会计考试因疫情取消#救命啊武汉你要挺住 ​	2020年08月17日 08:51		评论		https://weibo.com/7413368446/JgiddsnLH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgiddsnLH?uid=7413368446&rl=1
金融时报	2699543161	JgicVaoOV	【#深圳初级中级会计考试因疫情取消#】深圳市财政局发布公告：受本市突发疫情影响，深圳2020年度会计专业技术初、中高级资格考试取消，并入2021年度统一进行，缴费成功的考生将顺延至2021年度参加考试或申请退费！#深圳初级会计考试因突发疫情取消##深圳中级会计考试因突发疫情取消# ​（深圳晚报） ​	2020年08月17日 08:50	1	2	3	https://weibo.com/2699543161/JgicVaoOV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgicVaoOV?uid=2699543161&rl=1
大白今天瘦了嘛	5204395698	JgibS9UzG	#深圳初级中级会计考试因疫情取消#晴天霹雳，计划全部被打乱，现在该去干啥，想去天台吹吹风 ​	2020年08月17日 08:48			10	https://weibo.com/5204395698/JgibS9UzG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgibS9UzG?uid=5204395698&rl=1
花花予-婷婷	3800938121	Jgib1uz0f	#深圳初级中级会计考试因疫情取消#本来想去深圳的，搞得我都不敢去了。希望我持有的深圳个股不要因为这个受影响 ​	2020年08月17日 08:45		评论		https://weibo.com/3800938121/Jgib1uz0f?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgib1uz0f?uid=3800938121&rl=1
sgsa2·	5520473077	JgiaDCRQt	#深圳初级中级会计考试因疫情取消#这是说，顺延一年吗？明年八月才考吗？这样考生有点惨吧 ​	2020年08月17日 08:45		评论		https://weibo.com/5520473077/JgiaDCRQt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgiaDCRQt?uid=5520473077&rl=1
Jean要努力	2623066497	Jgia1tBJ8	#深圳初级中级会计考试因疫情取消#考试要趁早呀，朋友圈几个考中级的都在抱怨最近几个月熬夜到12点备考，游泳圈都多了一圈，初级中级有那么难嘛(这话是不是要挨打)，要我说就应该直接备考Cpa，中级什么时候考都行直接上战场 ​	2020年08月17日 08:43		6	1	https://weibo.com/2623066497/Jgia1tBJ8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgia1tBJ8?uid=2623066497&rl=1
多空涨跌	1265429457	Jgi9CoPob	#深圳初级中级会计考试因疫情取消#本来想去深圳的，搞得我都不敢去了。希望我持有的深圳个股不要因为这个受影响 ​	2020年08月17日 08:42		1	1	https://weibo.com/1265429457/Jgi9CoPob?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgi9CoPob?uid=1265429457&rl=1
三线生机	7340054218	Jgi7J5gRQ	#深圳初级中级会计考试因疫情取消#为啥相同的标题有两个热搜 ​	2020年08月17日 08:37		评论		https://weibo.com/7340054218/Jgi7J5gRQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgi7J5gRQ?uid=7340054218&rl=1
jeno_moong	5210911203	Jgi7sypnB	#深圳初级中级会计考试因疫情取消#哇的一声就哭了 准备了这么久，说取消就取消，想要凭这个证还能应聘一下，结果你还取消了，实习没有了 准备了那么久，明年都忘记了 ​	2020年08月17日 08:37		评论		https://weibo.com/5210911203/Jgi7sypnB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgi7sypnB?uid=5210911203&rl=1
瓜南吃不宇白	3170388965	Jgi6tDT8A	#深圳初级中级会计考试因疫情取消#那我每天看的这么晚这么累是干嘛！！ ​	2020年08月17日 08:34		2	5	https://weibo.com/3170388965/Jgi6tDT8A?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgi6tDT8A?uid=3170388965&rl=1
