用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
泉州那些事儿	1322847342	JgV8XsFiW	国际空间站出现轻微空气泄漏 本周末将关闭舱门寻找源头 8月20日，美国国家航空航天局（NASA）和俄罗斯联邦航天局（Roscosmos）表示，国际空间站的3名宇航员本周将在俄罗斯舱段度过周末，以寻找可能存在于美国舱段的空气泄漏源头。#国际空间站出现空气泄漏##天文航天# L泉州那些事儿的微博视频 ​	2020年08月21日 11:57	1	5	3	https://weibo.com/1322847342/JgV8XsFiW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV8XsFiW?uid=1322847342&rl=1
牡丹江检察	5572895687	JgV8Rfms0	【#国际空间站出现空气泄漏# 所有舱门将被封闭排查】当地时间20日，美国国家航空航天局（NASA）在其博客上宣布，国际空间站的空气泄漏水平出现上升，站内3名宇航员将暂时进入俄罗斯分区规避，地面控制人员则在加紧确认解决方案。据美国“商业内幕”网站报道，NASA表示，美国和俄罗斯的航天部门正在“制 ​  展开全文c	2020年08月21日 11:57		11	5	https://weibo.com/5572895687/JgV8Rfms0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV8Rfms0?uid=5572895687&rl=1
锦绣青羊	1906874803	JgV7SBhvI	【#国际空间站出现轻微空气泄漏# 本周末将关闭舱门寻找源头】#国际空间站出现空气泄漏# 8月20日，美国国家航空航天局（NASA）和俄罗斯联邦航天局（Roscosmos）表示，国际空间站的3名宇航员本周将在俄罗斯舱段度过周末，以寻找可能存在于美国舱段的空气泄漏源头。美国国家航空航天局在一份声明中表示： ​  展开全文c	2020年08月21日 11:55	1	2	1	https://weibo.com/1906874803/JgV7SBhvI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV7SBhvI?uid=1906874803&rl=1
成都人防	6381658751	JgV7S4j13	#国际空间站出现空气泄漏#【所有舱门将被封闭排查】当地时间20日，美国国家航空航天局（NASA）在其博客上宣布，国际空间站的空气泄漏水平出现上升，站内3名宇航员将暂时进入俄罗斯分区规避，地面控制人员则在加紧确认解决方案。据美国“商业内幕”网站报道，NASA表示，美国和俄罗斯的航天部门正在“制 ​  展开全文c	2020年08月21日 11:55		2		https://weibo.com/6381658751/JgV7S4j13?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV7S4j13?uid=6381658751&rl=1
南海客人	1651430985	JgV73cAba	#国际空间站出现空气泄漏#密封不好？ ​	2020年08月21日 11:53		评论		https://weibo.com/1651430985/JgV73cAba?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV73cAba?uid=1651430985&rl=1
科学探索	1642632622	JgV6P62TP	#科技最前沿#【#国际空间站出现空气泄漏# 所有舱门将被封闭排查！】当地时间20日，美国国家航空航天局（NASA）在其博客上宣布，国际空间站的空气泄漏水平出现上升，站内3名宇航员将暂时进入俄罗斯分区规避，地面控制人员则在加紧确认解决方案。据美国“商业内幕”网站报道，NASA表示，美国和俄罗斯的航 ​  展开全文c	2020年08月21日 11:52	20	7	21	https://weibo.com/1642632622/JgV6P62TP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV6P62TP?uid=1642632622&rl=1
河北综合广播	1913366611	JgV567TE6	【#国际空间站出现轻微空气泄漏# 本周末将关闭舱门寻找源头】#国际空间站出现空气泄漏# 8月20日，美国国家航空航天局（NASA）和俄罗斯联邦航天局（Roscosmos）表示，国际空间站的3名宇航员本周将在俄罗斯舱段度过周末，以寻找可能存在于美国舱段的空气泄漏源头。美国国家航空航天局在一份声明中表示： ​  展开全文c	2020年08月21日 11:48		评论		https://weibo.com/1913366611/JgV567TE6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV567TE6?uid=1913366611&rl=1
看成都	7216381483	JgV4NtFyx	【#国际空间站出现空气泄漏# 所有舱门将被封闭排查】当地时间20日，美国国家航空航天局（NASA）在其博客上宣布，国际空间站的空气泄漏水平出现上升，站内3名宇航员将暂时进入俄罗斯分区规避，地面控制人员则在加紧确认解决方案。据美国“商业内幕”网站报道，NASA表示，美国和俄罗斯的航天部门正在“制 ​  展开全文c	2020年08月21日 11:47		13	7	https://weibo.com/7216381483/JgV4NtFyx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV4NtFyx?uid=7216381483&rl=1
360快资讯	7303690752	JgV4Jks4Z	【#国际空间站出现空气泄漏# 所有舱门将被封闭排查】#快资讯# 当地时间20日，美国国家航空航天局（NASA）在其博客上宣布，国际空间站的空气泄漏水平出现上升，站内3名宇航员将暂时进入俄罗斯分区规避，地面控制人员则在加紧确认解决方案。据美国“商业内幕”网站报道，NASA表示，美国和俄罗斯的航天部 ​  展开全文c	2020年08月21日 11:47			1	https://weibo.com/7303690752/JgV4Jks4Z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV4Jks4Z?uid=7303690752&rl=1
兰州校园	2002634237	JgV4srzhI	【#国际空间站出现轻微空气泄漏# 本周末将关闭舱门寻找源头】#国际空间站出现空气泄漏# 8月20日，美国国家航空航天局（NASA）和俄罗斯联邦航天局（Roscosmos）表示，国际空间站的3名宇航员本周将在俄罗斯舱段度过周末，以寻找可能存在于美国舱段的空气泄漏源头。美国国家航空航天局在一份声明中表示： ​  展开全文c	2020年08月21日 11:46			1	https://weibo.com/2002634237/JgV4srzhI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgV4srzhI?uid=2002634237&rl=1
