用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
吉林新闻综合广播	2637031565	JbBbGd9UX	【注意防范！#长江2020年第2号洪水形成#】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计O17日20时三峡水库最大入库流量在55000立方米每秒左右 。 ​  展开全文c	2020年07月17日 11:58		评论		https://weibo.com/2637031565/JbBbGd9UX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbBbGd9UX?uid=2637031565&rl=1
武汉剧院-武演	1883278392	JbBaJq0C1	#长江2020年第2号洪水形成# 受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计O17日20时三峡水库最大入库流量在55000立方米每秒左右 。 2武汉·武汉剧院 ​	2020年07月17日 11:55		评论		https://weibo.com/1883278392/JbBaJq0C1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbBaJq0C1?uid=1883278392&rl=1
今日衡阳	5400817811	JbBauo3v2	#长江2020年第2号洪水#上游段洪水，三峡库区能有一定程度“削峰”让出库流量峰值下降且平稳些，对中游段压力能有所减轻。此外下游太湖流域也有超保证水位的洪水，同样值得注意。 ​	2020年07月17日 11:55			2	https://weibo.com/5400817811/JbBauo3v2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbBauo3v2?uid=5400817811&rl=1
重庆晚报	1774259814	JbBaocTPj	【注意防范！#长江2020年第2号洪水形成#】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计17日20时三峡水库最大入库流量在55000立方 ​  展开全文c	2020年07月17日 11:55	1		3	https://weibo.com/1774259814/JbBaocTPj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbBaocTPj?uid=1774259814&rl=1
世海独狼	1165783210	JbBa7nl0Z	#长江2020年第2号洪水#洪水无情人有情人民子弟兵辛苦了！抗洪救灾，人人有责！ ​	2020年07月17日 11:54			1	https://weibo.com/1165783210/JbBa7nl0Z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbBa7nl0Z?uid=1165783210&rl=1
旅游种草菌	7327826135	JbB9m2nqQ	#长江2020年第2号洪水#长江2020年第2号洪水在长江上游形成 三峡水库入库流量预计达到55000立方米每秒！ L旅行推荐打卡的微博视频 ​	2020年07月17日 11:52	43	36	150	https://weibo.com/7327826135/JbB9m2nqQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB9m2nqQ?uid=7327826135&rl=1
FM974珠江经济台	1770165364	JbB9ixOir	【“长江2020年第2号洪水”17日在长江上游形成】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。#长江2020年第2号洪水# LFM974珠江经济台的微博视频 ​	2020年07月17日 11:52		评论		https://weibo.com/1770165364/JbB9ixOir?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB9ixOir?uid=1770165364&rl=1
重庆九龙坡法院	3898037768	JbB8WDBfG	【注意防范！#长江2020年第2号洪水形成#】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计17日20时三峡水库最大入库流量在55000立方 ​  展开全文c	2020年07月17日 11:51		3		https://weibo.com/3898037768/JbB8WDBfG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB8WDBfG?uid=3898037768&rl=1
中国日报	1663072851	JbB7X9Qfo	【注意防范！#长江2020年第2号洪水形成#】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计17日20时三峡水库最大入库流量在55000立方 ​  展开全文c	2020年07月17日 11:49	40	41	170	https://weibo.com/1663072851/JbB7X9Qfo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB7X9Qfo?uid=1663072851&rl=1
捉农摇铃	6100356999	JbB73AtwM	#长江2020年第2号洪水#愿平安不要再下雨了 ​	2020年07月17日 11:46			1	https://weibo.com/6100356999/JbB73AtwM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB73AtwM?uid=6100356999&rl=1
大国三农	5690780752	JbB70ktEe	#2020夏季防汛防台风##大国汛情# 【注意防范！长江2020年第2号洪水形成】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计 ​  展开全文c	2020年07月17日 11:46		评论		https://weibo.com/5690780752/JbB70ktEe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB70ktEe?uid=5690780752&rl=1
寒亭-检察	3639829653	JbB6nnsQq	#长江2020年第2号洪水##消防知识#【一则小动画，带你了解洪水】降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，#长江2020年第2号洪水#在长江上游形成。预计O网页链接 ​  展开全文c	2020年07月17日 11:45	10	29	24	https://weibo.com/3639829653/JbB6nnsQq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB6nnsQq?uid=3639829653&rl=1
公益时报	1881124713	JbB6i2jGE	【#长江2020年第2号洪水#形成】受强降雨影响，长江上游干流及三峡区间来水明显增加，三峡水库入库流量快速上涨，7月17日10时涨至50000立方米每秒。根据《全国主要河流洪水编号规定》，达到洪水编号标准，“长江2020年第2号洪水”在长江上游形成。预计17日20时三峡水库最大入库流量在55000立方米 ​  展开全文c	2020年07月17日 11:44		1	3	https://weibo.com/1881124713/JbB6i2jGE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB6i2jGE?uid=1881124713&rl=1
武了个汉	3311804025	JbB64qxGe	#长江2020年第2号洪水# 武汉今年真 涝 疫 结 合 今年的雨也是个精怪，一到早高峰晚高峰以及周末就下雨 ​	2020年07月17日 11:44			2	https://weibo.com/3311804025/JbB64qxGe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JbB64qxGe?uid=3311804025&rl=1
