用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
一个大崽崽	6922350711	JcARVF2Ha	#SNH48魔女的诗篇舞台# 快来了解一下咯 入股不亏 又会唱歌跳舞又会讲相声 有趣的灵魂好看的皮囊她们都有  了解就会爱上 ​	2020年07月24日 00:59		评论		https://weibo.com/6922350711/JcARVF2Ha?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARVF2Ha?uid=6922350711&rl=1
铮命	5197528785	JcARQ19Pj	SNH48✨#SNH48魔女的诗篇舞台# 这个夏天属于塞纳河✨希望河外的大家可以真正放下偏见，来真正接触一下这些怀揣梦想的女孩，她们也在小小的舞台上努力绽放着自己的光芒✨努力作为一个偶像带给大家力量和快乐🐾我们丝芭女孩一点也不差❤️这里的感动绝无仅有，不止在于见证，更在于陪伴， ​  展开全文c	2020年07月24日 00:59	4	23	163	https://weibo.com/5197528785/JcARQ19Pj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARQ19Pj?uid=5197528785&rl=1
草莓味曲奇饼干75	6603189854	JcAROytg8	#SNH48魔女的诗篇舞台# wzh#吴哲晗 炙热的我们# 舞台绝美，入股不亏！ ​	2020年07月24日 00:59		评论		https://weibo.com/6603189854/JcAROytg8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcAROytg8?uid=6603189854&rl=1
发表勿cue言论	7471636962	JcARDCsrT	#SNH48魔女的诗篇舞台#🔥#吴哲晗 炙热的我们# 这位魔女你不用魔法也能禁锢住我的心 ​	2020年07月24日 00:59		评论		https://weibo.com/7471636962/JcARDCsrT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARDCsrT?uid=7471636962&rl=1
五折的柠檬	6436372590	JcARBk4Cy	#SNH48魔女的诗篇舞台#wzh #吴哲晗 炙热的我们#魔女吴哲晗，带我走，我可以。太好看了，救命！！！ ​	2020年07月24日 00:59		评论		https://weibo.com/6436372590/JcARBk4Cy?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARBk4Cy?uid=6436372590&rl=1
咩咩鸦虎仔	5531717207	JcARy2Y5C	#SNH48魔女的诗篇舞台#绝美陆婷，温柔美丽动人的大哥，自带魔法蛊惑的漂亮姐姐！！！ ​	2020年07月24日 00:58	1		1	https://weibo.com/5531717207/JcARy2Y5C?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARy2Y5C?uid=5531717207&rl=1
滚出红格子星球	5024038244	JcARx7ynU	#SNH48魔女的诗篇舞台#感动啊有生之年看到河的热搜，炙热组也可以拥有热搜了 ​	2020年07月24日 00:58		1	8	https://weibo.com/5024038244/JcARx7ynU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARx7ynU?uid=5024038244&rl=1
或迟或早EL	5525458361	JcARqFE4e	#SNH48魔女的诗篇舞台#wzh#吴哲晗 炙热的我们# 超绝的开场和ending，有始有终@SNH48-吴哲晗 ​	2020年07月24日 00:58		评论		https://weibo.com/5525458361/JcARqFE4e?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARqFE4e?uid=5525458361&rl=1
面壁者Yz	3458920404	JcARoiSp6	#SNH48魔女的诗篇舞台# #吴哲晗 炙热的我们# 入坑太晚，一期还有不到三个月就毕业了艾斯兔的高能MC不管刷多少遍都能笑喷，雨中动物园每一次看都有被暖到 ​	2020年07月24日 00:58			4	https://weibo.com/3458920404/JcARoiSp6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARoiSp6?uid=3458920404&rl=1
西多士不多事	5648223479	JcARoeuAa	郑丹妮#SNH48魔女的诗篇舞台##炙热的我们#从最初的《你要跳舞吗》 的元气少女，到《你好毒》的性感vocal，再到《杀破狼》里的翩翩公子，《梦不落雨林》里的帅气探险家……一路走来，郑丹妮一步一步地展现着她的进步，这样的郑丹妮，可以说是风格多变了吧宝贝毕业快乐！这么长时间一来 ​  展开全文c	2020年07月24日 00:58	1		13	https://weibo.com/5648223479/JcARoeuAa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARoeuAa?uid=5648223479&rl=1
THE48-七五折	6608237503	JcARligr6	#SNH48魔女的诗篇舞台#天堂即是圣殿，梦想即是辉煌魔女想要到达拥有无上法力的圣殿河妹想要创造拥有无上荣光的塞纳河魔女歌颂的是击败对手的能力塞纳河歌颂的是突破自己的勇气这里的感动绝无仅有塞纳河从来不会输#吴哲晗 炙热的我们# @SNH48-吴哲晗 ​	2020年07月24日 00:58		评论		https://weibo.com/6608237503/JcARligr6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARligr6?uid=6608237503&rl=1
唔小废L7	5769371460	JcARjd5Kn	#SNH48魔女的诗篇舞台##吴哲晗 炙热的我们# 是施法的魔女啊心动呀 ​	2020年07月24日 00:58		评论		https://weibo.com/5769371460/JcARjd5Kn?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcARjd5Kn?uid=5769371460&rl=1
