用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
微橙体育	5634354030	Jgd9WeOhB	#青岛黄海 北京国安#国安三球领先把航母开翻了 ​	2020年08月16日 19:59			4	https://weibo.com/5634354030/Jgd9WeOhB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd9WeOhB?uid=5634354030&rl=1
Hey_发发	1757200987	Jgd9Tgq8q	#青岛黄海 北京国安# 等来了青岛跟国安 没等来张佳祺呀我得去跑步出出气了虽然.....但还是爱你们💚 ​	2020年08月16日 19:59		4	2	https://weibo.com/1757200987/Jgd9Tgq8q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd9Tgq8q?uid=1757200987&rl=1
醉卧沙场君莫笑119	7285469619	Jgd9IfXA8	#青岛黄海 北京国安#绝地反击，连追三球。米老头首秀表现不错！ 2青岛 ​	2020年08月16日 19:58		评论		https://weibo.com/7285469619/Jgd9IfXA8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd9IfXA8?uid=7285469619&rl=1
小橙别刷微博了快去背书	2436194492	Jgd9kBt4t	#青岛黄海 北京国安# 青岛黄海真不赖 逼平国安瑞思拜 ​	2020年08月16日 19:58			1	https://weibo.com/2436194492/Jgd9kBt4t?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd9kBt4t?uid=2436194492&rl=1
追随我Song	2351559951	Jgd976xou	#青岛黄海 北京国安#大拇指的战术很务实，当年大拇指带领申花征战亚冠也是这样。 ​	2020年08月16日 19:57		评论		https://weibo.com/2351559951/Jgd976xou?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd976xou?uid=2351559951&rl=1
清松排球	3184567572	Jgd85gTGT	#青岛黄海 北京国安#3-0领先到3-3被逼平，丢人现眼！笑死 ​	2020年08月16日 19:54	1	2	5	https://weibo.com/3184567572/Jgd85gTGT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd85gTGT?uid=3184567572&rl=1
尘埃dust_	5998954648	Jgd5w1VBi	#青岛黄海 北京国安#我就想问问，这个裁判是不是太偏向黄海了？ ​	2020年08月16日 19:48		评论		https://weibo.com/5998954648/Jgd5w1VBi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd5w1VBi?uid=5998954648&rl=1
漫长岁月	1556349391	Jgd2pyept	#青岛黄海 北京国安#青岛黄海0-3，没有放弃，追成3-3了，北京国安五连胜就这样没了么，青岛黄海换人名额没了，还有大概十分钟，看啥结局，今年中超虽然赛会制，但精彩破门好多呀。好玩，有趣，小编厉害，老早就有这话题，预言帝。 L2020赛季中超B组第5轮 青岛黄海青港vs北京中赫国安（梁祥宇、李欣） ​	2020年08月16日 19:41	1	9	6	https://weibo.com/1556349391/Jgd2pyept?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd2pyept?uid=1556349391&rl=1
小琪会发光	6649847462	Jgd0WfVlQ	#青岛黄海 北京国安#太牛了黄海 3：3 出乎我意料 ​	2020年08月16日 19:37		评论		https://weibo.com/6649847462/Jgd0WfVlQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd0WfVlQ?uid=6649847462&rl=1
榴莲是臭蛋儿阿	6682087352	Jgd0xtS9R	#青岛黄海 北京国安#青岛黄海加油！！！ ​	2020年08月16日 19:36		评论		https://weibo.com/6682087352/Jgd0xtS9R?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jgd0xtS9R?uid=6682087352&rl=1
清松排球	3184567572	JgcYzrzDS	#青岛黄海 北京国安#完……3-3…… ​	2020年08月16日 19:31	1		2	https://weibo.com/3184567572/JgcYzrzDS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgcYzrzDS?uid=3184567572&rl=1
清松排球	3184567572	JgcWMF9ul	#青岛黄海 北京国安#巴坎布打进第一球！国安1-0黄海！ L清松排球的微博视频 ​	2020年08月16日 19:27			2	https://weibo.com/3184567572/JgcWMF9ul?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgcWMF9ul?uid=3184567572&rl=1
超级比赛日	7402284758	JgbAQpzcq	#中超联赛# #北京国安##青岛黄海#今天的超级比赛日为您带来，2020中国平安中超联赛第五轮🆚青岛黄海青港 VS 北京中赫国安2020.08.16  星期日 18:00🏟️昆山体育中心 L超级比赛日的微博视频 ​	2020年08月16日 16:00	86	12	29	https://weibo.com/7402284758/JgbAQpzcq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgbAQpzcq?uid=7402284758&rl=1
体面视频	6017188707	Jga1k6qvV	再争奇迹！你觉得升班马们能否狙击中超两大劲旅？今晚18:00：#青岛黄海# vs #北京国安#        20:00：#上海上港# vs #石家庄永昌# #中超赛事前瞻# L体面视频的微博视频 ​	2020年08月16日 12:00		2		https://weibo.com/6017188707/Jga1k6qvV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jga1k6qvV?uid=6017188707&rl=1
1984commune-6个果子	2318576804	IjkjGlPfT	中国足球虽然是一地鸡毛，但还是要祝贺四级联赛的冠军球队:广州恒大、青岛黄海、沈阳城建和南京枫帆。#中国足球##中超##广州恒大##北京国安##中甲##青岛黄海##中乙##中冠##我要上头条##我要上热门# ​	2019年12月05日 08:59			2	https://weibo.com/2318576804/IjkjGlPfT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/IjkjGlPfT?uid=2318576804&rl=1
北坡向阳	3147839522	I05L9ouUT	千古奇冤施密特，六月飞雪老乔迪#北京国安##青岛黄海# ​	2019年07月31日 21:00			3	https://weibo.com/3147839522/I05L9ouUT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/I05L9ouUT?uid=3147839522&rl=1
乐行者	1653906585	HwsH8yv2W	从阵容上看，亚泰这场球指定是放弃了。朋友圈好几个亚泰球迷，祝福长春和青岛今年冲超成功，明年中超再多俩足球城。#足协杯##北京国安##长春亚泰##青岛黄海# 2北京·北京工人体育场 ​	2019年05月29日 19:28			5	https://weibo.com/1653906585/HwsH8yv2W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/HwsH8yv2W?uid=1653906585&rl=1
