用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
贵州校园之窗	2500392134	Jk6JB2GSz	2021考研、英语四六级可能会考到的新冠疫情考点，速🐴 ！！考研英语大纲公布，新增多个疫情相关词组，你懂的！！@考研调剂糖 #考研##2020最后四个月考试日历# ​​​	2020年09月11日 10:59	2		7	https://weibo.com/2500392134/Jk6JB2GSz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6JB2GSz?uid=2500392134&rl=1
Lulucky-han	1941056381	Jk6Jk9PT9	#2020最后四个月考试日历#背的都忘光了加油 ​	2020年09月11日 10:58		评论		https://weibo.com/1941056381/Jk6Jk9PT9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6Jk9PT9?uid=1941056381&rl=1
郭鑫洁A	1725214793	Jk6IwsWGs	#2020最后四个月考试日历#四级冲鸭！！！！ 2邯郸 ​	2020年09月11日 10:56		评论		https://weibo.com/1725214793/Jk6IwsWGs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6IwsWGs?uid=1725214793&rl=1
考研英语屠皓民	2074857835	Jk6IfBa7h	#考研##2020最后四个月考试日历# ​​​9.19的四六级考试和12.26的考研很多同学担心疫情话题的出现可以参考下面词汇和分析 ​	2020年09月11日 10:56	433	49	683	https://weibo.com/2074857835/Jk6IfBa7h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6IfBa7h?uid=2074857835&rl=1
十堰市人民检察院	2904107980	Jk6I48aX7	【收藏！#2020最后四个月考试日历#】新学期已经开始，而2020年只剩下最后4个月了。受新冠肺炎疫情的影响，许多考试的时间都与往年不同，9-12月还有哪些重要考试？你准备好了吗？收藏这份2020最后四个月的考试日历↓↓↓一起加油，把失去的时间补回来！ ​	2020年09月11日 10:55		3		https://weibo.com/2904107980/Jk6I48aX7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6I48aX7?uid=2904107980&rl=1
秋日爱意潜逃	7190367076	Jk6I3xBFO	#2020最后四个月考试日历#英语四级考试顺利🙏🙏🙏 ​	2020年09月11日 10:55		2	1	https://weibo.com/7190367076/Jk6I3xBFO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6I3xBFO?uid=7190367076&rl=1
万俟的正确读法	5448587215	Jk6HGc2t5	#2020最后四个月考试日历#研究生考试太有排面了12月就它一个单独一页 ​	2020年09月11日 10:54			1	https://weibo.com/5448587215/Jk6HGc2t5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6HGc2t5?uid=5448587215&rl=1
星河-新月初霁	6742393254	Jk6HFCAPY	#2020最后四个月考试日历#四六级加油加油加油，还有计算机二级不配拥有姓名吗 ​	2020年09月11日 10:54		5		https://weibo.com/6742393254/Jk6HFCAPY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6HFCAPY?uid=6742393254&rl=1
三秦青年	2241948204	Jk6H9nXHJ	#嗨锦绣三秦##2020最后四个月考试日历# “县有好物，e购太白”陕耀·网络扶贫e起来太白专场来了！9月15日-16日，由陕西省委网信办、共青团陕西省委主办，陕西省网络社会组织联合会、陕西省慈善协会、宝鸡市委网信办、“学习强国”陕西学习平台、西部网、今日头条、一点资讯、新浪陕西共同承办，中共太 ​  展开全文c	2020年09月11日 10:53	2		1	https://weibo.com/2241948204/Jk6H9nXHJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6H9nXHJ?uid=2241948204&rl=1
上海奉贤发布	2643346122	Jk6H3dVbz	#2020最后四个月考试日历#四六级考试还有一个星期啦～快抓紧最后一周的时间做冲刺吧#四六级# ​	2020年09月11日 10:53	47	3	56	https://weibo.com/2643346122/Jk6H3dVbz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jk6H3dVbz?uid=2643346122&rl=1
