用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
菏泽网事	2386983463	JjQeqrqTW	她，是少将，是中国工程院院士，是人民英雄！（湖北日报）#陈薇 研发疫苗半年头发由黑变白##祖国我爱你# L辽宁共青团的微博视频 ​​​ 2菏泽 ​	2020年09月09日 16:58	1		8	https://weibo.com/2386983463/JjQeqrqTW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQeqrqTW?uid=2386983463&rl=1
共青团大连市委	2458218133	JjQe6kNp4	陈薇院士被授予国家荣誉称号当天，她的母亲看电视直播时心疼地说：“她头发变白了...”（浙里最美）   #陈薇 研发疫苗半年头发由黑变白# L共青团大连市委的微博视频 ​	2020年09月09日 16:57			7	https://weibo.com/2458218133/JjQe6kNp4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQe6kNp4?uid=2458218133&rl=1
长沙警事	1973743580	JjQe6kMFS	她，是少将，是中国工程院院士，是人民英雄！#陈薇 研发疫苗半年头发由黑变白##祖国我爱你# L辽宁共青团的微博视频 ​	2020年09月09日 16:57	1		11	https://weibo.com/1973743580/JjQe6kMFS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQe6kMFS?uid=1973743580&rl=1
温承宇先生	3407631140	JjQdT6oP1	#陈薇 研发疫苗半年头发由黑变白#热泪盈眶！ 2苏州 自主知识产权创新厉害👍 ​	2020年09月09日 16:57			176	https://weibo.com/3407631140/JjQdT6oP1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdT6oP1?uid=3407631140&rl=1
小牧虫子	2931586904	JjQdSefO5	#陈薇 研发疫苗半年头发由黑变白#致敬人民英雄。 ​	2020年09月09日 16:57			1	https://weibo.com/2931586904/JjQdSefO5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdSefO5?uid=2931586904&rl=1
最爱福州	5364020718	JjQdPgUI1	#陈薇 研发疫苗半年头发由黑变白#在武汉6个月，陈薇的头发由原来的油黑乌亮变成了斑白。她打趣说，有空了要去研究一下，人在什么情况下头发会突然变白。今年1月，新冠肺炎疫情发生后，54岁的陈薇在武汉“封城”第三天即前往一线。陈薇生于浙江兰溪，学生时代的她是个喜欢文学和舞蹈的文艺女孩，还梦想 ​  展开全文c	2020年09月09日 16:57	1	4	14	https://weibo.com/5364020718/JjQdPgUI1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdPgUI1?uid=5364020718&rl=1
Tiffany就是我	2440085024	JjQdFaQ08	#陈薇 研发疫苗半年头发由黑变白#哪有什么岁月静好，你还年轻，真乘风破浪的姐姐 ​	2020年09月09日 16:56			7	https://weibo.com/2440085024/JjQdFaQ08?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdFaQ08?uid=2440085024&rl=1
石家庄共青团	2050280313	JjQdEhBF6	她，是少将，是中国工程院院士，是人民英雄！（湖北日报）#陈薇 研发疫苗半年头发由黑变白##祖国我爱你# L辽宁共青团的微博视频 ​​​	2020年09月09日 16:56	1	1	12	https://weibo.com/2050280313/JjQdEhBF6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdEhBF6?uid=2050280313&rl=1
陇南成县抛沙司法所	2813607252	JjQdqFRTj	#陈薇 研发疫苗半年头发由黑变白# 向陈薇院士等抗疫英雄致敬！（新华社） L淮南公安在线的微博视频 ​​​	2020年09月09日 16:56			3	https://weibo.com/2813607252/JjQdqFRTj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdqFRTj?uid=2813607252&rl=1
文渥龙泉	1769994517	JjQdqDGZc	她，是少将，是中国工程院院士，是人民英雄！#陈薇 研发疫苗半年头发由黑变白#L淮南公安在线的微博视频 ​	2020年09月09日 16:56			3	https://weibo.com/1769994517/JjQdqDGZc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdqDGZc?uid=1769994517&rl=1
hello-明天你好	6528686143	JjQdctRkE	#陈薇 研发疫苗半年头发由黑变白#谢谢！ ​	2020年09月09日 16:55		评论		https://weibo.com/6528686143/JjQdctRkE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQdctRkE?uid=6528686143&rl=1
呆桃的坚果吖	6471211814	JjQd7vJ1s	#陈薇 研发疫苗半年头发由黑变白#哪有什么岁月静好  致敬！ ​	2020年09月09日 16:55			5	https://weibo.com/6471211814/JjQd7vJ1s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQd7vJ1s?uid=6471211814&rl=1
梁门师哥八字命理	6591200250	JjQd1jv8n	#陈薇 研发疫苗半年头发由黑变白##健康养生# 疫苗研发压力大，肝脾肾容易虚弱头发容易变白，也容易掉头发！如果有这样的问题我建议多吃黑芝麻，但生黑芝麻和炒的黑芝麻不要吃生的和炒的黑芝麻不仅不养生还对身体有伤害！黑芝麻必须九蒸九晒后，身体才能吸收才能滋补养生，才能乌发，驻颜！ ​	2020年09月09日 16:55			2	https://weibo.com/6591200250/JjQd1jv8n?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQd1jv8n?uid=6591200250&rl=1
赫山公安分局	1972612031	JjQd09MAY	她，是少将，是中国工程院院士，是人民英雄！#陈薇 研发疫苗半年头发由黑变白##祖国我爱你# L辽宁共青团的微博视频 ​	2020年09月09日 16:55	2	9	20	https://weibo.com/1972612031/JjQd09MAY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQd09MAY?uid=1972612031&rl=1
青春黄石	2464087714	JjQcTCohi	她，是少将，是中国工程院院士，是人民英雄！#陈薇 研发疫苗半年头发由黑变白##祖国我爱你# L辽宁共青团的微博视频 ​​​	2020年09月09日 16:54			6	https://weibo.com/2464087714/JjQcTCohi?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQcTCohi?uid=2464087714&rl=1
渤哥的迷妹xy	7127833673	JjQcTlT9P	#陈薇 研发疫苗半年头发由黑变白#李兰娟也很好！这次没有她！属实可惜他们应该不会在乎！有就有没有就没有！你们欠我的！总会还回来！反正我没这种心胸 ​	2020年09月09日 16:54		评论		https://weibo.com/7127833673/JjQcTlT9P?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQcTlT9P?uid=7127833673&rl=1
should工藤新一8822	6892076960	JjQcOC67h	#陈薇 研发疫苗半年头发由黑变白# 看到最后一张图，真的忍不住了。满头银发的父母说自己的孩子：老了，有白头发了，人民英雄的父母 ​	2020年09月09日 16:54		评论		https://weibo.com/6892076960/JjQcOC67h?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQcOC67h?uid=6892076960&rl=1
淮南公安在线	1977407911	JjQcMfk29	#陈薇 研发疫苗半年头发由黑变白# 向陈薇院士等抗疫英雄致敬！（新华社） L淮南公安在线的微博视频 ​​​	2020年09月09日 16:54	10	6	71	https://weibo.com/1977407911/JjQcMfk29?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQcMfk29?uid=1977407911&rl=1
志薇幂语	5073014224	JjQcADitC	#陈薇 研发疫苗半年头发由黑变白#哪有什么岁月静好，只不过是有人在替你负重前行致敬人民英雄，致敬所有医务人员，感恩有你们 ​	2020年09月09日 16:54			3	https://weibo.com/5073014224/JjQcADitC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQcADitC?uid=5073014224&rl=1
牛奶咖啡面包2019	1877595681	JjQc3C1bb	#陈薇 研发疫苗半年头发由黑变白#辛苦了，致敬 ​	2020年09月09日 16:52		评论		https://weibo.com/1877595681/JjQc3C1bb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQc3C1bb?uid=1877595681&rl=1
禾呈木子可	5317683838	JjQc1twV1	#陈薇 研发疫苗半年头发由黑变白#辛苦了！ ​	2020年09月09日 16:52		评论		https://weibo.com/5317683838/JjQc1twV1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQc1twV1?uid=5317683838&rl=1
西安电视台官方微博	2183542485	JjQbGhx5L	【心疼！】陈薇院士被授予国家荣誉称号当天，她的母亲看电视直播时心疼地说：“她头发变白了...”L广东共青团的微博视频 ​#陈薇 研发疫苗半年头发由黑变白# ​	2020年09月09日 16:51	2	1	3	https://weibo.com/2183542485/JjQbGhx5L?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQbGhx5L?uid=2183542485&rl=1
军机不可泄露	2356166212	JjQbnlGQr	#陈薇 研发疫苗半年头发由黑变白#真•国士无双！ ​	2020年09月09日 16:51	96	36	629	https://weibo.com/2356166212/JjQbnlGQr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjQbnlGQr?uid=2356166212&rl=1
