用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
seodami	5892044010	Jf5DoyEtT	#利拉德乔治对喷#笑死了 利拉德真的是嘴炮一级 ​	2020年08月09日 10:59		评论		https://weibo.com/5892044010/Jf5DoyEtT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5DoyEtT?uid=5892044010&rl=1
见证篮网	6447806609	Jf5Dc952V	【#贝弗利嘲讽利拉德##利拉德乔治对喷#】利拉德回应贝弗利：“问我关于贝弗利的问题，我曾经在比赛最后时刻将他送回家，保罗-乔治去年也被我送回家。他们今天做出这样的反应是出于对我的尊重，所以我没有被冒犯到。这恰恰说明了我曾经在比赛的关键时刻给他们造成了很大的伤痛。”乔治回应利拉德：“ ​  展开全文c	2020年08月09日 10:59	1		13	https://weibo.com/6447806609/Jf5Dc952V?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5Dc952V?uid=6447806609&rl=1
Absinthe丶丶	5504128719	Jf5C3sgJu	#利拉德乔治对喷# 力挺我利拉德 虽然“杀手”也有失手的时候 但人人往往会记得经典瞬间 0.9s绝杀火箭 致敬前辈罗伊； logo shot  绝杀雷霆 再见 贝弗利 再见 乔治 Dame！！！冲进季后赛 ​	2020年08月09日 10:56			8	https://weibo.com/5504128719/Jf5C3sgJu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5C3sgJu?uid=5504128719&rl=1
体育最世界	2389493505	Jf5C2Cjua	#利拉德乔治对喷#利拉德：我去年刚刚把保罗-乔治送回家钓鱼！乔治：而你今年也要被送回家了😂。尊重✊！利拉德：继续换球队吧...继续遇到困难就跑，你们就是蠢货！保罗-乔治：这个你也要尊重，在我效力首支球队的生涯中，我比你获得了更多成功...你那手表，现在不走字了吧！真心希望两人季后赛再 ​  展开全文c	2020年08月09日 10:56			3	https://weibo.com/2389493505/Jf5C2Cjua?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5C2Cjua?uid=2389493505&rl=1
s1mpleO	5711831219	Jf5BAefzC	#利拉德乔治对喷#不懂就问 乔治在步行者很成功吗 ​	2020年08月09日 10:55		2	1	https://weibo.com/5711831219/Jf5BAefzC?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5BAefzC?uid=5711831219&rl=1
泰迪先生Williamsun	6304393866	Jf5ANw3hb	一张图杀死比赛#利拉德乔治对喷##利拉德# 2青岛 ​	2020年08月09日 10:53		评论		https://weibo.com/6304393866/Jf5ANw3hb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5ANw3hb?uid=6304393866&rl=1
湖人最前线	5979001958	Jf5AEE7t3	#利拉德乔治对喷# 乔治更新社交媒体，再次回应了与利拉德的口水战，“哈哈哈球迷们也别煽风点火了，每个没有夺冠的人都会被另外的某个人送回家，这件事没什么可说的。”利拉德此前曾称“保罗-乔治去年也被我送回家”，乔治随后回应：“而你今年也要被送回家了”。#贝弗利嘲讽利拉德# ​​​	2020年08月09日 10:53	2	44	270	https://weibo.com/5979001958/Jf5AEE7t3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5AEE7t3?uid=5979001958&rl=1
洛城篮球	2205169727	Jf5AolPoK	#利拉德乔治对喷#开拓者不敌快船，利拉德在最后两罚全丢，快船替补席疯狂庆祝赛后采访利拉德谈此事：“贝弗利，我曾经把他送回家钓鱼过。泡椒，去年刚被我送回家钓鱼。他们的做法显示了他们多么希望我关键时刻熄火，他们知道我能做到什么。”泡椒更新ins回应：“今年，轮到你们被送回家了。 ​  展开全文c	2020年08月09日 10:52	7	42	208	https://weibo.com/2205169727/Jf5AolPoK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5AolPoK?uid=2205169727&rl=1
湖人中文网	5408596403	Jf5zNsSTY	【利拉德一投带来的改变】开拓者不敌快船的赛后，利拉德谈快船替补席庆祝自己最后两罚全丢：“贝弗利，我曾经把他送回家钓鱼过。泡椒，去年刚被我送回家钓鱼。他们的做法显示了他们多么希望我关键时刻熄火，他们知道我能做到什么。”泡椒更新ins回应：“今年，轮到你们被送回家了。”贝弗利： ​  展开全文c	2020年08月09日 10:50	7	51	131	https://weibo.com/5408596403/Jf5zNsSTY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5zNsSTY?uid=5408596403&rl=1
PG保罗乔治官博	2809805017	Jf5zLD9RW	这怎么还上热搜了#利拉德乔治对喷# ​	2020年08月09日 10:50	2	109	472	https://weibo.com/2809805017/Jf5zLD9RW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jf5zLD9RW?uid=2809805017&rl=1
